gene_id	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_genes_id	ko_id	kegg_hit	kegg_RBH	kegg_identity	kegg_bitScore	kegg_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
MFD01231.bin.1.34.R1.cmag_contig_3_2341	MFD01231.bin.1.34.R1.cmag	contig_3	2341	2745556	2746179	-1	C	pbas:SMSP2_01310		pbas:SMSP2_01310 ()  methylcobalamin:coenzyme M methyltransferase	False	0.441	153.0	8.431e-39													0
MFD01231.bin.1.34.R1.cmag_contig_3_2342	MFD01231.bin.1.34.R1.cmag	contig_3	2342	2746215	2748344	-1	C	pcx:LPB68_15260	K12308	pcx:LPB68_15260 (ko:K12308)  beta-galactosidase	False	0.27	340.0	1.816e-95								Glycosyl hydrolases family 35 [PF01301.23]; Beta-galactosidase, first all-beta domain [PF21317.1]; Beta-galactosidase, galactose-binding domain [PF21467.1]; Beta-galactosidase [PF02449.19]	GH35	GH35 beta-galactosidase (EC 3.2.1.23); exo-beta-glucosaminidase (EC 3.2.1.165); exo-beta-1,4-galactanase (EC 3.2.1.-); beta-1,3-galactosidase (EC 3.2.1.-)	3.2.1.165,3.2.1.214,3.2.1.23,3.2.1.-,2.4.1.-,3.2.1.38	GH35.hmm	0
MFD01231.bin.1.34.R1.cmag_contig_3_2343	MFD01231.bin.1.34.R1.cmag	contig_3	2343	2748319	2749005	-1	C	aym:YM304_13170		aym:YM304_13170 ()  hypothetical protein	False	0.353	112.0	1.682e-24	MER0044382	C26	MER0044382 - GMP synthase ({Pyrococcus furiosus}) (Pyrococcus abyssi) [C26.A31]#C26#{peptidase unit: 1-188}~source CAB49717~	False	0.417	98.0	2.352e-21	Glutamine amidotransferase class-I [PF00117.32]; Peptidase C26 [PF07722.17]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2344	MFD01231.bin.1.34.R1.cmag	contig_3	2344	2749021	2751657	-1	A	ccz:CCALI_02185	K03555	ccz:CCALI_02185 (ko:K03555)  DNA mismatch repair protein MutS	True	0.483	767.0	4.973e-239								MutS domain V [PF00488.25]; MutS domain III [PF05192.22]; MutS domain I [PF01624.24]; MutS domain II [PF05188.21]; MutS family domain IV [PF05190.22]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2345	MFD01231.bin.1.34.R1.cmag	contig_3	2345	2751693	2752259	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2346	MFD01231.bin.1.34.R1.cmag	contig_3	2346	2752261	2753982	-1	A	deg:DehalGT_0905	K01950	deg:DehalGT_0905 (ko:K01950)  NAD+ synthetase	True	0.556	598.0	6.195e-186								NAD synthase [PF02540.21]; Carbon-nitrogen hydrolase [PF00795.26]; tRNA methyl transferase HUP domain [PF03054.20]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2347	MFD01231.bin.1.34.R1.cmag	contig_3	2347	2753994	2754860	-1	C	atm:ANT_14690		atm:ANT_14690 ()  hypothetical protein	False	0.539	291.0	5.572e-85													0
MFD01231.bin.1.34.R1.cmag_contig_3_2348	MFD01231.bin.1.34.R1.cmag	contig_3	2348	2755122	2756378	-1	C	uam:UABAM_02812		uam:UABAM_02812 ()  HEAT repeat-containing PBS lyase	False	0.37	238.0	1.085e-64								Adaptin N terminal region [PF01602.24]; HEAT repeats [PF13646.10]; Sister chromatid cohesion protein PDS5 protein [PF20168.2]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2349	MFD01231.bin.1.34.R1.cmag	contig_3	2349	2756395	2758227	-1	A	hmo:HM1_2415	K06207	hmo:HM1_2415 (ko:K06207)  typA; GTP-binding protein typa	True	0.627	745.0	2.992e-236								TypA/BipA C-terminal domain [PF21018.1]; Elongation factor Tu GTP binding domain [PF00009.31]; Elongation factor G C-terminus [PF00679.28]; Elongation factor Tu domain 2 [PF03144.29]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2350	MFD01231.bin.1.34.R1.cmag	contig_3	2350	2758291	2758995	-1	C	hhl:Halha_0159	K00991	hhl:Halha_0159 (ko:K00991)  2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	False	0.505	215.0	6.975999999999999e-60								2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.23]; MobA-like NTP transferase domain [PF12804.11]; Nucleotidyl transferase [PF00483.27]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2351	MFD01231.bin.1.34.R1.cmag	contig_3	2351	2759149	2760123	-1	C	fec:QNH15_00575		fec:QNH15_00575 ()  PIN/TRAM domain-containing protein	False	0.524	310.0	3.718e-91													0
MFD01231.bin.1.34.R1.cmag_contig_3_2352	MFD01231.bin.1.34.R1.cmag	contig_3	2352	2760191	2761579	-1	A	aft:BBF96_15700	K04485	aft:BBF96_15700 (ko:K04485)  DNA repair protein RadA	True	0.581	506.0	3.59e-156	MER1040004	S16	MER1040004 - family S16 non-peptidase homologues (Clostridium scindens) [S16.UNW]#S16#{peptidase unit: 170-450}~source B0NKN3~	False	0.62	343.0	8.162e-102	KaiC [PF06745.17]; AAA domain [PF13481.10]; Subunit ChlI of Mg-chelatase [PF13541.10]; DnaB-like helicase C terminal domain [PF03796.19]; Rad51 [PF08423.15]; Rubredoxin metal binding domain [PF18073.5]; Lon protease (S16) C-terminal proteolytic domain [PF05362.17]; recA bacterial DNA recombination protein [PF00154.25]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2353	MFD01231.bin.1.34.R1.cmag	contig_3	2353	2761586	2762461	-1	C	mana:MAMMFC1_02232	K02067	mana:MAMMFC1_02232 (ko:K02067)  mce related protein	False	0.286	117.0	3.4750000000000003e-25													0
MFD01231.bin.1.34.R1.cmag_contig_3_2354	MFD01231.bin.1.34.R1.cmag	contig_3	2354	2762463	2763236	-1	C	dbr:Deba_0203	K02065	dbr:Deba_0203 (ko:K02065)  ABC transporter related protein	False	0.613	299.0	2.772e-88								ABC transporter [PF00005.31]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2355	MFD01231.bin.1.34.R1.cmag	contig_3	2355	2763258	2764034	-1	C	pbiz:LWC08_14545	K02066	pbiz:LWC08_14545 (ko:K02066)  ABC transporter permease	False	0.489	234.0	7.189999999999999e-66								Permease MlaE [PF02405.20]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2356	MFD01231.bin.1.34.R1.cmag	contig_3	2356	2764047	2765183	-1	C	dku:Desku_1293	K01775	dku:Desku_1293 (ko:K01775)  Alanine racemase	False	0.506	349.0	1.464e-103								Alanine racemase, N-terminal domain [PF01168.24]; Alanine racemase, C-terminal domain [PF00842.25]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2357	MFD01231.bin.1.34.R1.cmag	contig_3	2357	2765194	2766567	-1	A	aar:Acear_2325	K02314	aar:Acear_2325 (ko:K02314)  primary replicative DNA helicase	True	0.478	381.0	3.115e-113								DnaB-like helicase C terminal domain [PF03796.19]; DnaB-like helicase N terminal domain [PF00772.25]; AAA domain [PF13481.10]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2358	MFD01231.bin.1.34.R1.cmag	contig_3	2358	2766571	2767092	-1	C	abac:LuPra_04915	K02939	abac:LuPra_04915 (ko:K02939)  rplI; 50S ribosomal protein L9	False	0.508	145.0	1.5950000000000003e-36								Ribosomal protein L9, C-terminal domain [PF03948.18]; Ribosomal protein L9, N-terminal domain [PF01281.23]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2359	MFD01231.bin.1.34.R1.cmag	contig_3	2359	2767156	2768103	-1	C	gpi:GPICK_03955		gpi:GPICK_03955 ()  membrane protein	False	0.233	91.0	2.765e-16								Predicted membrane protein (DUF2232) [PF09991.13]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2360	MFD01231.bin.1.34.R1.cmag	contig_3	2360	2768186	2768479	-1	C	tae:TepiRe1_2824	K02963	tae:TepiRe1_2824 (ko:K02963)  rpsR; ribosomal protein S18	False	0.715	109.0	1.276e-25								Ribosomal protein S18 [PF01084.24]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2361	MFD01231.bin.1.34.R1.cmag	contig_3	2361	2768495	2768923	-1	C	vai:BU251_00645	K03111	vai:BU251_00645 (ko:K03111)  Single-stranded DNA-binding protein	False	0.688	166.0	1.695e-44								Single-strand binding protein family [PF00436.29]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2362	MFD01231.bin.1.34.R1.cmag	contig_3	2362	2768963	2769331	-1	C	lcal:ATTO_00170	K02990	lcal:ATTO_00170 (ko:K02990)  rpsF; 30S ribosomal protein S6	False	0.463	79.0	1.414e-14								Ribosomal protein S6 [PF01250.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2363	MFD01231.bin.1.34.R1.cmag	contig_3	2363	2769348	2769881	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2364	MFD01231.bin.1.34.R1.cmag	contig_3	2364	2770002	2771273	-1	A	tav:G4V39_06375		tav:G4V39_06375 ()  DNA helicase UvrD	True	0.58	451.0	4.648e-138													0
MFD01231.bin.1.34.R1.cmag_contig_3_2365	MFD01231.bin.1.34.R1.cmag	contig_3	2365	2771326	2773743	-1	A	sfu:Sfum_2350		sfu:Sfum_2350 ()  glycoside hydrolase, family 57	True	0.611	957.0	9.2e-306								Domain of unknown function (DUF3536) [PF12055.12]; Glycosyl hydrolase family 57 [PF03065.19]	GH57	GH57 alpha-amylase (EC 3.2.1.1); alpha-galactosidase (EC 3.2.1.22); amylopullulanase (EC 3.2.1.41); cyclomaltodextrinase (EC 3.2.1.54); branching enzyme (EC 2.4.1.18); 4-alpha-glucanotransferase (EC 2.4.1.25); [retaining] maltogenic alpha-amylase (EC 3.2.1.133)	2.4.1.18,2.4.1.25,3.2.1.1,3.2.1.133,3.2.1.22,3.2.1.41,3.2.1.54	GH57.hmm	0
MFD01231.bin.1.34.R1.cmag_contig_3_2366	MFD01231.bin.1.34.R1.cmag	contig_3	2366	2773868	2774461	-1	C	fsh:Q2T83_15865	K05595	fsh:Q2T83_15865 (ko:K05595)  MarC family protein	False	0.365	119.0	2.936e-27								MarC family integral membrane protein [PF01914.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2367	MFD01231.bin.1.34.R1.cmag	contig_3	2367	2774484	2775008	-1	C	ttc:FOKN1_1168	K03567	ttc:FOKN1_1168 (ko:K03567)  glycine cleavage system regulatory protein	False	0.393	121.0	3.548e-28								ACT domain [PF13740.10]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2368	MFD01231.bin.1.34.R1.cmag	contig_3	2368	2775151	2777796	1	A	ccot:CCAX7_56750		ccot:CCAX7_56750 ()  hypothetical protein	True	0.432	653.0	5.995e-200								Carbohydrate binding domain [PF02018.21]; Cellulase (glycosyl hydrolase family 5) [PF00150.22]	CBM4; GH148	CBM4 Modules of approx. 150 residues found in bacterial enzymes. Binding of these modules has been demonstrated with xylan, beta-1,3-glucan, beta-1,3-1,4-glucan, beta-1,6-glucan and amorphous cellulose but not with crystalline cellulose.; GH148 beta-1,3-glucanase (EC 3.2.1.-); endo-beta-1,4-glucanase (EC 3.2.1.4)	; 3.2.1.4,3.2.1.73,3.2.1.-	GH148.hmm	0
MFD01231.bin.1.34.R1.cmag_contig_3_2369	MFD01231.bin.1.34.R1.cmag	contig_3	2369	2777865	2778206	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2370	MFD01231.bin.1.34.R1.cmag	contig_3	2370	2778303	2779853	-1	C	ptol:I7845_00140	K01133	ptol:I7845_00140 (ko:K01133)  betC; choline-sulfatase	False	0.336	259.0	1.707e-70								Sulfatase [PF00884.27]; N-sulphoglucosamine sulphohydrolase, C-terminal [PF16347.9]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2371	MFD01231.bin.1.34.R1.cmag	contig_3	2371	2779855	2782005	-1	A	mas:Mahau_2684	K07407	mas:Mahau_2684 (ko:K07407)  Alpha-galactosidase	True	0.36	412.0	5.535e-120								Melibiase [PF02065.22]; Glycosyl hydrolase family 36 N-terminal domain [PF16875.9]	GH36	GH36 alpha-galactosidase (EC 3.2.1.22); alpha-N-acetylgalactosaminidase (EC 3.2.1.49); stachyose synthase (EC 2.4.1.67); raffinose synthase (EC 2.4.1.82)	2.4.1.67,2.4.1.82,3.2.1.22,3.2.1.23,3.2.1.49,3.2.1.88	GH36.hmm	0
MFD01231.bin.1.34.R1.cmag_contig_3_2372	MFD01231.bin.1.34.R1.cmag	contig_3	2372	2782117	2783004	-1	C	caby:Cabys_1829		caby:Cabys_1829 ()  Uncharacterized protein family (UPF0164)	False	0.236	91.0	1.918e-16								Uncharacterised protein family (UPF0164) [PF03687.17]; Type IX secretion system protein PorV [PF19572.3]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2373	MFD01231.bin.1.34.R1.cmag	contig_3	2373	2783055	2785607	-1	A	bbat:Bdt_1104		bbat:Bdt_1104 ()  putative haloacid dehalogenase-like hydrolase family protein	True	0.352	400.0	5.133e-114								Lactonase, 7-bladed beta-propeller [PF10282.13]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2374	MFD01231.bin.1.34.R1.cmag	contig_3	2374	2785807	2788386	1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2375	MFD01231.bin.1.34.R1.cmag	contig_3	2375	2788552	2788983	1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2376	MFD01231.bin.1.34.R1.cmag	contig_3	2376	2789009	2790694	1	C	dek:DSLASN_34450		dek:DSLASN_34450 ()  hypothetical protein	False	0.212	72.0	1.701e-09													0
MFD01231.bin.1.34.R1.cmag_contig_3_2377	MFD01231.bin.1.34.R1.cmag	contig_3	2377	2790715	2791644	1	C	caby:Cabys_1829		caby:Cabys_1829 ()  Uncharacterized protein family (UPF0164)	False	0.238	95.0	9.238e-18								Type IX secretion system protein PorV [PF19572.3]; Uncharacterised protein family (UPF0164) [PF03687.17]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2378	MFD01231.bin.1.34.R1.cmag	contig_3	2378	2791716	2792399	-1	C	cma:Cmaq_0443		cma:Cmaq_0443 ()  lipolytic protein G-D-S-L family	False	0.491	190.0	3.884e-51													0
MFD01231.bin.1.34.R1.cmag_contig_3_2379	MFD01231.bin.1.34.R1.cmag	contig_3	2379	2792436	2793608	-1	C	hals:D7D81_07240	K00849	hals:D7D81_07240 (ko:K00849)  galactokinase	False	0.473	328.0	5.253000000000001e-96								Galactokinase galactose-binding signature [PF10509.13]; GHMP kinases N terminal domain [PF00288.30]; GHMP kinases C terminal [PF08544.17]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2380	MFD01231.bin.1.34.R1.cmag	contig_3	2380	2793624	2794571	-1	C	ttr:Tter_0555	K00965	ttr:Tter_0555 (ko:K00965)  galactose-1-phosphate uridylyltransferase	False	0.515	310.0	2.571e-91								Galactose-1-phosphate uridyl transferase, C-terminal domain [PF02744.21]; Galactose-1-phosphate uridyl transferase, N-terminal domain [PF01087.26]; Domain of unknown function (DUF4921) [PF16268.9]; Domain of unknown function (DUF4931) N-terminal domain [PF16285.9]; HIT domain [PF01230.27]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2381	MFD01231.bin.1.34.R1.cmag	contig_3	2381	2794634	2795290	-1	C	aar:Acear_0042	K00943	aar:Acear_0042 (ko:K00943)  thymidylate kinase	False	0.553	205.0	1.7500000000000001e-56								Thymidylate kinase [PF02223.21]; Deoxynucleoside kinase [PF01712.23]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2382	MFD01231.bin.1.34.R1.cmag	contig_3	2382	2795287	2796210	-1	C	pcel:HUB94_01265	K06180	pcel:HUB94_01265 (ko:K06180)  RluA family pseudouridine synthase	False	0.515	288.0	1.098e-83								RNA pseudouridylate synthase [PF00849.26]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2383	MFD01231.bin.1.34.R1.cmag	contig_3	2383	2796231	2797007	-1	C	dal:Dalk_1768	K13292	dal:Dalk_1768 (ko:K13292)  prolipoprotein diacylglyceryl transferase	False	0.49	231.0	4.733e-65								Prolipoprotein diacylglyceryl transferase [PF01790.22]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2384	MFD01231.bin.1.34.R1.cmag	contig_3	2384	2797009	2797461	-1	C	nmv:NITMOv2_0952	K03101	nmv:NITMOv2_0952 (ko:K03101)  lspA; Lipoprotein signal peptidase	False	0.495	128.0	3.4140000000000003e-31	MER1154953	A08	MER1154953 - family A8 unassigned peptidases (Nitrospira moscoviensis) [A08.UPW]#A08#{peptidase unit: 22-155}~source WP_053378728~	False	0.491	124.0	1.18e-31	Signal peptidase (SPase) II [PF01252.22]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2385	MFD01231.bin.1.34.R1.cmag	contig_3	2385	2797526	2797870	-1	C	dca:Desca_1254		dca:Desca_1254 ()  hypothetical protein	False	0.477	67.0	1.329e-10								Domain of unknown function (DUF5665) [PF18910.4]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2386	MFD01231.bin.1.34.R1.cmag	contig_3	2386	2797882	2800728	-1	A	sfu:Sfum_0122	K01870	sfu:Sfum_0122 (ko:K01870)  Isoleucyl-tRNA synthetase	True	0.571	1015.0	2.5e-323								tRNA synthetases class I (I, L, M and V) [PF00133.26]; Anticodon-binding domain of tRNA ligase [PF08264.17]; tRNA synthetases class I (M) [PF09334.15]; Leucyl-tRNA synthetase, editing domain [PF13603.10]; Zinc finger found in FPG and IleRS [PF06827.18]; tRNA synthetases class I (K) [PF01921.22]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2387	MFD01231.bin.1.34.R1.cmag	contig_3	2387	2800741	2801793	-1	A	cth:Cthe_0621	K08963	cth:Cthe_0621 (ko:K08963)  translation initiation factor, aIF-2BI family	True	0.566	366.0	4.685e-110								Initiation factor 2 subunit family [PF01008.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2388	MFD01231.bin.1.34.R1.cmag	contig_3	2388	2801818	2802639	-1	C	ftj:FTUN_8688	K03783	ftj:FTUN_8688 (ko:K03783)  Purine nucleoside phosphorylase	False	0.641	335.0	1.079e-100								Phosphorylase superfamily [PF01048.24]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2389	MFD01231.bin.1.34.R1.cmag	contig_3	2389	2802770	2803081	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2390	MFD01231.bin.1.34.R1.cmag	contig_3	2390	2803083	2803895	-1	C	tav:G4V39_02980	K00286	tav:G4V39_02980 (ko:K00286)  proC; pyrroline-5-carboxylate reductase	False	0.453	217.0	6.151e-60								Pyrroline-5-carboxylate reductase dimerisation [PF14748.10]; NADP oxidoreductase coenzyme F420-dependent [PF03807.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2391	MFD01231.bin.1.34.R1.cmag	contig_3	2391	2803926	2805041	-1	C	mas:Mahau_1532		mas:Mahau_1532 ()  hypothetical protein	False	0.522	265.0	1.379e-74													0
MFD01231.bin.1.34.R1.cmag_contig_3_2392	MFD01231.bin.1.34.R1.cmag	contig_3	2392	2805098	2806723	-1	A	ccot:CCAX7_29100		ccot:CCAX7_29100 ()  fucI; L-fucose isomerase	True	0.684	723.0	9.24e-230								L-fucose isomerase, C-terminal domain [PF02952.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2393	MFD01231.bin.1.34.R1.cmag	contig_3	2393	2806736	2807770	-1	C	anf:AQPE_4427	K00852	anf:AQPE_4427 (ko:K00852)  hypothetical protein	False	0.409	243.0	1.4799999999999997e-67								pfkB family carbohydrate kinase [PF00294.28]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2394	MFD01231.bin.1.34.R1.cmag	contig_3	2394	2807773	2808660	-1	A	chk:D4L85_23735	K02564	chk:D4L85_23735 (ko:K02564)  hypothetical protein	True	0.756	452.0	1.309e-140								Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase [PF01182.24]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2395	MFD01231.bin.1.34.R1.cmag	contig_3	2395	2808675	2809358	-1	C	dth:DICTH_1621	K03077	dth:DICTH_1621 (ko:K03077)  L-ribulose-5-phosphate 4-epimerase	False	0.578	255.0	1.1300000000000002e-73								Class II Aldolase and Adducin N-terminal domain [PF00596.25]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2396	MFD01231.bin.1.34.R1.cmag	contig_3	2396	2809433	2810560	-1	C	mas:Mahau_1532		mas:Mahau_1532 ()  hypothetical protein	False	0.447	263.0	5.563e-74													0
MFD01231.bin.1.34.R1.cmag_contig_3_2397	MFD01231.bin.1.34.R1.cmag	contig_3	2397	2810570	2811364	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2398	MFD01231.bin.1.34.R1.cmag	contig_3	2398	2811440	2812225	-1	C	bfr:BF0435		bfr:BF0435 ()  serine/threonine protein kinase related protein	False	0.233	72.0	1.331e-10													0
MFD01231.bin.1.34.R1.cmag_contig_3_2399	MFD01231.bin.1.34.R1.cmag	contig_3	2399	2812253	2813014	-1	C	dmm:dnm_064390		dmm:dnm_064390 ()  DUF362	False	0.661	319.0	2.481e-95								Domain of unknown function (DUF362) [PF04015.16]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2400	MFD01231.bin.1.34.R1.cmag	contig_3	2400	2813213	2813725	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2401	MFD01231.bin.1.34.R1.cmag	contig_3	2401	2813722	2814132	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2402	MFD01231.bin.1.34.R1.cmag	contig_3	2402	2814426	2815400	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2403	MFD01231.bin.1.34.R1.cmag	contig_3	2403	2815592	2816101	-1	C	dru:Desru_2733		dru:Desru_2733 ()  nitroreductase	False	0.53	171.0	9.216e-46								Nitroreductase family [PF00881.28]; Putative TM nitroreductase [PF14512.10]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2404	MFD01231.bin.1.34.R1.cmag	contig_3	2404	2816148	2816660	-1	C	kpar:JL105_06300		kpar:JL105_06300 ()  nitroreductase family protein	False	0.51	164.0	2.041e-43								Nitroreductase family [PF00881.28]; Putative TM nitroreductase [PF14512.10]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2405	MFD01231.bin.1.34.R1.cmag	contig_3	2405	2816674	2817384	-1	C	mcad:Pan265_12880		mcad:Pan265_12880 ()  hypothetical protein	False	0.559	223.0	1.41e-62								Protein of unknown function (DUF1638) [PF07796.15]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2406	MFD01231.bin.1.34.R1.cmag	contig_3	2406	2817398	2821009	-1	A	apau:AMPC_38000		apau:AMPC_38000 ()  oxidoreductase	True	0.595	1380.0	0.0								Protein of unknown function (DUF3683) [PF12447.12]; FAD linked oxidases, C-terminal domain [PF02913.23]; 4Fe-4S dicluster domain [PF13183.10]					1
MFD01231.bin.1.34.R1.cmag_contig_3_2407	MFD01231.bin.1.34.R1.cmag	contig_3	2407	2821038	2821691	-1	C	desu:NLA06_07080		desu:NLA06_07080 ()  site-2 protease family protein	False	0.506	172.0	3.572e-45	MER0033899	M50B	MER0033899 - subfamily M50B unassigned peptidases (Desulfomicrobium baculatum) [M50.UPB]#M50B#{peptidase unit: 4-212}~source GEBA2500663205~	False	0.505	171.0	7.232999999999999e-47	Peptidase family M50 [PF02163.26]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2408	MFD01231.bin.1.34.R1.cmag	contig_3	2408	2821898	2823133	-1	A	dli:dnl_40810	K06013	dli:dnl_40810 (ko:K06013)  Peptidase, M48 family	True	0.607	483.0	3.418e-149	MER0121630	M48A	MER0121630 - subfamily M48A unassigned peptidases (Chloroherpeton thalassium) [M48.UPA]#M48A#{peptidase unit: 7-408}~source YP_001995966~	True	0.588	458.0	2.735e-142	CAAX prenyl protease N-terminal, five membrane helices [PF16491.9]; Peptidase family M48 [PF01435.22]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2409	MFD01231.bin.1.34.R1.cmag	contig_3	2409	2823169	2823468	-1	C	tmai:FVE67_08915	K02221	tmai:FVE67_08915 (ko:K02221)  YggT family protein	False	0.56	107.0	9.351e-25								YGGT family [PF02325.21]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2410	MFD01231.bin.1.34.R1.cmag	contig_3	2410	2823544	2823933	-1	E																				0
MFD01231.bin.1.34.R1.cmag_contig_3_2411	MFD01231.bin.1.34.R1.cmag	contig_3	2411	2824051	2826255	-1	C	agv:OJF2_45250		agv:OJF2_45250 ()  hypothetical protein	False	0.409	233.0	6.258999999999999e-60													0
MFD01231.bin.1.34.R1.cmag_contig_3_2412	MFD01231.bin.1.34.R1.cmag	contig_3	2412	2826318	2826827	-1	C	psub:Pelsub_P1347		psub:Pelsub_P1347 ()  hypothetical protein	False	0.604	202.0	1.926e-56								Nitroreductase family [PF00881.28]; Putative TM nitroreductase [PF14512.10]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2413	MFD01231.bin.1.34.R1.cmag	contig_3	2413	2826850	2827047	-1	C	hor:Hore_03010		hor:Hore_03010 ()  hypothetical protein	False	0.72	94.0	4.675e-21								Domain of unknown function (DUF6485) [PF20095.3]					0
MFD01231.bin.1.34.R1.cmag_contig_3_2414	MFD01231.bin.1.34.R1.cmag	contig_3	2414	2827115	2827513	1	C	lbx:lbkm_0180		lbx:lbkm_0180 ()  protein of unknown function UPF0047	False	0.629	162.0	3.476e-43								Uncharacterised protein family UPF0047 [PF01894.21]					0
