Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex2,group_size,Core,prevalence,fidelity
MFD_g_9823,160,136,0.298576400917174,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.661157024793388,10
CL500-29_marine_group,213,174,0.288266442321968,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.880165289256198,12
Chthoniobacter,218,179,0.287854043978159,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.900826446280992,16
Nitrospira,200,158,0.272595305257254,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.826446280991736,14
MFD_g_13520,202,160,0.270945711882021,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.834710743801653,10
Pirellula,207,155,0.269708516850596,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.855371900826446,9
MFD_g_4485,188,151,0.268058923475363,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.776859504132231,2
MFD_g_4907,186,134,0.266821728443939,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.768595041322314,9
Ellin6067,215,164,0.263934940037281,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.888429752066116,8
MFD_g_678,214,153,0.241665429471635,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.884297520661157,6
Gemmata,205,156,0.240840632784019,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.847107438016529,9
MFD_g_191,180,135,0.231355470876429,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.743801652892562,4
MFD_g_1742,190,139,0.230118275845004,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.785123966942149,4
MFD_g_1794,170,130,0.224344699031689,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.702479338842975,8
Pajaroellobacter,210,136,0.210323155342208,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.867768595041322,21
MFD_g_5777,161,123,0.196301611652728,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.665289256198347,8
Ferruginibacter,185,121,0.190115636495604,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.764462809917355,4
Flavobacterium,8,7,3.46806387225548,Core,"Water, Natural, Saltwater, Fjords",8,4,1,11
NS3a_marine_group,7,7,1.98353293413174,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,1
Ca_Aquiluna,7,5,1.53443113772455,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,1
MFD_g_952,7,6,1.52195608782435,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,1
hgcI_clade,6,5,1.38473053892216,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,1
MFD_g_24207,5,5,1.34730538922156,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Mycobacterium,8,5,1.22255489021956,Core,"Water, Natural, Saltwater, Fjords",8,4,1,30
CL500-29_marine_group,8,7,1.08532934131737,Core,"Water, Natural, Saltwater, Fjords",8,4,1,12
Clade_Ia,7,7,1.06037924151697,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,1
Fluviicola,8,6,1.06037924151697,Core,"Water, Natural, Saltwater, Fjords",8,4,1,1
NS5_marine_group,7,7,1.03542914171657,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,1
Polaribacter,6,5,0.960578842315369,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,1
Roseibacillus,4,4,0.773453093812376,Core,"Water, Natural, Saltwater, Fjords",8,4,0.5,3
OM60NOR5_clade,7,6,0.686127744510978,Core,"Water, Natural, Saltwater, Fjords",8,4,0.875,3
Formosa,5,4,0.63622754491018,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Cyanobium_PCC-6307,6,5,0.62375249500998,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,3
RS62_marine_group,6,5,0.474051896207585,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,1
Algoriphagus,5,5,0.461576846307385,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Luteolibacter,6,5,0.461576846307385,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,6
Pseudomonas,5,4,0.411676646706587,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,3
MFD_g_1015,5,5,0.386726546906187,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Ilumatobacter,4,4,0.336826347305389,Core,"Water, Natural, Saltwater, Fjords",8,4,0.5,11
Aquibacter,4,4,0.32435129740519,Core,"Water, Natural, Saltwater, Fjords",8,4,0.5,1
Winogradskyella,4,4,0.32435129740519,Core,"Water, Natural, Saltwater, Fjords",8,4,0.5,3
Pseudohongiella,6,6,0.31187624750499,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,1
OM43_clade,5,4,0.237025948103793,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
MFD_g_65516,5,4,0.199600798403194,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Bacillus,6,5,0.199600798403194,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,27
MFD_g_873469,6,4,0.199600798403194,Core,"Water, Natural, Saltwater, Fjords",8,4,0.75,3
Planktomarina,5,4,0.174650698602794,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,1
Sva0996_marine_group,5,4,0.162175648702595,Core,"Water, Natural, Saltwater, Fjords",8,4,0.625,2
MFD_g_27809,4,4,4.19161676646706,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
Methanosaeta,6,5,1.99600798403194,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,3
Lentimicrobium,8,8,1.52195608782435,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,2
MFD_g_659,5,5,1.47205588822355,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Fervidobacterium,4,4,1.38473053892216,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
Smithella,6,6,1.33483033932136,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Syntrophomonas,8,8,1.16017964071856,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,2
Acetomicrobium,5,4,1.08532934131737,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,2
Thermovirga,6,5,1.04790419161677,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Christensenellaceae_R-7_group,6,4,0.898203592814371,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,3
MFD_g_4556,8,7,0.823353293413174,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,2
SC103,4,4,0.798403193612775,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
Methanosarcina,4,4,0.760978043912176,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,4
ADurb.Bin120,5,5,0.711077844311377,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Blvii28_wastewater-sludge_group,6,5,0.673652694610779,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Ca_Caldatribacterium,8,7,0.661177644710579,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,2
MFD_g_284,6,5,0.598802395209581,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,2
Ca_Microthrix,7,7,0.536427145708583,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
MFD_g_882,4,4,0.511477045908184,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
MFD_g_7558,5,4,0.511477045908184,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Subgroup_10,4,4,0.511477045908184,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,20
Proteiniphilum,7,5,0.486526946107785,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
MFD_g_7704,7,7,0.474051896207585,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
Dechloromonas,8,6,0.449101796407186,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,2
MFD_g_7093,6,6,0.449101796407185,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Propioniciclava,7,7,0.436626746506986,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
Sedimentibacter,6,5,0.424151696606787,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Methanospirillum,5,5,0.424151696606786,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Methanolinea,4,4,0.411676646706588,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
MFD_g_4426,4,4,0.399201596806388,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
MFD_g_873469,7,6,0.386726546906188,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,3
MFD_g_3689,5,4,0.374251497005988,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Clostridium_sensu_stricto_1,7,7,0.374251497005988,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,12
Syntrophorhabdus,5,5,0.374251497005988,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,5
Tessaracoccus,7,5,0.361776447105788,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
MFD_g_8382,4,4,0.361776447105788,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,2
W5,5,4,0.336826347305389,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
Leptolinea,4,4,0.311876247504991,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,3
Treponema,8,6,0.31187624750499,Core,"Water, Urban, Biogas, Biogas sludge",8,4,1,1
RBG-16-49-21,6,4,0.31187624750499,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Pelotomaculum,6,4,0.274451097804391,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,2
MFD_g_2945,4,4,0.261976047904192,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,6
Microbacterium,6,6,0.249500998003992,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,9
Micropruina,7,5,0.237025948103792,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.875,2
MFD_g_12480,4,4,0.224550898203593,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
Ruminiclostridium,6,4,0.224550898203593,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,2
Nocardioides,6,4,0.199600798403194,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,23
Hyphomicrobium,6,4,0.199600798403194,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,15
Tetrasphaera,5,5,0.199600798403194,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,2
CL500-29_marine_group,6,5,0.199600798403193,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,12
MFD_g_119128,4,4,0.187125748502994,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
MFD_g_1863,6,4,0.187125748502994,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Thauera,6,4,0.187125748502994,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,1
Romboutsia,6,5,0.174650698602794,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.75,4
ADurb.Bin118,4,4,0.174650698602794,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
JGI-0000079-D21,5,4,0.149700598802395,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
MFD_g_2177,4,4,0.149700598802395,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.5,1
MFD_g_13557,5,4,0.124750499001996,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,1
MFD_g_25480,5,4,0.112275449101797,Core,"Water, Urban, Biogas, Biogas sludge",8,4,0.625,2
Caldicoprobacter,8,8,7.74700598802394,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Lentimicrobium,8,8,3.58033932135729,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,2
Halocella,8,8,3.0439121756487,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Methanosarcina,6,4,2.39520958083832,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,4
Clostridium_sensu_stricto_1,8,8,2.23303393213573,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,12
MFD_g_51204,8,8,2.12075848303393,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Defluviitoga,8,8,2.02095808383234,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
MFD_g_873469,8,8,1.83383233532934,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,3
Syntrophaceticus,8,8,1.83383233532934,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Methanoculleus,7,7,1.49700598802395,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
MFD_g_4610,8,7,1.47205588822355,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Ruminiclostridium,8,8,1.35978043912176,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,2
HN-HF0106,8,8,1.33483033932136,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Corynebacterium,7,7,1.19760479041916,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
Lachnospiraceae_NK3A20_group,8,8,1.18512974051896,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Syntrophomonas,8,8,1.16017964071856,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,2
Proteiniphilum,8,8,1.06037924151697,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,2
MFD_g_64929,6,6,1.04790419161677,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
Acetomicrobium,8,8,0.973053892215569,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,2
Tissierella,7,7,0.873253493013972,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
MFD_g_8211,8,7,0.686127744510979,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
MFD_g_6984,8,7,0.623752495009981,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
MFD_g_27295,8,7,0.611277445109781,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Romboutsia,8,7,0.611277445109781,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,4
MFD_g_7552,6,5,0.474051896207586,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
MFD_g_23579,7,6,0.424151696606787,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
Turicibacter,7,7,0.424151696606786,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,2
Bacillus,7,7,0.399201596806387,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,27
MFD_g_175602,7,7,0.386726546906188,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
Defluviitalea,7,6,0.386726546906187,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
MFD_g_55998,6,5,0.361776447105788,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
Sphaerochaeta,5,5,0.361776447105788,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.625,1
MFD_g_2615,7,5,0.349301397205589,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
MFD_g_115104,8,7,0.349301397205589,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Dethiobacter,8,7,0.349301397205589,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Ca_Caldatribacterium,6,4,0.336826347305389,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,2
Thermobifida,7,5,0.32435129740519,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
MFD_g_117765,8,7,0.31187624750499,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
MFD_g_2887,6,5,0.249500998003992,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
Clostridium_sensu_stricto_8,5,4,0.237025948103792,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.625,1
Pelotomaculum,7,4,0.237025948103792,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,2
MFD_g_8382,5,4,0.224550898203593,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.625,2
Tepidimicrobium,5,4,0.224550898203593,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.625,1
MFD_g_12027,4,4,0.212075848303393,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.5,1
MFD_g_22847,8,4,0.199600798403194,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
MFD_g_13348,6,6,0.199600798403194,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
UCG-012,8,6,0.199600798403194,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,1,1
Herbinix,5,4,0.199600798403194,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.625,1
MFD_g_765,7,5,0.199600798403194,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
Ruminofilibacter,7,5,0.187125748502994,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.875,1
UCG-004,6,4,0.162175648702595,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
Christensenellaceae_R-7_group,6,4,0.124750499001996,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,3
MFD_g_62819,6,4,0.124750499001996,Core,"Water, Urban, Biogas, Biogas Unknown",8,4,0.75,1
Mycobacterium,10,10,2.21096269000461,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,30
Bacillus,9,8,1.81943804698296,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,27
Nocardioides,9,9,1.18992783663442,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,23
Gaiella,7,7,1.13618916014126,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.538461538461538,19
Conexibacter,10,8,0.90588054659911,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,24
Solirubrobacter,7,7,0.583448487640105,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.538461538461538,14
Ca_Udaeobacter,8,7,0.568094580070628,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,19
Streptomyces,10,8,0.56041762628589,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,21
Nitrospira,9,7,0.491325042223245,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,14
MFD_g_8204,10,10,0.47597113465377,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,17
Pir4_lineage,9,7,0.445263319514817,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,23
MFD_g_11470,9,8,0.437586365730079,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,9
Haliangium,9,8,0.422232458160602,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,27
MFD_g_8,9,7,0.414555504375864,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,23
MFD_g_650,7,7,0.399201596806388,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.538461538461538,12
Ca_Xiphinematobacter,9,7,0.399201596806388,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.692307692307692,10
MFD_g_875,7,7,0.376170735452172,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.538461538461538,14
Bryobacter,10,9,0.368493781667434,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,23
MFD_g_6,8,8,0.337785966528482,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,16
Paenibacillus,10,7,0.330109012743744,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,21
Ca_Solibacter,8,7,0.29940119760479,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,22
Iamia,8,7,0.261016428681099,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,11
MFD_g_144,8,8,0.261016428681099,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,22
MFD_g_5535,10,7,0.237985567326885,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.769230769230769,17
Pajaroellobacter,8,7,0.153539075694764,Core,"Water, Urban, Drinking water, waterworks stage",13,7,0.615384615384615,21
MFD_g_284,40,36,1.62532078699743,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.571428571428571,2
Tetrasphaera,67,61,1.46991730824066,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.957142857142857,2
Ca_Competibacter,61,47,1.09637867122897,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.871428571428572,1
MFD_g_212,68,63,1.04647847162817,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.971428571428571,1
Terrimonas,69,68,0.968063872255489,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.985714285714286,1
Flavobacterium,68,64,0.936698032506416,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.971428571428571,11
Ferruginibacter,69,67,0.932420872540634,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.985714285714286,4
Subgroup_10,66,61,0.8910749928714,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.942857142857143,20
MFD_g_1292,65,62,0.885372112917023,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.928571428571429,1
Ca_Microthrix,63,56,0.841174793270602,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.9,2
MFD_g_408,63,57,0.777017393783861,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.9,1
Nitrospira,60,56,0.767037353863701,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.857142857142857,14
MFD_g_4556,54,50,0.75990875392073,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.771428571428571,2
CL500-29_marine_group,69,68,0.714285714285714,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.985714285714286,12
Thiothrix,56,46,0.640148274878814,Core,"Water, Urban, Wastewater, Activated sludge",70,35,0.8,1
