project_id,fieldsample_barcode,sampling_date,latitude,longitude,habitat_typenumber,sitename,mfd_sampletype,mfd_areatype,mfd_hab1,mfd_hab2,mfd_hab3,coords_reliable
P08_6,MFD10762,2022-05-18,55.2022,8.9442,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10763,2022-05-19,55.2126,9.4112,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10764,2022-05-24,57.1362,9.3304,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10769,2022-05-19,55.2141,9.4072,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10770,2022-05-23,56.1363,9.528,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10772,2022-05-18,55.1955,8.9465,9970,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10773,2022-05-25,57.1358,9.3147,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10775,2022-05-24,57.1371,9.342,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10776,2022-05-18,55.2004,8.9457,9970,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10779,2022-05-25,57.138,9.3089,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10780,2022-05-19,55.2225,9.4026,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10781,2022-05-25,57.1474,9.3305,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10782,2022-05-19,55.2268,9.4163,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10784,2022-05-18,55.2013,8.9497,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10786,2022-05-18,55.1941,8.9513,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10787,2022-05-19,55.2092,9.4049,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10789,2022-05-23,56.1673,9.574,9970,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10790,2022-05-23,56.132,9.4991,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10791,2022-05-25,59.843,9.3567,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10799,2022-05-19,55.2149,9.3953,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10800,2022-05-25,57.1416,9.3329,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10802,2022-05-25,57.1367,9.3197,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10804,2022-05-24,57.146,9.3437,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10805,2022-05-24,57.1452,9.3412,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10808,2022-05-23,56.1659,9.57,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10810,2022-05-24,57.1393,9.3445,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10814,2022-05-25,57.1488,9.3346,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10816,2022-05-18,55.1946,8.9528,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10818,2022-05-25,57.1416,9.3288,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10825,2022-05-23,56.1527,9.5644,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10829,2022-05-25,57.1443,9.3338,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10833,2022-05-25,57.1416,9.3073,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10835,2022-05-23,56.1405,9.5238,9990,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10838,2022-05-24,57.1384,9.3304,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10841,2022-05-23,56.1426,9.5205,9910,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10844,2022-05-23,56.1543,9.5553,9990,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10850,2022-05-24,57.1433,9.3445,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10855,2022-05-24,57.1493,9.3529,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10856,2022-05-25,57.1349,9.3254,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10860,2022-05-23,56.1558,9.5962,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10861,2022-05-24,57.1474,9.3421,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10862,2022-05-25,57.1394,9.3164,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10863,2022-05-25,57.147,9.3346,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10872,2022-05-24,57.1479,9.3247,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10881,2022-05-25,57.1429,9.3263,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10884,2022-05-24,57.151,9.3289,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10886,2022-05-25,57.1434,9.3172,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10889,2022-05-25,57.1402,9.3313,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10897,2022-05-23,56.1285,9.5103,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10899,2022-05-25,57.1385,9.3221,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10900,2022-05-24,57.1411,9.3428,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10901,2022-05-24,57.1371,9.3362,9000,Svinkl?v Klitplantage,Soil,Natural,Forests,,,Yes
P08_6,MFD10902,2022-05-23,56.1262,9.5219,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10903,2022-05-23,56.1465,9.5296,9000,"Silkeborg, vest og nord",Soil,Natural,Forests,,,Yes
P08_6,MFD10908,2022-05-24,57.1389,9.3445,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10910,2022-05-23,56.1553,9.5433,9990,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10916,2022-05-24,57.1501,9.3297,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P16_2,MFD10944,2018-09-06,55.3571,10.3742,3120,dalum,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10945,2018-10-09,56.2384,10.2235,3120,elsted,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10946,2018-09-03,55.2903,10.1887,3120,holmehave,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10947,2018-06-25,55.3932,10.373,3120,hovedvërket,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10948,2018-07-30,56.2091,10.1273,3120,kasted,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10949,2018-09-06,55.3376,10.4111,3120,lindved,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10950,2018-05-15,55.1365,10.526,3120,lunde,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10951,2018-07-03,56.1284,10.1136,3120,stavstrup,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10952,2018-10-09,56.2339,10.1682,3120,truelsbjerg,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10953,2018-06-06,56.0792,10.1366,3120,?sterby,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10954,2020-10-28,56.4183,9.3888,3120,sydvërket,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10955,2021-12-14,57.4369,10.0496,3120,bredkër,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10956,2021-10-27,57.4359,10.0117,3120,bagterp,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10957,2020-08-26,56.1831,10.676,3120,egedal,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10958,2020-09-29,56.0475,9.9411,3120,fredensborg,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10959,2020-09-14,55.7019,9.536,3120,sdr vejle,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10960,2018-08-20,55.4723,9.466,3120,s?ndre vandvërk kolding,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10961,2020-09-14,55.5975,9.6157,3120,follerup,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10962,2020-11-09,55.4938,8.4801,3120,astrup,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10963,2020-10-22,56.4749,9.4119,3120,nordvërket,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10964,2021-04-15,56.1431,9.1585,3120,kildevërket ,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P16_2,MFD10965,2020-11-30,55.5045,8.4944,3120,esbjergvërket,Water,Urban,Drinking water,waterworks stage,sandfilter,Yes
P17_1,MFD10966,2022-05-23,55.731134,12.506158,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD10967,2022-05-23,55.7307,12.5041,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD10968,2022-05-23,55.7336,12.1678,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P06_3,MFD12000,2017-01-01,57.1241,9.6259,6130,aretsminde,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12001,2017-01-01,57.1241,9.6259,6130,aretsminde,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12002,2017-01-01,57.1241,9.6259,6130,aretsminde,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12003,2017-01-01,57.1241,9.6259,6130,aretsminde,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12004,2017-01-01,57.1241,9.6259,6190,aretsminde,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12005,2017-01-01,57.1241,9.6259,6190,aretsminde,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12006,2017-01-01,57.1241,9.6259,6130,aretsminde,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12007,2017-01-01,57.1241,9.6259,6190,aretsminde,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12008,2017-01-01,57.1241,9.6259,6190,aretsminde,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P16_4,MFD12009,2019-01-01,55.3546,11.687,3110,glums?,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12010,2019-01-01,55.3546,11.687,3130,glums?,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12011,2019-01-01,55.3546,11.687,3130,glums?,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12012,2019-01-01,55.3546,11.687,3130,glums?,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12013,2019-01-01,55.3546,11.687,3130,glums?,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12014,2019-01-01,55.3546,11.687,3110,glums?,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12015,2019-01-01,55.3546,11.687,3110,glums?,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P06_3,MFD12016,2020-12-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12017,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12018,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12019,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12020,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12021,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12022,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12023,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12024,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12025,2020-12-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12026,2020-12-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12027,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12028,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12029,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12030,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12031,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12032,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12033,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12034,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12035,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12036,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12037,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12038,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12039,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12040,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12041,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12042,2020-12-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12043,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12044,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12045,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12046,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12047,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12048,2020-12-01,56.1287,10.1634,6000,viby,Soil,Subterranean,Urban,,,No
P06_3,MFD12049,2020-07-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12050,2020-07-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12051,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12052,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12053,2020-07-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12054,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12055,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12056,2020-07-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12057,2020-07-01,56.1287,10.1634,6130,viby,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12058,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P06_3,MFD12059,2020-07-01,56.1287,10.1634,6190,viby,Soil,Subterranean,Urban,Potential pollution,Below detection limit,No
P16_4,MFD12060,2021-12-01,55.3904,10.2646,3140,blommenslyst,Water,Subterranean,Freshwater,Groundwater,Pollution results unknown,Yes
P06_3,MFD12061,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12062,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12063,2021-12-01,55.3914,10.2642,6100,blommenslyst,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12064,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12065,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12066,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12067,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12068,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12069,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12070,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12071,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12072,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12073,2021-12-01,55.3914,10.2642,6100,blommenslyst,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12074,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12075,2021-12-01,56.1287,10.1634,6100,viby,Soil,Subterranean,Urban,Potential pollution,,No
P16_4,MFD12076,2021-12-01,55.3904,10.2646,3110,blommenslyst,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12077,2021-12-01,55.3904,10.2646,3110,blommenslyst,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12078,2021-07-01,56.1979,10.6767,3110,ebeltoft,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12079,2021-07-01,56.1979,10.6767,3130,ebeltoft,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12080,2021-07-01,56.1979,10.6767,3110,ebeltoft,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12081,2021-07-01,56.1979,10.6767,3110,ebeltoft,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12082,2021-07-01,56.1979,10.6767,3110,ebeltoft,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P06_3,MFD12083,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12084,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12085,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12086,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12087,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12088,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12089,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12090,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P06_3,MFD12091,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P06_3,MFD12092,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12093,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12094,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12095,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12096,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12097,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12098,2021-07-01,56.1961,10.6777,6130,ebeltoft,Soil,Subterranean,Urban,Potential pollution,Pollution,No
P06_3,MFD12099,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12100,2021-07-01,56.1961,10.6777,6100,ebeltoft,Soil,Subterranean,Urban,Potential pollution,,No
P06_3,MFD12101,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P06_3,MFD12102,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P06_3,MFD12103,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P06_3,MFD12104,2021-07-01,56.1961,10.6777,6000,ebeltoft,Soil,Subterranean,Urban,,,No
P16_4,MFD12105,2021-09-01,,,3130,city x,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12106,2021-09-01,,,3130,city x,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12107,2021-09-01,,,3130,city x,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12108,2021-09-01,,,3130,city x,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12109,2021-09-01,,,3130,city x,Water,Subterranean,Freshwater,Groundwater,Polluted,Yes
P16_4,MFD12110,2021-09-01,,,3110,city x,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12111,2021-09-01,,,3110,city x,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
P16_4,MFD12112,2021-09-01,,,3110,city x,Water,Subterranean,Freshwater,Groundwater,No pollution,Yes
