bin	Completeness	Contamination	Completeness_Model_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	N90	auN	N_per_100kb	cov	r_abund	wf_name	wf_mode	wf_v	wf_date
MFD01721_40.bin.1.182	90.86	4.24	Gradient Boost (General Model)	0.841	166175	313.748343350285	7232098	0.65	6489	90	656505	39034	218178.6	0	8.071882	0.09831198	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.188	99.99	0.05	Neural Network (Specific Model)	0.907	1073376	329.411076443058	2787265	0.66	2564	6	1294516	237611	1039789.7	0	12.198421	0.14857139	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.189	91.24	3.69	Gradient Boost (General Model)	0.873	200834	309.227502338634	5658670	0.42	5345	50	434725	66244	211331.6	0	10.662412	0.12986349	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.19	100	0.05	Neural Network (Specific Model)	0.879	3388801	338.53982300885	3388801	0.64	2938	1	3388801	3388801	3388801	0	25.077692	0.30543527	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.190	97.75	0.73	Gradient Boost (General Model)	0.889	773696	335.398168103448	4195253	0.72	3712	11	926790	409309	664196.2	0	25.662056	0.31255257	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.193	100	0.49	Gradient Boost (General Model)	0.915	871287	320.406267179769	3813113	0.73	3638	8	1669859	207345	1045352.4	0	28.515255	0.3473033	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.196	94.04	3.68	Gradient Boost (General Model)	0.875	515372	308.133905440414	6501279	0.65	6176	14	1720618	297844	868039.3	0	15.288234	0.18620397	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.2	95.75	1.62	Gradient Boost (General Model)	0.896	1160628	344.862590975255	3954765	0.72	3435	3	1900241	893896	1455718.2	0	19.412815	0.23643954	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.201	95.11	3.43	Gradient Boost (General Model)	0.847	138436	281.086378737542	4175832	0.61	4214	63	333325	29286	147530.3	0	7.9298844	0.09658251	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.204	91.37	2.13	Gradient Boost (General Model)	0.886	912405	294.636451069969	4135639	0.73	4159	14	1345464	143118	741782.6	0	14.855767	0.18093671	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.212	99.7	0	Neural Network (Specific Model)	0.892	525791	333.756669361358	4157786	0.39	3711	16	805713	129126	507453.8	0	42.044388	0.51208216	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.213	96.92	1.24	Gradient Boost (General Model)	0.896	467793	305.957492029756	2883389	0.71	2823	8	1176356	279219	688024	0	31.368603	0.38205582	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.214	99.68	2.62	Neural Network (Specific Model)	0.907	742993	340.064451661254	4494548	0.41	4003	15	1248326	99137	705168.4	0	17.174631	0.20917946	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.221	94.57	1.56	Gradient Boost (General Model)	0.866	825062	299.072740907387	2755577	0.68	2667	4	1184785	599506	894633.6	0	14.993435	0.18261345	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.225	96.35	0.42	Gradient Boost (General Model)	0.904	479327	325.697938689218	4082614	0.71	3784	19	1119953	124090	543975.6	0	20.97506	0.255467	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.227	95.83	1.51	Gradient Boost (General Model)	0.906	1174800	336.309818373256	4221711	0.69	3799	7	1229678	700200	942589.9	0	37.200085	0.45308068	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.231	96.14	4.39	Gradient Boost (General Model)	0.86	303747	293.283978848078	7134524	0.69	6997	31	723610	146229	371481.7	0	31.951174	0.38915125	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.239	91.5	3.01	Gradient Boost (General Model)	0.902	646914	286.320063274453	3599093	0.69	3793	12	1212775	190046	662497.2	0	45.503212	0.5542091	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.25	100	0.03	Gradient Boost (General Model)	0.89	607895	307.935255313951	4237681	0.72	4093	12	795586	166901	515063.4	0	49.728947	0.6056768	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.251	95.91	0.34	Gradient Boost (General Model)	0.893	493033	327.078847611827	4336276	0.74	3957	15	723556	147658	475509.1	0	10.14128	0.123516336	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.252	95.41	3.46	Gradient Boost (General Model)	0.9	234561	322.520102254241	4613135	0.72	4303	30	693003	89517	318131.3	0	36.107353	0.4397717	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.254	94.05	4.21	Gradient Boost (General Model)	0.894	4362107	290.40890748767	6494943	0.72	6691	8	4362107	297369	3116128.3	0	33.397186	0.40676305	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.255	90.11	2.91	Gradient Boost (General Model)	0.859	396776	300.574177529485	3373244	0.66	3222	12	578499	184899	397910.1	0	11.030348	0.13434479	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.26	91.3	0.25	Neural Network (Specific Model)	0.865	600411	270.365271419228	2861352	0.61	3058	6	1308845	181960	847994.8	0	18.035585	0.21966551	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.261	97.06	0	Gradient Boost (General Model)	0.891	2070631	322.813349084465	3672881	0.72	3386	10	2070631	113792	1305467.9	0	18.89751	0.23016337	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.27	90.59	2.08	Gradient Boost (General Model)	0.85	327526	293.674050632911	3913939	0.65	3792	19	479765	106055	293619.6	0	15.857605	0.19313867	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.3	90.6	0.26	Gradient Boost (General Model)	0.892	376356	306.278591461515	3295654	0.38	3209	15	1209335	114917	599479.3	0	10.015992	0.12199038	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.31	92.69	2.41	Neural Network (Specific Model)	0.866	373621	308.538391224863	3496379	0.63	3282	15	813701	140203	418365.1	0	15.469008	0.18840574	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.33	99.23	0.41	Neural Network (Specific Model)	0.875	1130203	319.506079907354	7529603	0.56	6908	16	1781874	171521	987438.4	0	16.326048	0.19884409	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.37	96.41	0.07	Gradient Boost (General Model)	0.88	805957	323.870876531574	3506587	0.71	3183	7	980487	320514	705828.7	0	24.1312	0.29390743	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.38	99.99	0.73	Neural Network (Specific Model)	0.9	566646	306.991157247213	2654145	0.66	2601	8	808566	135243	532385.9	0	23.632858	0.28783783	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.39	98.4	0.18	Gradient Boost (General Model)	0.903	590842	311.908791208791	3761661	0.71	3640	10	700442	196006	477935.6	0	24.058651	0.2930238	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.42	94.05	2.57	Gradient Boost (General Model)	0.88	5494370	341.744343412984	5494370	0.72	4729	1	5494370	5494370	5494370	0	23.184141	0.28237265	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.44	99.75	0	Gradient Boost (General Model)	0.913	2425180	316.423522595597	3580008	0.71	3452	4	2425180	308650	1818499.5	0	13.332463	0.16238353	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.45	95.62	0.06	Gradient Boost (General Model)	0.898	4170889	316.162537917088	4170889	0.72	3956	1	4170889	4170889	4170889	0	26.895332	0.32757333	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.50	100	0.13	Neural Network (Specific Model)	0.892	1031412	307.137964537284	4244883	0.71	4117	9	1423403	254079	889548.5	0	30.789923	0.37500772	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.52	95.78	0.27	Gradient Boost (General Model)	0.886	990931	334.03187028236	4036810	0.71	3577	5	1351392	423208	955406.2	0	31.16129	0.37953082	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.53	97.24	1.56	Gradient Boost (General Model)	0.909	2845872	348.694241686942	4247074	0.71	3699	3	2845872	1304283	2309716	0	35.164696	0.42829055	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.58	90.6	0	Gradient Boost (General Model)	0.904	432318	323.531121878494	2874123	0.74	2683	10	1133398	181072	634307	0	54.331417	0.66173273	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.74	99.8	0.22	Neural Network (Specific Model)	0.842	599178	318.351797505503	3082854	0.66	2726	6	1042549	239029	661979.1	0	53.654938	0.6534935	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.75	100	0	Gradient Boost (General Model)	0.894	1560959	308.577682186235	4082170	0.74	3952	3	1789971	731240	1512749.6	0	32.00322	0.38978514	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.8	97.04	0.48	Gradient Boost (General Model)	0.889	1718351	303.809493057798	3168574	0.66	3097	8	1718351	179885	1064427.5	0	14.680494	0.17880197	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.80	90.55	4.11	Gradient Boost (General Model)	0.815	109814	277.626599538494	4856622	0.58	4767	57	311560	43817	134847.9	0	8.174347	0.099559955	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.81	93.63	0.99	Gradient Boost (General Model)	0.89	445866	273.496124031008	2838303	0.62	3096	14	996318	83304	500906.5	0	13.021688	0.15859844	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.9	96.19	0.41	Gradient Boost (General Model)	0.887	2598399	316.297643979058	4070009	0.69	3820	3	2598399	695402	1925735.3	0	26.537216	0.32321164	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.1.92	99.91	0.17	Neural Network (Specific Model)	0.9	413445	319.86253776435	3520945	0.73	3310	13	691385	109415	402113.5	0	25.796492	0.3141899	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.1	56.74	7.68	Gradient Boost (General Model)	0.799	83936	217.634632339975	4587068	0.74	5671	154	488979	11069	155515	0	10.416386	0.126867	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.104	75	4.95	Gradient Boost (General Model)	0.883	837206	328.368614255124	3640249	0.59	3269	5	1275808	556439	868125.6	0	17.764938	0.21636915	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.105	99.29	5.19	Neural Network (Specific Model)	0.899	143700	318.443213296399	3444092	0.44	3249	29	464835	71265	237052.2	0	106.01079	1.2911649	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.109	77.9	1.39	Gradient Boost (General Model)	0.862	176386	287.535248815166	3363891	0.72	3376	21	400578	82171	213967	0	15.869643	0.19328527	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.11	91.49	7.04	Neural Network (Specific Model)	0.887	2244700	301.761041902605	3594271	0.61	3532	3	2244700	1302430	1874434.1	0	15.215218	0.18531467	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.110	78.22	7.73	Gradient Boost (General Model)	0.847	83284	240.291053227633	5963410	0.56	7064	97	491674	31144	128271.8	0	6.2436104	0.076044425	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.111	80.58	1.69	Gradient Boost (General Model)	0.893	139390	301.171610169492	3334958	0.72	3304	34	309879	45898	153329.2	0	21.843935	0.26604953	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.112	73.58	0.53	Gradient Boost (General Model)	0.849	76417	237.753260869565	2300808	0.65	2760	36	247688	34867	100236.6	0	8.130375	0.0990244	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.113	76.96	0.51	Neural Network (Specific Model)	0.876	344489	289.281098084072	3454340	0.73	3497	12	739420	144071	401799.6	0	10.373104	0.12633985	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.114	88.58	0.88	Neural Network (Specific Model)	0.906	337944	306.508915935466	3576760	0.72	3533	16	857239	94668	405413.7	0	137.71992	1.6773682	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.115	72.34	4.72	Gradient Boost (General Model)	0.764	40887	209.404466501241	2957262	0.6	3627	114	145871	11736	44905.6	0	9.301256	0.113285206	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.116	77.04	4.21	Gradient Boost (General Model)	0.852	172032	288.554375316136	4001698	0.72	3954	28	768889	71682	269241.8	0	8.477887	0.10325694	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.117	77.05	2.81	Gradient Boost (General Model)	0.847	63879	315.324105145414	3982808	0.41	3576	92	210106	19976	76586.6	0	8.484487	0.10333732	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.118	63.71	0.02	Gradient Boost (General Model)	0.842	81414	269.924700914849	2722069	0.72	2842	44	147196	36139	79549.6	0	6.549798	0.079773664	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.119	97.37	5.61	Gradient Boost (General Model)	0.827	319647	304.706349206349	5417342	0.59	4914	30	820875	87432	361106.1	0	19.028042	0.23175317	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.12	89.27	2.32	Gradient Boost (General Model)	0.857	395428	284.639363241679	3429613	0.71	3455	13	474787	117060	342449.8	0	16.856762	0.20530796	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.120	60.34	0.77	Neural Network (Specific Model)	0.832	132361	240.941361763993	3563791	0.67	4127	32	328479	63337	144515.9	0	9.154345	0.11149589	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.121	74.3	0.25	Neural Network (Specific Model)	0.879	186640	300.685893416928	3262179	0.71	3190	30	551464	51648	211552.9	0	8.034322	0.09785451	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.122	72.9	6.22	Gradient Boost (General Model)	0.829	73299	293.306900985855	4928254	0.72	4666	131	285453	15034	95832.8	0	9.530087	0.116072275	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.123	62.62	1.76	Neural Network (Specific Model)	0.842	172879	244.206167706168	2498473	0.67	2886	17	269191	85170	171692.7	0	9.47646	0.11541912	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.124	53.38	1.8	Neural Network (Specific Model)	0.824	86180	249.90573372206	2790254	0.73	3087	36	217991	50572	103687.1	0	10.619708	0.12934338	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.125	74.85	7.66	Gradient Boost (General Model)	0.839	66078	223.223238950276	4592818	0.35	5792	125	265621	16735	88314.1	0	6.526581	0.079490885	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.126	80.24	0.38	Neural Network (Specific Model)	0.892	161948	259.151358344114	670736	0.51	773	5	188838	81353	144576.1	0	11.600847	0.14129321	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.127	58.13	2.91	Gradient Boost (General Model)	0.803	41176	217.046698872786	1997412	0.53	2484	63	108261	14566	47987.4	0	5.7864337	0.07047622	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.128	85.95	2.4	Gradient Boost (General Model)	0.897	727612	289.820567986231	2245153	0.71	2324	6	1066246	106777	769085.7	0	12.70065	0.15468834	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.129	58.53	1.93	Gradient Boost (General Model)	0.783	37899	194.211004075584	3961996	0.63	5398	143	116949	14990	41791.6	0	6.1037693	0.07434123	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.130	86.45	0.73	Neural Network (Specific Model)	0.882	118872	273.423522242535	3039531	0.41	3282	40	420071	42764	167165.3	0	7.3303065	0.08927991	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.131	75.01	0.11	Neural Network (Specific Model)	0.904	871657	317.321199865184	3119765	0.73	2967	7	930646	137268	705283.8	0	126.08207	1.5356241	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.132	89.93	0.13	Neural Network (Specific Model)	0.87	454459	276.865270506108	5444788	0.68	5730	20	1019001	123387	575221.8	0	13.909562	0.16941234	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.134	75.77	2.36	Gradient Boost (General Model)	0.849	92467	251.44256915143	3765929	0.58	4266	65	282611	27731	101373	0	6.621575	0.08064787	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.136	91.08	9.55	Gradient Boost (General Model)	0.855	405576	287.689778953335	5317491	0.59	5293	27	850772	109253	459882.1	0	11.514895	0.14024638	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.137	59.29	5.64	Gradient Boost (General Model)	0.833	29943	226.055168408827	2782491	0.7	3444	125	120248	9977	41343.9	0	5.4238462	0.06606006	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.138	81.28	2.01	Gradient Boost (General Model)	0.878	242825	284.043844109832	2182571	0.41	2258	15	442574	110043	245168.3	0	15.409729	0.18768372	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.14	84.65	8.01	Neural Network (Specific Model)	0.906	514164	305.537392915027	4357327	0.68	4319	16	898404	187989	482597.1	0	18.278135	0.22261965	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.140	97.11	9.05	Gradient Boost (General Model)	0.866	421144	308.973062381853	4520648	0.67	4232	14	1313023	176336	654050.1	0	19.799692	0.24115154	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.141	89.21	2.5	Gradient Boost (General Model)	0.867	563078	314.537040295619	6157257	0.59	5683	22	787709	156306	497246.8	0	13.403762	0.16325192	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.143	87.17	1.21	Gradient Boost (General Model)	0.883	1784832	294.380506940253	3301705	0.67	3314	5	1784832	489686	1256367	0	12.798623	0.15588161	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.144	62.49	1.02	Gradient Boost (General Model)	0.84	43266	250.358275862069	2578571	0.7	2900	67	252874	19883	75236.3	0	5.0420403	0.061409835	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.146	75.71	0.61	Neural Network (Specific Model)	0.865	219713	261.160759493671	2135246	0.65	2370	20	503252	56322	258731.5	0	10.053416	0.122446194	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.147	86.97	0.14	Neural Network (Specific Model)	0.911	231152	316.731532962669	3931358	0.68	3777	20	527182	135958	274807.9	0	33.0071	0.40201196	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.148	53.9	0.71	Neural Network (Specific Model)	0.859	177704	293.266417290108	2454998	0.66	2406	25	245117	64769	152630.6	0	10.550381	0.128499	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.15	89.85	2.31	Gradient Boost (General Model)	0.861	1632184	344.669474078233	6396019	0.72	5343	10	1888595	529063	1230204.8	0	35.386772	0.43099535	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.150	53.96	0.98	Gradient Boost (General Model)	0.807	108301	237.55737704918	4123943	0.7	4697	57	464929	38820	152058.2	0	10.093803	0.1229381	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.151	51.01	0.29	Gradient Boost (General Model)	0.822	31085	219.124489795918	3109338	0.62	3920	128	150478	12451	40705.7	0	4.810231	0.058586504	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.153	58.31	0.31	Neural Network (Specific Model)	0.803	78381	242.665565648225	3274428	0.68	3633	54	232461	33674	95187.6	0	9.852374	0.11999759	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.154	81.56	3.3	Gradient Boost (General Model)	0.858	105453	273.782071097372	4310740	0.71	4529	59	281209	36410	119924	0	67.2473	0.8190425	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.157	89.72	0.28	Gradient Boost (General Model)	0.905	1533711	284.63266712612	2727855	0.71	2902	3	1533711	1172104	1366122.1	0	24.001804	0.29233143	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.158	87.41	0.57	Gradient Boost (General Model)	0.857	289751	300.331173039533	3231880	0.7	3086	21	632009	82380	307082.1	0	8.894951	0.10833658	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.159	79.9	1.41	Gradient Boost (General Model)	0.873	70747	260.490727112158	3024311	0.69	3397	67	194045	25355	76602	0	5.954346	0.07252132	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.16	78.92	2.31	Neural Network (Specific Model)	0.788	107152	246.38204553938	4997754	0.42	5358	78	228292	28934	103194.2	0	8.709484	0.106077686	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.160	69.43	0.21	Gradient Boost (General Model)	0.827	116922	255.094054054054	3407894	0.69	3700	51	245839	30213	126634.3	0	9.383863	0.114291325	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.161	79.62	1.59	Gradient Boost (General Model)	0.854	192026	233.210434782609	3267291	0.55	4025	29	440036	77346	205491.8	0	13.861578	0.16882794	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.163	88.89	0.34	Gradient Boost (General Model)	0.881	719699	310.012486716259	3960984	0.72	3764	16	1598152	145749	877293	0	13.78417	0.16788514	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.164	66.44	0.77	Neural Network (Specific Model)	0.843	49814	223.512231840422	2096849	0.65	2657	61	188028	17275	63057.9	0	6.475369	0.07886715	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.165	88.38	1.88	Gradient Boost (General Model)	0.894	456047	298.974700700248	4425905	0.71	4427	19	766419	158997	425143.5	0	18.801847	0.22899824	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.166	72.54	1.51	Gradient Boost (General Model)	0.858	57284	264.319715808171	2589137	0.64	2815	65	141170	21126	62385.6	0	6.5528126	0.07981037	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
MFD01721_40.bin.2.167	88.19	0.02	Gradient Boost (General Model)	0.891	541035	326.440517939034	4062786	0.68	3707	15	866983	184175	524811.4	0	11.51645	0.1402653	MFD01721_40	Nanopore-simplex	1.0.2	2024-08-11
