bin	longshot_var
MFD05684_80.bin.1.259	24772
MFD05684_80.bin.1.263	14473
MFD05684_80.bin.1.265	17282
MFD05684_80.bin.1.272	12085
MFD05684_80.bin.1.280	17868
MFD05684_80.bin.1.283	14389
MFD05684_80.bin.1.284	15674
MFD05684_80.bin.1.286	24037
MFD05684_80.bin.1.3	9880
MFD05684_80.bin.1.30	25898
MFD05684_80.bin.1.309	18697
MFD05684_80.bin.1.31	17151
MFD05684_80.bin.1.312	17595
MFD05684_80.bin.1.313	21494
MFD05684_80.bin.1.317	88345
MFD05684_80.bin.1.319	45320
MFD05684_80.bin.1.337	69612
MFD05684_80.bin.1.35	18181
MFD05684_80.bin.1.351	13657
MFD05684_80.bin.1.354	16583
MFD05684_80.bin.1.36	23195
MFD05684_80.bin.1.371	47522
MFD05684_80.bin.1.377	35170
MFD05684_80.bin.1.379	32907
MFD05684_80.bin.1.38	33317
MFD05684_80.bin.1.387	37102
MFD05684_80.bin.1.389	13474
MFD05684_80.bin.1.39	6958
MFD05684_80.bin.1.40	10990
MFD05684_80.bin.1.43	16877
MFD05684_80.bin.1.44	36578
MFD05684_80.bin.1.45	14223
MFD05684_80.bin.1.48	51071
MFD05684_80.bin.1.49	35156
MFD05684_80.bin.1.50	34540
MFD05684_80.bin.1.53	10535
MFD05684_80.bin.1.54	14731
MFD05684_80.bin.1.55	47498
MFD05684_80.bin.1.57	9793
MFD05684_80.bin.1.60	16995
MFD05684_80.bin.1.62	6983
MFD05684_80.bin.1.63	46541
MFD05684_80.bin.1.65	42593
MFD05684_80.bin.1.68	5842
MFD05684_80.bin.1.71	6013
MFD05684_80.bin.1.72	30381
MFD05684_80.bin.1.8	26851
MFD05684_80.bin.1.89	31017
MFD05684_80.bin.2.1	12580
MFD05684_80.bin.2.10	17456
MFD05684_80.bin.2.100	50232
MFD05684_80.bin.2.107	15210
MFD05684_80.bin.2.108	61746
MFD05684_80.bin.2.11	22027
MFD05684_80.bin.2.110	11009
MFD05684_80.bin.2.111	74313
MFD05684_80.bin.2.113	5372
MFD05684_80.bin.2.114	35854
MFD05684_80.bin.2.115	31892
MFD05684_80.bin.2.116	36466
MFD05684_80.bin.2.117	59706
MFD05684_80.bin.2.118	20194
MFD05684_80.bin.2.119	53476
MFD05684_80.bin.2.120	51611
MFD05684_80.bin.2.121	72522
MFD05684_80.bin.2.122	31437
MFD05684_80.bin.2.123	83722
MFD05684_80.bin.2.124	37534
MFD05684_80.bin.2.125	14382
MFD05684_80.bin.2.127	42078
MFD05684_80.bin.2.128	4426
MFD05684_80.bin.2.129	11703
MFD05684_80.bin.2.13	15936
MFD05684_80.bin.2.130	99508
MFD05684_80.bin.2.131	24647
MFD05684_80.bin.2.133	3739
MFD05684_80.bin.2.134	27280
MFD05684_80.bin.2.135	30619
MFD05684_80.bin.2.136	21293
MFD05684_80.bin.2.137	13882
MFD05684_80.bin.2.138	6763
MFD05684_80.bin.2.139	12624
MFD05684_80.bin.2.14	8519
MFD05684_80.bin.2.143	36395
MFD05684_80.bin.2.145	42248
MFD05684_80.bin.2.146	24015
MFD05684_80.bin.2.147	22628
MFD05684_80.bin.2.148	7331
MFD05684_80.bin.2.15	12838
MFD05684_80.bin.2.153	23763
MFD05684_80.bin.2.154	19045
MFD05684_80.bin.2.155	52237
MFD05684_80.bin.2.157	12915
MFD05684_80.bin.2.158	17159
MFD05684_80.bin.2.159	45883
MFD05684_80.bin.2.160	22323
MFD05684_80.bin.2.161	33498
MFD05684_80.bin.2.163	23195
MFD05684_80.bin.2.164	1177
MFD05684_80.bin.2.165	63143
MFD05684_80.bin.2.166	14664
MFD05684_80.bin.2.167	18866
MFD05684_80.bin.2.168	55231
MFD05684_80.bin.2.17	35826
MFD05684_80.bin.2.170	77
MFD05684_80.bin.2.171	120500
MFD05684_80.bin.2.173	53643
MFD05684_80.bin.2.174	11468
MFD05684_80.bin.2.175	17415
MFD05684_80.bin.2.176	11411
MFD05684_80.bin.2.177	26990
MFD05684_80.bin.2.179	31132
MFD05684_80.bin.2.18	47040
MFD05684_80.bin.2.181	23575
MFD05684_80.bin.2.182	4916
MFD05684_80.bin.2.183	8283
MFD05684_80.bin.2.185	13631
MFD05684_80.bin.2.187	89617
MFD05684_80.bin.2.188	8252
MFD05684_80.bin.2.189	12403
MFD05684_80.bin.2.19	14297
MFD05684_80.bin.2.190	10555
MFD05684_80.bin.2.191	29562
MFD05684_80.bin.2.193	11895
MFD05684_80.bin.2.195	64953
MFD05684_80.bin.2.196	27510
MFD05684_80.bin.2.197	22085
MFD05684_80.bin.2.198	52414
MFD05684_80.bin.2.20	7778
MFD05684_80.bin.2.200	76810
MFD05684_80.bin.2.201	74422
MFD05684_80.bin.2.202	23656
MFD05684_80.bin.2.205	23184
MFD05684_80.bin.2.208	43207
MFD05684_80.bin.2.21	28602
MFD05684_80.bin.2.210	26009
MFD05684_80.bin.2.212	52359
MFD05684_80.bin.2.213	12713
MFD05684_80.bin.2.214	66777
MFD05684_80.bin.2.215	67197
MFD05684_80.bin.2.216	17726
MFD05684_80.bin.2.218	65260
MFD05684_80.bin.2.219	14558
MFD05684_80.bin.2.220	6455
MFD05684_80.bin.2.222	46126
MFD05684_80.bin.2.224	43225
MFD05684_80.bin.2.225	5116
MFD05684_80.bin.2.226	47426
MFD05684_80.bin.2.228	100952
MFD05684_80.bin.2.229	4317
MFD05684_80.bin.2.23	4150
MFD05684_80.bin.2.230	30854
MFD05684_80.bin.2.233	48560
MFD05684_80.bin.2.234	37224
MFD05684_80.bin.2.235	26481
MFD05684_80.bin.2.236	37544
MFD05684_80.bin.2.237	57209
MFD05684_80.bin.2.238	78434
MFD05684_80.bin.2.239	641
MFD05684_80.bin.2.243	1159
MFD05684_80.bin.2.246	13854
MFD05684_80.bin.2.247	56093
MFD05684_80.bin.2.248	57002
MFD05684_80.bin.2.250	53192
MFD05684_80.bin.2.251	12393
MFD05684_80.bin.2.252	27194
MFD05684_80.bin.2.253	17306
MFD05684_80.bin.2.254	18227
MFD05684_80.bin.2.255	27524
MFD05684_80.bin.2.257	79767
MFD05684_80.bin.2.258	72467
MFD05684_80.bin.2.261	14070
MFD05684_80.bin.2.262	38511
MFD05684_80.bin.2.263	5807
MFD05684_80.bin.2.265	30334
MFD05684_80.bin.2.270	16769
MFD05684_80.bin.2.271	21401
MFD05684_80.bin.2.272	19525
MFD05684_80.bin.2.274	2777
MFD05684_80.bin.2.276	57707
MFD05684_80.bin.2.277	44625
MFD05684_80.bin.2.279	31935
MFD05684_80.bin.2.284	39332
MFD05684_80.bin.2.285	17388
MFD05684_80.bin.2.286	6933
MFD05684_80.bin.2.31	89164
MFD05684_80.bin.2.32	32359
MFD05684_80.bin.2.34	74450
MFD05684_80.bin.2.35	6260
MFD05684_80.bin.2.36	855
MFD05684_80.bin.2.37	45693
MFD05684_80.bin.2.38	88963
MFD05684_80.bin.2.39	81161
MFD05684_80.bin.2.4	68419
MFD05684_80.bin.2.40	27564
MFD05684_80.bin.2.41	8371
MFD05684_80.bin.2.42	71569
MFD05684_80.bin.2.43	14079
MFD05684_80.bin.2.44	9948
MFD05684_80.bin.2.46	5670
MFD05684_80.bin.2.48	36419
MFD05684_80.bin.2.49	78075
MFD05684_80.bin.2.52	62700
MFD05684_80.bin.2.55	9728
MFD05684_80.bin.2.56	73150
MFD05684_80.bin.2.57	46086
MFD05684_80.bin.2.59	64571
MFD05684_80.bin.2.60	17942
MFD05684_80.bin.2.61	33198
MFD05684_80.bin.2.62	22426
MFD05684_80.bin.2.63	9611
MFD05684_80.bin.2.64	32082
MFD05684_80.bin.2.65	46556
MFD05684_80.bin.2.66	35898
MFD05684_80.bin.2.67	47617
MFD05684_80.bin.2.68	18692
MFD05684_80.bin.2.69	48444
MFD05684_80.bin.2.7	9194
MFD05684_80.bin.2.71	49318
MFD05684_80.bin.2.72	20041
MFD05684_80.bin.2.73	32276
MFD05684_80.bin.2.74	60380
MFD05684_80.bin.2.75	15755
MFD05684_80.bin.2.76	44416
MFD05684_80.bin.2.77	70118
MFD05684_80.bin.2.78	14250
MFD05684_80.bin.2.79	66337
MFD05684_80.bin.2.8	38502
MFD05684_80.bin.2.80	16497
MFD05684_80.bin.2.81	8912
MFD05684_80.bin.2.84	12374
MFD05684_80.bin.2.85	52340
MFD05684_80.bin.2.86	29903
MFD05684_80.bin.2.88	58992
MFD05684_80.bin.2.89	8144
MFD05684_80.bin.2.9	23387
MFD05684_80.bin.2.90	40438
MFD05684_80.bin.2.91	18733
MFD05684_80.bin.2.93	14357
MFD05684_80.bin.2.97	41292
MFD05684_80.bin.3.111	23947
MFD05684_80.bin.3.113	9791
MFD05684_80.bin.3.119	25488
MFD05684_80.bin.3.120	34650
MFD05684_80.bin.3.122	32828
MFD05684_80.bin.3.13	2038
MFD05684_80.bin.3.134	469
MFD05684_80.bin.3.146	8830
MFD05684_80.bin.3.147	20619
MFD05684_80.bin.3.149	54005
MFD05684_80.bin.3.160	12097
MFD05684_80.bin.3.171	10593
MFD05684_80.bin.3.177	5725
MFD05684_80.bin.3.180	165
MFD05684_80.bin.3.195	66140
MFD05684_80.bin.3.198	25612
MFD05684_80.bin.3.203	17172
MFD05684_80.bin.3.210	36380
MFD05684_80.bin.3.215	10954
MFD05684_80.bin.3.224	45889
MFD05684_80.bin.3.232	29030
MFD05684_80.bin.3.239	20464
MFD05684_80.bin.3.259	17240
MFD05684_80.bin.3.276	34710
MFD05684_80.bin.3.300	22206
MFD05684_80.bin.3.319	37570
MFD05684_80.bin.3.341	9659
MFD05684_80.bin.3.345	53009
MFD05684_80.bin.3.346	8092
MFD05684_80.bin.3.349	73583
MFD05684_80.bin.3.369	49348
MFD05684_80.bin.3.388	10590
MFD05684_80.bin.3.39	42417
MFD05684_80.bin.3.392	21357
MFD05684_80.bin.3.393	15567
MFD05684_80.bin.3.397	24918
MFD05684_80.bin.3.399	10354
MFD05684_80.bin.3.434	19756
MFD05684_80.bin.3.438	123746
MFD05684_80.bin.3.450	26365
MFD05684_80.bin.3.455	29320
MFD05684_80.bin.3.465	17179
MFD05684_80.bin.3.47	47117
MFD05684_80.bin.3.505	88243
MFD05684_80.bin.3.544	37057
MFD05684_80.bin.3.556	19246
MFD05684_80.bin.3.569	35603
MFD05684_80.bin.3.571	8315
MFD05684_80.bin.3.573	53550
MFD05684_80.bin.3.574	19863
MFD05684_80.bin.3.578	43239
MFD05684_80.bin.3.602	5288
MFD05684_80.bin.3.61	62979
MFD05684_80.bin.3.613	13156
MFD05684_80.bin.3.62	46155
MFD05684_80.bin.3.629	89032
MFD05684_80.bin.3.643	6864
MFD05684_80.bin.3.65	12992
MFD05684_80.bin.3.653	26867
MFD05684_80.bin.3.656	8213
MFD05684_80.bin.3.67	56112
MFD05684_80.bin.3.676	22734
MFD05684_80.bin.3.678	12329
MFD05684_80.bin.3.68	11907
MFD05684_80.bin.3.688	29197
MFD05684_80.bin.3.69	3934
MFD05684_80.bin.3.690	2328
MFD05684_80.bin.3.700	24697
MFD05684_80.bin.3.705	47030
MFD05684_80.bin.3.708	6869
MFD05684_80.bin.3.711	40276
MFD05684_80.bin.3.731	6020
MFD05684_80.bin.3.734	60846
MFD05684_80.bin.3.736	21804
MFD05684_80.bin.3.739	79218
MFD05684_80.bin.3.740	19738
MFD05684_80.bin.3.77	21442
MFD05684_80.bin.3.782	1829
MFD05684_80.bin.3.795	33942
MFD05684_80.bin.3.816	68420
MFD05684_80.bin.3.83	35876
MFD05684_80.bin.3.830	68448
MFD05684_80.bin.4.102	3611
MFD05684_80.bin.4.194	173
MFD05684_80.bin.4.255	16834
MFD05684_80.bin.4.382	65143
MFD05684_80.bin.4.388	35681
MFD05684_80.bin.4.5	7464
MFD05684_80.bin.4.507	4158
MFD05684_80.bin.4.650	80998
MFD05684_80.bin.c.1	12169
MFD05684_80.bin.c.3	3018
MFD08497_100.bin.1.113	32911
MFD08497_100.bin.1.124	25128
MFD08497_100.bin.1.126	137909
MFD08497_100.bin.1.130	14585
MFD08497_100.bin.1.153	23478
MFD08497_100.bin.1.156	43620
MFD08497_100.bin.1.161	20724
MFD08497_100.bin.1.163	49525
MFD08497_100.bin.1.26	21961
MFD08497_100.bin.1.38	33427
MFD08497_100.bin.1.39	88370
MFD08497_100.bin.1.55	37786
MFD08497_100.bin.1.6	27163
MFD08497_100.bin.1.92	25832
MFD08497_100.bin.2.100	57609
MFD08497_100.bin.2.101	24639
MFD08497_100.bin.2.104	47124
MFD08497_100.bin.2.105	2728
MFD08497_100.bin.2.106	52134
MFD08497_100.bin.2.108	40874
MFD08497_100.bin.2.109	50563
MFD08497_100.bin.2.11	17911
MFD08497_100.bin.2.111	47567
MFD08497_100.bin.2.112	12161
MFD08497_100.bin.2.113	70916
MFD08497_100.bin.2.114	40744
MFD08497_100.bin.2.115	74657
MFD08497_100.bin.2.117	35057
MFD08497_100.bin.2.12	9564
MFD08497_100.bin.2.120	22677
MFD08497_100.bin.2.122	23903
MFD08497_100.bin.2.126	5437
MFD08497_100.bin.2.127	33412
MFD08497_100.bin.2.129	32994
MFD08497_100.bin.2.13	8285
MFD08497_100.bin.2.130	22371
MFD08497_100.bin.2.131	83561
MFD08497_100.bin.2.132	10741
MFD08497_100.bin.2.133	41403
MFD08497_100.bin.2.134	30582
MFD08497_100.bin.2.135	16867
MFD08497_100.bin.2.136	82287
MFD08497_100.bin.2.138	84198
MFD08497_100.bin.2.139	13165
MFD08497_100.bin.2.14	21388
MFD08497_100.bin.2.140	29977
MFD08497_100.bin.2.141	147231
MFD08497_100.bin.2.142	66268
MFD08497_100.bin.2.143	42908
MFD08497_100.bin.2.145	8108
MFD08497_100.bin.2.146	6436
MFD08497_100.bin.2.147	29484
MFD08497_100.bin.2.149	56810
MFD08497_100.bin.2.150	51588
MFD08497_100.bin.2.151	84355
MFD08497_100.bin.2.152	42452
MFD08497_100.bin.2.153	24231
MFD08497_100.bin.2.154	44010
MFD08497_100.bin.2.155	77727
MFD08497_100.bin.2.157	56170
MFD08497_100.bin.2.159	53029
MFD08497_100.bin.2.18	31867
MFD08497_100.bin.2.19	13966
MFD08497_100.bin.2.2	55988
MFD08497_100.bin.2.20	42383
MFD08497_100.bin.2.24	30199
MFD08497_100.bin.2.26	49782
MFD08497_100.bin.2.27	28239
MFD08497_100.bin.2.28	14276
MFD08497_100.bin.2.30	17841
MFD08497_100.bin.2.32	155778
MFD08497_100.bin.2.37	75256
MFD08497_100.bin.2.38	60933
MFD08497_100.bin.2.39	25126
MFD08497_100.bin.2.40	50305
MFD08497_100.bin.2.41	34922
MFD08497_100.bin.2.42	10143
MFD08497_100.bin.2.43	39922
MFD08497_100.bin.2.44	94392
MFD08497_100.bin.2.45	82003
MFD08497_100.bin.2.46	34068
MFD08497_100.bin.2.47	25245
MFD08497_100.bin.2.48	14720
MFD08497_100.bin.2.49	63415
MFD08497_100.bin.2.50	109154
MFD08497_100.bin.2.51	46075
MFD08497_100.bin.2.52	29065
MFD08497_100.bin.2.53	59137
MFD08497_100.bin.2.54	37728
MFD08497_100.bin.2.55	45433
MFD08497_100.bin.2.57	21304
MFD08497_100.bin.2.58	1552
MFD08497_100.bin.2.62	64244
MFD08497_100.bin.2.68	19183
MFD08497_100.bin.2.74	11291
MFD08497_100.bin.2.75	51182
MFD08497_100.bin.2.78	76558
MFD08497_100.bin.2.82	14143
MFD08497_100.bin.2.84	18533
MFD08497_100.bin.2.86	38619
MFD08497_100.bin.2.87	21041
MFD08497_100.bin.2.88	78269
MFD08497_100.bin.2.91	73094
MFD08497_100.bin.2.92	16389
MFD08497_100.bin.2.93	52696
MFD08497_100.bin.2.95	49131
MFD08497_100.bin.3.162	8827
MFD08497_100.bin.3.201	33634
MFD08497_100.bin.3.205	24507
MFD08497_100.bin.3.238	111513
MFD08497_100.bin.3.241	49461
MFD08497_100.bin.3.242	28896
MFD08497_100.bin.3.25	17137
MFD08497_100.bin.3.26	97806
MFD08497_100.bin.3.270	38411
MFD08497_100.bin.3.276	57716
MFD08497_100.bin.3.279	33894
MFD08497_100.bin.3.282	42495
MFD08497_100.bin.3.290	40037
MFD08497_100.bin.3.355	45544
MFD08497_100.bin.3.366	17439
MFD08497_100.bin.3.384	35364
MFD08497_100.bin.3.403	30571
MFD08497_100.bin.3.41	41027
MFD08497_100.bin.3.417	29755
MFD08497_100.bin.3.431	25518
MFD08497_100.bin.3.439	45717
MFD08497_100.bin.3.465	55296
MFD08497_100.bin.3.478	54690
MFD08497_100.bin.3.493	99505
MFD08497_100.bin.3.496	22163
MFD08497_100.bin.3.515	11001
MFD08497_100.bin.3.53	7824
MFD08497_100.bin.3.549	7700
MFD08497_100.bin.3.572	88169
MFD08497_100.bin.3.575	15049
MFD08497_100.bin.3.581	75238
MFD08497_100.bin.3.594	21610
MFD08497_100.bin.3.60	41405
MFD08497_100.bin.3.602	14363
MFD08497_100.bin.3.611	10433
MFD08497_100.bin.3.616	45291
MFD08497_100.bin.3.628	84514
MFD08497_100.bin.3.63	34606
MFD08497_100.bin.3.640	7171
MFD08497_100.bin.3.649	47746
MFD08497_100.bin.3.651	67617
MFD08497_100.bin.3.655	27540
MFD08497_100.bin.3.679	45556
MFD08497_100.bin.3.697	45864
MFD08497_100.bin.3.70	33099
MFD08497_100.bin.3.716	43673
MFD08497_100.bin.3.731	11198
MFD08497_100.bin.3.772	12304
MFD08497_100.bin.3.78	8874
MFD08497_100.bin.3.782	101490
MFD08497_100.bin.3.98	35876
MFD08497_100.bin.4.189	89204
MFD08497_100.bin.4.220	26049
MFD08497_100.bin.4.330	224367
MFD08497_100.bin.4.408	54890
MFD08497_100.bin.4.470	137421
MFD08497_100.bin.4.53	117154
MFD08497_20.bin.1.26	43844
MFD08497_20.bin.2.10	35227
MFD08497_20.bin.2.11	105249
MFD08497_20.bin.2.13	12315
MFD08497_20.bin.2.15	5951
MFD08497_20.bin.2.16	52866
MFD08497_20.bin.2.17	29574
MFD08497_20.bin.2.20	129465
MFD08497_20.bin.2.22	199834
MFD08497_20.bin.2.3	73204
MFD08497_20.bin.2.4	19309
MFD08497_20.bin.2.5	10891
MFD08497_20.bin.2.6	10107
MFD08497_20.bin.2.7	70169
MFD08497_20.bin.2.9	14784
MFD08497_20.bin.3.109	183178
MFD08497_20.bin.3.128	1663
MFD08497_20.bin.3.35	21070
MFD08497_20.bin.3.36	11118
MFD08497_20.bin.3.43	10517
MFD08497_20.bin.3.47	40845
MFD08497_20.bin.3.96	12552
MFD08497_40.bin.1.14	51149
MFD08497_40.bin.1.8	41313
MFD08497_40.bin.2.10	55830
MFD08497_40.bin.2.12	40401
MFD08497_40.bin.2.13	61258
MFD08497_40.bin.2.15	17809
MFD08497_40.bin.2.17	74848
MFD08497_40.bin.2.18	6067
MFD08497_40.bin.2.2	44397
MFD08497_40.bin.2.20	16326
MFD08497_40.bin.2.25	39642
MFD08497_40.bin.2.28	23413
MFD08497_40.bin.2.29	41961
MFD08497_40.bin.2.30	129881
MFD08497_40.bin.2.31	46725
MFD08497_40.bin.2.32	6285
MFD08497_40.bin.2.34	26698
MFD08497_40.bin.2.36	20911
MFD08497_40.bin.2.37	80992
MFD08497_40.bin.2.4	29091
MFD08497_40.bin.2.40	100846
MFD08497_40.bin.2.41	80997
MFD08497_40.bin.2.42	26536
MFD08497_40.bin.2.43	32042
MFD08497_40.bin.2.44	61750
MFD08497_40.bin.2.46	83558
MFD08497_40.bin.2.47	94218
MFD08497_40.bin.2.48	43091
MFD08497_40.bin.2.49	30545
MFD08497_40.bin.2.50	51422
MFD08497_40.bin.2.51	12991
MFD08497_40.bin.2.53	34029
MFD08497_40.bin.2.56	18584
MFD08497_40.bin.2.57	39180
MFD08497_40.bin.2.59	32590
MFD08497_40.bin.2.61	19105
MFD08497_40.bin.2.63	62109
MFD08497_40.bin.2.64	63298
MFD08497_40.bin.2.7	20178
MFD08497_40.bin.3.134	82515
MFD08497_40.bin.3.142	21653
MFD08497_40.bin.3.156	17616
MFD08497_40.bin.3.198	67986
MFD08497_40.bin.3.205	10442
MFD08497_40.bin.3.213	85881
MFD08497_40.bin.3.220	23518
MFD08497_40.bin.3.259	45837
MFD08497_40.bin.3.268	50016
MFD08497_40.bin.3.284	96694
MFD08497_40.bin.3.286	88009
MFD08497_40.bin.3.295	85807
MFD08497_40.bin.3.3	34318
MFD08497_40.bin.3.62	30751
MFD08497_40.bin.3.63	52256
MFD08497_40.bin.3.89	71385
MFD08497_40.bin.4.100	43222
MFD08497_40.bin.4.116	46764
MFD08497_40.bin.4.177	29264
MFD08497_40.bin.4.207	253457
MFD08497_40.bin.4.41	452675
MFD08497_60.bin.1.10	33895
MFD08497_60.bin.1.20	33660
MFD08497_60.bin.1.24	108075
MFD08497_60.bin.1.39	58097
MFD08497_60.bin.1.55	26960
MFD08497_60.bin.1.64	39953
MFD08497_60.bin.1.68	62659
MFD08497_60.bin.1.85	51783
MFD08497_60.bin.1.87	28480
MFD08497_60.bin.1.95	22687
MFD08497_60.bin.1.96	26755
MFD08497_60.bin.1.98	47486
MFD08497_60.bin.2.10	7893
MFD08497_60.bin.2.12	14555
MFD08497_60.bin.2.15	12711
MFD08497_60.bin.2.16	75223
MFD08497_60.bin.2.17	13594
MFD08497_60.bin.2.18	72183
MFD08497_60.bin.2.19	65252
MFD08497_60.bin.2.2	60043
MFD08497_60.bin.2.22	63625
MFD08497_60.bin.2.24	9198
MFD08497_60.bin.2.27	59689
MFD08497_60.bin.2.28	34005
MFD08497_60.bin.2.29	68942
MFD08497_60.bin.2.3	38171
MFD08497_60.bin.2.30	24350
MFD08497_60.bin.2.31	33551
MFD08497_60.bin.2.32	106123
MFD08497_60.bin.2.33	20469
MFD08497_60.bin.2.35	49206
MFD08497_60.bin.2.36	43847
MFD08497_60.bin.2.37	17934
MFD08497_60.bin.2.38	76154
MFD08497_60.bin.2.39	43778
MFD08497_60.bin.2.42	36388
MFD08497_60.bin.2.45	36737
MFD08497_60.bin.2.47	85045
MFD08497_60.bin.2.54	75571
MFD08497_60.bin.2.55	31768
MFD08497_60.bin.2.56	95435
MFD08497_60.bin.2.57	12472
MFD08497_60.bin.2.58	35562
MFD08497_60.bin.2.60	49113
MFD08497_60.bin.2.61	30805
MFD08497_60.bin.2.64	82346
MFD08497_60.bin.2.65	43754
MFD08497_60.bin.2.66	89829
MFD08497_60.bin.2.67	30882
MFD08497_60.bin.2.68	72517
MFD08497_60.bin.2.7	55284
MFD08497_60.bin.2.70	97765
MFD08497_60.bin.2.71	80960
MFD08497_60.bin.2.72	14133
MFD08497_60.bin.2.77	48684
MFD08497_60.bin.2.78	173453
MFD08497_60.bin.2.8	56493
MFD08497_60.bin.2.80	39181
MFD08497_60.bin.2.81	83647
MFD08497_60.bin.2.82	21294
MFD08497_60.bin.2.84	17868
MFD08497_60.bin.2.86	13230
MFD08497_60.bin.2.87	102874
MFD08497_60.bin.2.88	74111
MFD08497_60.bin.2.89	52364
MFD08497_60.bin.2.9	21149
MFD08497_60.bin.2.91	75249
MFD08497_60.bin.2.93	36226
MFD08497_60.bin.2.95	57110
MFD08497_60.bin.2.96	41813
MFD08497_60.bin.2.97	31153
MFD08497_60.bin.3.10	14440
MFD08497_60.bin.3.104	18236
MFD08497_60.bin.3.110	7021
MFD08497_60.bin.3.113	15217
MFD08497_60.bin.3.172	33987
MFD08497_60.bin.3.233	9688
MFD08497_60.bin.3.256	52851
MFD08497_60.bin.3.291	14573
MFD08497_60.bin.3.294	54865
MFD08497_60.bin.3.295	173904
MFD08497_60.bin.3.321	52222
MFD08497_60.bin.3.333	21851
MFD08497_60.bin.3.382	114794
MFD08497_60.bin.3.390	13199
MFD08497_60.bin.3.41	40505
MFD08497_60.bin.3.411	11610
MFD08497_60.bin.3.50	22381
MFD08497_60.bin.3.55	16287
MFD08497_60.bin.4.118	22406
MFD08497_60.bin.4.19	103573
MFD08497_60.bin.4.199	111095
MFD08497_60.bin.4.259	73585
MFD08497_60.bin.4.321	75925
MFD08497_80.bin.1.1	29566
MFD08497_80.bin.1.104	28151
MFD08497_80.bin.1.111	20700
MFD08497_80.bin.1.134	27844
MFD08497_80.bin.1.137	36778
MFD08497_80.bin.1.138	39953
MFD08497_80.bin.1.141	23083
MFD08497_80.bin.1.145	24040
MFD08497_80.bin.1.150	25103
MFD08497_80.bin.1.16	27644
MFD08497_80.bin.1.32	9237
MFD08497_80.bin.1.39	50980
MFD08497_80.bin.1.43	33267
MFD08497_80.bin.1.52	82201
MFD08497_80.bin.1.92	24549
MFD08497_80.bin.1.93	101536
MFD08497_80.bin.2.10	37549
MFD08497_80.bin.2.100	16887
MFD08497_80.bin.2.101	199459
MFD08497_80.bin.2.102	87603
MFD08497_80.bin.2.103	75659
MFD08497_80.bin.2.104	63089
MFD08497_80.bin.2.107	66942
MFD08497_80.bin.2.111	13138
MFD08497_80.bin.2.112	1509
MFD08497_80.bin.2.113	48384
MFD08497_80.bin.2.116	45413
MFD08497_80.bin.2.118	85701
MFD08497_80.bin.2.12	65775
MFD08497_80.bin.2.120	49404
MFD08497_80.bin.2.121	18203
MFD08497_80.bin.2.123	77416
MFD08497_80.bin.2.125	51108
MFD08497_80.bin.2.126	9738
MFD08497_80.bin.2.128	12777
MFD08497_80.bin.2.131	67949
MFD08497_80.bin.2.15	18858
MFD08497_80.bin.2.19	20849
MFD08497_80.bin.2.22	34158
MFD08497_80.bin.2.23	56690
MFD08497_80.bin.2.25	51161
MFD08497_80.bin.2.29	23736
MFD08497_80.bin.2.30	62732
MFD08497_80.bin.2.31	88287
MFD08497_80.bin.2.32	31560
MFD08497_80.bin.2.33	100611
MFD08497_80.bin.2.34	5353
MFD08497_80.bin.2.35	27011
MFD08497_80.bin.2.36	31183
MFD08497_80.bin.2.37	47204
MFD08497_80.bin.2.47	36779
MFD08497_80.bin.2.52	39798
MFD08497_80.bin.2.56	79674
MFD08497_80.bin.2.57	49206
MFD08497_80.bin.2.6	13902
MFD08497_80.bin.2.61	43047
MFD08497_80.bin.2.67	87220
MFD08497_80.bin.2.68	107702
MFD08497_80.bin.2.69	8105
MFD08497_80.bin.2.7	46844
MFD08497_80.bin.2.71	40145
MFD08497_80.bin.2.74	32059
MFD08497_80.bin.2.76	79171
MFD08497_80.bin.2.77	135319
MFD08497_80.bin.2.78	34832
MFD08497_80.bin.2.79	38679
MFD08497_80.bin.2.81	6023
MFD08497_80.bin.2.82	70866
MFD08497_80.bin.2.84	50447
MFD08497_80.bin.2.85	89777
MFD08497_80.bin.2.86	53969
MFD08497_80.bin.2.87	44209
MFD08497_80.bin.2.88	53388
MFD08497_80.bin.2.89	53139
MFD08497_80.bin.2.9	12120
MFD08497_80.bin.2.91	56099
MFD08497_80.bin.2.92	22611
MFD08497_80.bin.2.93	48773
MFD08497_80.bin.2.94	19920
MFD08497_80.bin.2.96	30691
MFD08497_80.bin.2.97	13491
MFD08497_80.bin.2.98	7229
MFD08497_80.bin.2.99	48699
MFD08497_80.bin.3.12	33857
MFD08497_80.bin.3.121	57762
MFD08497_80.bin.3.125	38119
MFD08497_80.bin.3.126	36076
MFD08497_80.bin.3.155	15848
MFD08497_80.bin.3.159	24960
MFD08497_80.bin.3.160	15365
MFD08497_80.bin.3.161	77956
MFD08497_80.bin.3.183	58954
MFD08497_80.bin.3.20	33611
MFD08497_80.bin.3.203	65369
MFD08497_80.bin.3.208	64603
MFD08497_80.bin.3.214	33975
MFD08497_80.bin.3.234	27548
MFD08497_80.bin.3.250	46037
MFD08497_80.bin.3.287	138574
MFD08497_80.bin.3.296	12147
MFD08497_80.bin.3.305	61072
MFD08497_80.bin.3.31	34314
MFD08497_80.bin.3.342	58939
MFD08497_80.bin.3.349	34926
MFD08497_80.bin.3.423	68791
MFD08497_80.bin.3.448	27153
