bin	Coding_Density	MAG_status
MFD02248.bin.1.69	0.866	HQ
MFD02248.bin.1.96	0.88	HQ
MFD02248.bin.2.132	0.861	HQ
MFD02248.bin.2.70	0.884	HQ
MFD02360.bin.1.121	0.901	HQ
MFD02360.bin.1.161	0.909	HQ
MFD02360.bin.1.179	0.895	HQ
MFD02360.bin.1.180	0.797	HQ
MFD02360.bin.1.202	0.923	HQ
MFD02360.bin.1.206	0.926	HQ
MFD02360.bin.1.21	0.901	HQ
MFD02360.bin.1.235	0.9	HQ
MFD02360.bin.1.259	0.854	HQ
MFD02360.bin.1.271	0.917	HQ
MFD02360.bin.1.3	0.93	HQ
MFD02360.bin.1.316	0.913	HQ
MFD02360.bin.1.334	0.924	HQ
MFD02360.bin.1.34	0.91	HQ
MFD02360.bin.1.39	0.909	HQ
MFD02360.bin.1.49	0.864	HQ
MFD02360.bin.1.60	0.912	HQ
MFD02360.bin.1.63	0.908	HQ
MFD02360.bin.1.92	0.907	HQ
MFD02360.bin.2.216	0.878	HQ
MFD02360.bin.2.91	0.915	HQ
MFD02360.bin.3.300	0.869	HQ
MFD02416.bin.1.10	0.848	HQ
MFD02416.bin.1.105	0.88	HQ
MFD02416.bin.1.108	0.89	HQ
MFD02416.bin.1.110	0.902	HQ
MFD02416.bin.1.114	0.91	HQ
MFD02416.bin.1.115	0.892	HQ
MFD02416.bin.1.116	0.912	HQ
MFD02416.bin.1.121	0.835	HQ
MFD02416.bin.1.123	0.883	HQ
MFD02416.bin.1.124	0.906	HQ
MFD02416.bin.1.126	0.85	HQ
MFD02416.bin.1.127	0.859	HQ
MFD02416.bin.1.129	0.908	HQ
MFD02416.bin.1.130	0.848	HQ
MFD02416.bin.1.132	0.899	HQ
MFD02416.bin.1.133	0.894	HQ
MFD02416.bin.1.135	0.864	HQ
MFD02416.bin.1.136	0.852	HQ
MFD02416.bin.1.138	0.879	HQ
MFD02416.bin.1.14	0.899	HQ
MFD02416.bin.1.144	0.844	HQ
MFD02416.bin.1.147	0.851	HQ
MFD02416.bin.1.149	0.863	HQ
MFD02416.bin.1.157	0.84	HQ
MFD02416.bin.1.163	0.891	HQ
MFD02416.bin.1.164	0.874	HQ
MFD02416.bin.1.17	0.889	HQ
MFD02416.bin.1.176	0.892	HQ
MFD02416.bin.1.18	0.862	HQ
MFD02416.bin.1.194	0.892	HQ
MFD02416.bin.1.208	0.898	HQ
MFD02416.bin.1.219	0.875	HQ
MFD02416.bin.1.241	0.888	HQ
MFD02416.bin.1.244	0.849	HQ
MFD02416.bin.1.258	0.911	HQ
MFD02416.bin.1.262	0.805	HQ
MFD02416.bin.1.267	0.844	HQ
MFD02416.bin.1.269	0.875	HQ
MFD02416.bin.1.270	0.84	HQ
MFD02416.bin.1.272	0.862	HQ
MFD02416.bin.1.274	0.881	HQ
MFD02416.bin.1.275	0.896	HQ
MFD02416.bin.1.276	0.888	HQ
MFD02416.bin.1.279	0.89	HQ
MFD02416.bin.1.28	0.883	HQ
MFD02416.bin.1.280	0.874	HQ
MFD02416.bin.1.281	0.899	HQ
MFD02416.bin.1.282	0.882	HQ
MFD02416.bin.1.284	0.914	HQ
MFD02416.bin.1.290	0.929	HQ
MFD02416.bin.1.291	0.891	HQ
MFD02416.bin.1.293	0.841	HQ
MFD02416.bin.1.295	0.893	HQ
MFD02416.bin.1.3	0.872	HQ
MFD02416.bin.1.30	0.882	HQ
MFD02416.bin.1.311	0.861	HQ
MFD02416.bin.1.313	0.878	HQ
MFD02416.bin.1.315	0.886	HQ
MFD02416.bin.1.317	0.87	HQ
MFD02416.bin.1.319	0.885	HQ
MFD02416.bin.1.321	0.868	HQ
MFD02416.bin.1.322	0.9	HQ
MFD02416.bin.1.324	0.867	HQ
MFD02416.bin.1.328	0.87	HQ
MFD02416.bin.1.329	0.901	HQ
MFD02416.bin.1.333	0.894	HQ
MFD02416.bin.1.334	0.921	HQ
MFD02416.bin.1.337	0.845	HQ
MFD02416.bin.1.343	0.811	HQ
MFD02416.bin.1.345	0.772	HQ
MFD02416.bin.1.346	0.888	HQ
MFD02416.bin.1.350	0.901	HQ
MFD02416.bin.1.351	0.9	HQ
MFD02416.bin.1.36	0.865	HQ
MFD02416.bin.1.360	0.911	HQ
MFD02416.bin.1.362	0.912	HQ
MFD02416.bin.1.365	0.891	HQ
MFD02416.bin.1.37	0.875	HQ
MFD02416.bin.1.373	0.888	HQ
MFD02416.bin.1.374	0.869	HQ
MFD02416.bin.1.379	0.858	HQ
MFD02416.bin.1.382	0.849	HQ
MFD02416.bin.1.390	0.849	HQ
MFD02416.bin.1.391	0.858	HQ
MFD02416.bin.1.395	0.882	HQ
MFD02416.bin.1.397	0.83	HQ
MFD02416.bin.1.398	0.894	HQ
MFD02416.bin.1.4	0.861	HQ
MFD02416.bin.1.403	0.85	HQ
MFD02416.bin.1.409	0.879	HQ
MFD02416.bin.1.410	0.864	HQ
MFD02416.bin.1.411	0.887	HQ
MFD02416.bin.1.414	0.871	HQ
MFD02416.bin.1.415	0.907	HQ
MFD02416.bin.1.417	0.864	HQ
MFD02416.bin.1.418	0.912	HQ
MFD02416.bin.1.42	0.868	HQ
MFD02416.bin.1.43	0.867	HQ
MFD02416.bin.1.44	0.879	HQ
MFD02416.bin.1.48	0.859	HQ
MFD02416.bin.1.50	0.897	HQ
MFD02416.bin.1.53	0.879	HQ
MFD02416.bin.1.57	0.866	HQ
MFD02416.bin.1.58	0.896	HQ
MFD02416.bin.1.61	0.877	HQ
MFD02416.bin.1.65	0.891	HQ
MFD02416.bin.1.66	0.858	HQ
MFD02416.bin.1.7	0.842	HQ
MFD02416.bin.1.74	0.885	HQ
MFD02416.bin.1.76	0.91	HQ
MFD02416.bin.1.77	0.881	HQ
MFD02416.bin.1.78	0.87	HQ
MFD02416.bin.1.81	0.892	HQ
MFD02416.bin.1.82	0.925	HQ
MFD02416.bin.1.83	0.87	HQ
MFD02416.bin.1.84	0.882	HQ
MFD02416.bin.1.89	0.904	HQ
MFD02416.bin.1.9	0.912	HQ
MFD02416.bin.1.93	0.823	HQ
MFD02416.bin.1.94	0.876	HQ
MFD02416.bin.1.95	0.884	HQ
MFD02416.bin.1.98	0.91	HQ
MFD02416.bin.2.141	0.845	HQ
MFD02416.bin.2.150	0.853	HQ
MFD02416.bin.2.172	0.885	HQ
MFD02416.bin.2.189	0.832	HQ
MFD02416.bin.2.190	0.852	HQ
MFD02416.bin.2.73	0.843	HQ
MFD02416.bin.3.134	0.845	HQ
MFD02416.bin.3.238	0.885	HQ
MFD02416.bin.3.269	0.815	HQ
MFD02472.bin.1.12	0.85	HQ
MFD02472.bin.1.18	0.902	HQ
MFD02472.bin.1.46	0.864	HQ
MFD02472.bin.1.50	0.876	HQ
MFD02579.bin.1.106	0.896	HQ
MFD02579.bin.1.11	0.861	HQ
MFD02579.bin.1.110	0.871	HQ
MFD02579.bin.1.114	0.847	HQ
MFD02579.bin.1.115	0.867	HQ
MFD02579.bin.1.116	0.889	HQ
MFD02579.bin.1.12	0.876	HQ
MFD02579.bin.1.14	0.864	HQ
MFD02579.bin.1.15	0.849	HQ
MFD02579.bin.1.16	0.854	HQ
MFD02579.bin.1.26	0.882	HQ
MFD02579.bin.1.29	0.87	HQ
MFD02579.bin.1.31	0.867	HQ
MFD02579.bin.1.39	0.854	HQ
MFD02579.bin.1.41	0.856	HQ
MFD02579.bin.1.50	0.857	HQ
MFD02579.bin.1.51	0.871	HQ
MFD02579.bin.1.52	0.809	HQ
MFD02579.bin.1.54	0.88	HQ
MFD02579.bin.1.63	0.871	HQ
MFD02579.bin.1.65	0.816	HQ
MFD02579.bin.1.71	0.87	HQ
MFD02579.bin.1.77	0.869	HQ
MFD02579.bin.2.2	0.841	HQ
MFD02581.bin.1.1	0.908	HQ
MFD02581.bin.1.10	0.922	HQ
MFD02581.bin.1.105	0.91	HQ
MFD02581.bin.1.106	0.904	HQ
MFD02581.bin.1.11	0.874	HQ
MFD02581.bin.1.116	0.908	HQ
MFD02581.bin.1.122	0.916	HQ
MFD02581.bin.1.138	0.931	HQ
MFD02581.bin.1.145	0.89	HQ
MFD02581.bin.1.149	0.941	HQ
MFD02581.bin.1.159	0.907	HQ
MFD02581.bin.1.162	0.918	HQ
MFD02581.bin.1.167	0.895	HQ
MFD02581.bin.1.168	0.897	HQ
MFD02581.bin.1.176	0.915	HQ
MFD02581.bin.1.182	0.914	HQ
MFD02581.bin.1.187	0.902	HQ
MFD02581.bin.1.188	0.926	HQ
MFD02581.bin.1.193	0.912	HQ
MFD02581.bin.1.196	0.91	HQ
MFD02581.bin.1.2	0.905	HQ
MFD02581.bin.1.20	0.884	HQ
MFD02581.bin.1.200	0.865	HQ
MFD02581.bin.1.203	0.888	HQ
MFD02581.bin.1.209	0.908	HQ
MFD02581.bin.1.211	0.913	HQ
MFD02581.bin.1.216	0.905	HQ
MFD02581.bin.1.222	0.907	HQ
MFD02581.bin.1.225	0.883	HQ
MFD02581.bin.1.230	0.928	HQ
MFD02581.bin.1.234	0.889	HQ
MFD02581.bin.1.237	0.903	HQ
MFD02581.bin.1.244	0.892	HQ
MFD02581.bin.1.259	0.857	HQ
MFD02581.bin.1.268	0.906	HQ
MFD02581.bin.1.270	0.916	HQ
MFD02581.bin.1.271	0.917	HQ
MFD02581.bin.1.277	0.914	HQ
MFD02581.bin.1.279	0.912	HQ
MFD02581.bin.1.282	0.908	HQ
MFD02581.bin.1.289	0.924	HQ
MFD02581.bin.1.29	0.896	HQ
MFD02581.bin.1.31	0.91	HQ
MFD02581.bin.1.32	0.913	HQ
MFD02581.bin.1.4	0.907	HQ
MFD02581.bin.1.41	0.898	HQ
MFD02581.bin.1.52	0.908	HQ
MFD02581.bin.1.56	0.902	HQ
MFD02581.bin.1.61	0.895	HQ
MFD02581.bin.1.63	0.902	HQ
MFD02581.bin.1.67	0.912	HQ
MFD02581.bin.1.69	0.914	HQ
MFD02581.bin.1.72	0.924	HQ
MFD02581.bin.1.75	0.905	HQ
MFD02581.bin.1.86	0.913	HQ
MFD02581.bin.2.150	0.87	HQ
MFD02581.bin.2.210	0.921	HQ
MFD02581.bin.2.25	0.93	HQ
MFD02581.bin.2.30	0.889	HQ
MFD02581.bin.2.47	0.89	HQ
MFD02581.bin.3.121	0.9	HQ
MFD02581.bin.3.38	0.897	HQ
MFD02581.bin.3.437	0.902	HQ
MFD02581.bin.3.448	0.906	HQ
MFD02581.bin.3.460	0.907	HQ
MFD02671.bin.1.117	0.871	HQ
MFD02671.bin.1.13	0.882	HQ
MFD02671.bin.1.139	0.857	HQ
MFD02671.bin.1.140	0.876	HQ
MFD02671.bin.1.18	0.894	HQ
MFD02671.bin.1.25	0.867	HQ
MFD02671.bin.1.30	0.895	HQ
MFD02671.bin.1.46	0.868	HQ
MFD02671.bin.1.56	0.851	HQ
MFD02671.bin.1.57	0.859	HQ
MFD02671.bin.1.59	0.89	HQ
MFD02671.bin.1.63	0.86	HQ
MFD02671.bin.1.70	0.87	HQ
MFD02671.bin.1.9	0.893	HQ
MFD02671.bin.1.97	0.919	HQ
MFD02671.bin.1.99	0.867	HQ
MFD02809.bin.1.101	0.852	HQ
MFD02809.bin.1.112	0.895	HQ
MFD02809.bin.1.145	0.862	HQ
MFD02809.bin.1.206	0.852	HQ
MFD02809.bin.1.217	0.935	HQ
MFD02809.bin.1.237	0.91	HQ
MFD02809.bin.1.263	0.896	HQ
MFD02809.bin.1.264	0.91	HQ
MFD02809.bin.1.277	0.868	HQ
MFD02809.bin.1.312	0.926	HQ
MFD02809.bin.1.313	0.819	HQ
MFD02809.bin.1.331	0.818	HQ
MFD02809.bin.1.359	0.905	HQ
MFD02809.bin.1.58	0.869	HQ
MFD02809.bin.1.75	0.864	HQ
MFD02809.bin.1.83	0.903	HQ
MFD02809.bin.2.53	0.852	HQ
MFD02832.bin.1.100	0.903	HQ
MFD02832.bin.1.105	0.846	HQ
MFD02832.bin.1.108	0.928	HQ
MFD02832.bin.1.115	0.914	HQ
MFD02832.bin.1.129	0.888	HQ
MFD02832.bin.1.134	0.911	HQ
MFD02832.bin.1.135	0.874	HQ
MFD02832.bin.1.142	0.907	HQ
MFD02832.bin.1.145	0.91	HQ
MFD02832.bin.1.149	0.888	HQ
MFD02832.bin.1.152	0.876	HQ
MFD02832.bin.1.154	0.937	HQ
MFD02832.bin.1.158	0.897	HQ
MFD02832.bin.1.159	0.886	HQ
MFD02832.bin.1.170	0.93	HQ
MFD02832.bin.1.173	0.916	HQ
MFD02832.bin.1.176	0.906	HQ
MFD02832.bin.1.177	0.914	HQ
MFD02832.bin.1.178	0.914	HQ
MFD02832.bin.1.179	0.917	HQ
MFD02832.bin.1.183	0.885	HQ
MFD02832.bin.1.184	0.873	HQ
MFD02832.bin.1.185	0.893	HQ
MFD02832.bin.1.191	0.886	HQ
MFD02832.bin.1.21	0.898	HQ
MFD02832.bin.1.22	0.848	HQ
MFD02832.bin.1.25	0.919	HQ
MFD02832.bin.1.27	0.913	HQ
MFD02832.bin.1.28	0.866	HQ
MFD02832.bin.1.3	0.872	HQ
MFD02832.bin.1.30	0.901	HQ
MFD02832.bin.1.31	0.88	HQ
MFD02832.bin.1.36	0.907	HQ
MFD02832.bin.1.37	0.912	HQ
MFD02832.bin.1.4	0.905	HQ
MFD02832.bin.1.42	0.871	HQ
MFD02832.bin.1.55	0.91	HQ
MFD02832.bin.1.63	0.865	HQ
MFD02832.bin.1.64	0.932	HQ
MFD02832.bin.1.68	0.867	HQ
MFD02832.bin.1.72	0.91	HQ
MFD02832.bin.1.77	0.911	HQ
MFD02832.bin.1.79	0.888	HQ
MFD02832.bin.1.88	0.911	HQ
MFD02832.bin.1.89	0.885	HQ
MFD02832.bin.1.9	0.925	HQ
MFD02832.bin.1.93	0.836	HQ
MFD02832.bin.1.96	0.876	HQ
MFD02832.bin.1.97	0.934	HQ
MFD02832.bin.2.132	0.901	HQ
MFD02832.bin.2.48	0.872	HQ
MFD02832.bin.3.66	0.913	HQ
MFD02840.bin.1.11	0.886	HQ
MFD02840.bin.1.123	0.888	HQ
MFD02840.bin.1.13	0.925	HQ
MFD02840.bin.1.134	0.892	HQ
MFD02840.bin.1.155	0.876	HQ
MFD02840.bin.1.159	0.902	HQ
MFD02840.bin.1.166	0.862	HQ
MFD02840.bin.1.179	0.913	HQ
MFD02840.bin.1.19	0.921	HQ
MFD02840.bin.1.192	0.861	HQ
MFD02840.bin.1.199	0.859	HQ
MFD02840.bin.1.2	0.908	HQ
MFD02840.bin.1.22	0.916	HQ
MFD02840.bin.1.220	0.908	HQ
MFD02840.bin.1.226	0.921	HQ
MFD02840.bin.1.228	0.902	HQ
MFD02840.bin.1.229	0.829	HQ
MFD02840.bin.1.230	0.901	HQ
MFD02840.bin.1.231	0.865	HQ
MFD02840.bin.1.233	0.872	HQ
MFD02840.bin.1.236	0.879	HQ
MFD02840.bin.1.238	0.917	HQ
MFD02840.bin.1.240	0.857	HQ
MFD02840.bin.1.241	0.904	HQ
MFD02840.bin.1.248	0.914	HQ
MFD02840.bin.1.249	0.822	HQ
MFD02840.bin.1.255	0.875	HQ
MFD02840.bin.1.258	0.893	HQ
MFD02840.bin.1.259	0.897	HQ
MFD02840.bin.1.26	0.903	HQ
MFD02840.bin.1.264	0.879	HQ
MFD02840.bin.1.267	0.904	HQ
MFD02840.bin.1.268	0.907	HQ
MFD02840.bin.1.278	0.895	HQ
MFD02840.bin.1.279	0.906	HQ
MFD02840.bin.1.283	0.855	HQ
MFD02840.bin.1.289	0.901	HQ
MFD02840.bin.1.295	0.876	HQ
MFD02840.bin.1.296	0.871	HQ
MFD02840.bin.1.3	0.884	HQ
MFD02840.bin.1.300	0.911	HQ
MFD02840.bin.1.302	0.903	HQ
MFD02840.bin.1.303	0.889	HQ
MFD02840.bin.1.307	0.845	HQ
MFD02840.bin.1.311	0.904	HQ
MFD02840.bin.1.317	0.876	HQ
MFD02840.bin.1.319	0.86	HQ
MFD02840.bin.1.32	0.865	HQ
MFD02840.bin.1.327	0.876	HQ
MFD02840.bin.1.33	0.897	HQ
MFD02840.bin.1.354	0.816	HQ
MFD02840.bin.1.357	0.844	HQ
MFD02840.bin.1.372	0.878	HQ
MFD02840.bin.1.376	0.907	HQ
MFD02840.bin.1.380	0.852	HQ
MFD02840.bin.1.387	0.91	HQ
MFD02840.bin.1.397	0.884	HQ
MFD02840.bin.1.400	0.917	HQ
MFD02840.bin.1.405	0.885	HQ
MFD02840.bin.1.406	0.892	HQ
MFD02840.bin.1.414	0.919	HQ
MFD02840.bin.1.418	0.91	HQ
MFD02840.bin.1.419	0.853	HQ
MFD02840.bin.1.420	0.835	HQ
MFD02840.bin.1.423	0.857	HQ
MFD02840.bin.1.46	0.884	HQ
MFD02840.bin.1.5	0.87	HQ
MFD02840.bin.1.57	0.902	HQ
MFD02840.bin.1.69	0.902	HQ
MFD02840.bin.1.7	0.881	HQ
MFD02840.bin.1.73	0.885	HQ
MFD02840.bin.1.77	0.867	HQ
MFD02840.bin.1.91	0.886	HQ
MFD02840.bin.1.97	0.856	HQ
MFD02840.bin.2.129	0.843	HQ
MFD02840.bin.2.141	0.879	HQ
MFD02840.bin.2.252	0.875	HQ
MFD02840.bin.2.274	0.876	HQ
MFD02840.bin.3.332	0.883	HQ
MFD02840.bin.3.481	0.892	HQ
MFD02840.bin.3.587	0.886	HQ
MFD02840.bin.3.7	0.89	HQ
MFD02923.bin.1.10	0.87	HQ
MFD02923.bin.1.116	0.897	HQ
MFD02923.bin.1.118	0.881	HQ
MFD02923.bin.1.123	0.853	HQ
MFD02923.bin.1.129	0.873	HQ
MFD02923.bin.1.131	0.881	HQ
MFD02923.bin.1.132	0.892	HQ
MFD02923.bin.1.133	0.863	HQ
MFD02923.bin.1.139	0.932	HQ
MFD02923.bin.1.142	0.9	HQ
MFD02923.bin.1.143	0.895	HQ
MFD02923.bin.1.144	0.878	HQ
MFD02923.bin.1.145	0.874	HQ
MFD02923.bin.1.148	0.849	HQ
MFD02923.bin.1.150	0.86	HQ
MFD02923.bin.1.151	0.882	HQ
MFD02923.bin.1.160	0.812	HQ
MFD02923.bin.1.166	0.881	HQ
MFD02923.bin.1.168	0.885	HQ
MFD02923.bin.1.27	0.891	HQ
MFD02923.bin.1.29	0.856	HQ
MFD02923.bin.1.35	0.898	HQ
MFD02923.bin.1.36	0.899	HQ
MFD02923.bin.1.41	0.862	HQ
MFD02923.bin.1.43	0.907	HQ
MFD02923.bin.1.44	0.915	HQ
MFD02923.bin.1.45	0.9	HQ
MFD02923.bin.1.48	0.826	HQ
MFD02923.bin.1.49	0.861	HQ
MFD02923.bin.1.74	0.873	HQ
MFD02923.bin.1.75	0.897	HQ
MFD02923.bin.1.83	0.849	HQ
MFD02923.bin.1.85	0.834	HQ
MFD02923.bin.1.9	0.875	HQ
MFD02923.bin.1.90	0.88	HQ
MFD02923.bin.1.91	0.884	HQ
MFD02923.bin.1.92	0.858	HQ
MFD02923.bin.1.97	0.874	HQ
MFD02923.bin.1.99	0.866	HQ
MFD02923.bin.2.9	0.889	HQ
MFD02979.bin.1.10	0.889	HQ
MFD02979.bin.1.11	0.854	HQ
MFD02979.bin.1.123	0.899	HQ
MFD02979.bin.1.133	0.902	HQ
MFD02979.bin.1.139	0.873	HQ
MFD02979.bin.1.14	0.894	HQ
MFD02979.bin.1.141	0.841	HQ
MFD02979.bin.1.144	0.881	HQ
MFD02979.bin.1.145	0.877	HQ
MFD02979.bin.1.148	0.832	HQ
MFD02979.bin.1.149	0.9	HQ
MFD02979.bin.1.152	0.891	HQ
MFD02979.bin.1.154	0.894	HQ
MFD02979.bin.1.169	0.884	HQ
MFD02979.bin.1.171	0.904	HQ
MFD02979.bin.1.195	0.873	HQ
MFD02979.bin.1.202	0.863	HQ
MFD02979.bin.1.204	0.882	HQ
MFD02979.bin.1.207	0.881	HQ
MFD02979.bin.1.211	0.863	HQ
MFD02979.bin.1.23	0.838	HQ
MFD02979.bin.1.237	0.868	HQ
MFD02979.bin.1.243	0.847	HQ
MFD02979.bin.1.39	0.911	HQ
MFD02979.bin.1.4	0.887	HQ
MFD02979.bin.1.41	0.916	HQ
MFD02979.bin.1.60	0.868	HQ
MFD02979.bin.1.62	0.915	HQ
MFD02979.bin.1.65	0.875	HQ
MFD02979.bin.1.67	0.914	HQ
MFD02979.bin.1.73	0.909	HQ
MFD02979.bin.1.76	0.893	HQ
MFD02979.bin.1.79	0.888	HQ
MFD02979.bin.1.8	0.888	HQ
MFD02979.bin.1.81	0.881	HQ
MFD02979.bin.1.82	0.911	HQ
MFD02979.bin.1.88	0.879	HQ
MFD02979.bin.1.94	0.881	HQ
MFD02979.bin.2.126	0.855	HQ
MFD02979.bin.2.51	0.875	HQ
MFD02979.bin.2.74	0.864	HQ
MFD02979.bin.2.87	0.834	HQ
MFD02979.bin.2.89	0.882	HQ
MFD02979.bin.2.93	0.847	HQ
MFD03044.bin.1.1	0.845	HQ
MFD03044.bin.1.101	0.848	HQ
MFD03044.bin.1.103	0.878	HQ
MFD03044.bin.1.106	0.851	HQ
MFD03044.bin.1.108	0.896	HQ
MFD03044.bin.1.109	0.872	HQ
MFD03044.bin.1.111	0.833	HQ
MFD03044.bin.1.118	0.884	HQ
MFD03044.bin.1.135	0.867	HQ
MFD03044.bin.1.139	0.797	HQ
MFD03044.bin.1.148	0.85	HQ
MFD03044.bin.1.149	0.879	HQ
MFD03044.bin.1.150	0.873	HQ
MFD03044.bin.1.155	0.88	HQ
MFD03044.bin.1.157	0.863	HQ
MFD03044.bin.1.163	0.87	HQ
MFD03044.bin.1.165	0.873	HQ
MFD03044.bin.1.2	0.886	HQ
MFD03044.bin.1.20	0.877	HQ
MFD03044.bin.1.21	0.858	HQ
MFD03044.bin.1.24	0.861	HQ
MFD03044.bin.1.30	0.901	HQ
MFD03044.bin.1.43	0.847	HQ
MFD03044.bin.1.45	0.851	HQ
MFD03044.bin.1.46	0.883	HQ
MFD03044.bin.1.47	0.86	HQ
MFD03044.bin.1.49	0.855	HQ
MFD03044.bin.1.55	0.867	HQ
MFD03044.bin.1.56	0.858	HQ
MFD03044.bin.1.57	0.872	HQ
MFD03044.bin.1.7	0.858	HQ
MFD03044.bin.1.95	0.868	HQ
MFD03044.bin.2.104	0.867	HQ
MFD03044.bin.2.51	0.835	HQ
MFD03044.bin.2.66	0.839	HQ
MFD03044.bin.2.89	0.874	HQ
MFD03066.bin.1.130	0.902	HQ
MFD03066.bin.1.176	0.853	HQ
MFD03066.bin.1.18	0.915	HQ
MFD03066.bin.1.201	0.854	HQ
MFD03066.bin.1.215	0.869	HQ
MFD03066.bin.1.230	0.856	HQ
MFD03066.bin.1.24	0.844	HQ
MFD03066.bin.1.255	0.861	HQ
MFD03066.bin.1.35	0.847	HQ
MFD03066.bin.1.45	0.884	HQ
MFD03066.bin.1.51	0.902	HQ
MFD03066.bin.1.56	0.86	HQ
MFD03066.bin.1.8	0.862	HQ
MFD03066.bin.1.83	0.83	HQ
MFD03066.bin.3.192	0.882	HQ
MFD03250.bin.1.1	0.894	HQ
MFD03250.bin.1.10	0.916	HQ
MFD03250.bin.1.107	0.879	HQ
MFD03250.bin.1.109	0.893	HQ
MFD03250.bin.1.112	0.901	HQ
MFD03250.bin.1.113	0.902	HQ
MFD03250.bin.1.114	0.787	HQ
MFD03250.bin.1.115	0.793	HQ
MFD03250.bin.1.116	0.88	HQ
MFD03250.bin.1.117	0.87	HQ
MFD03250.bin.1.118	0.879	HQ
MFD03250.bin.1.119	0.891	HQ
MFD03250.bin.1.121	0.836	HQ
MFD03250.bin.1.122	0.89	HQ
MFD03250.bin.1.123	0.904	HQ
MFD03250.bin.1.125	0.902	HQ
MFD03250.bin.1.126	0.859	HQ
MFD03250.bin.1.129	0.884	HQ
MFD03250.bin.1.13	0.899	HQ
MFD03250.bin.1.130	0.881	HQ
MFD03250.bin.1.131	0.873	HQ
MFD03250.bin.1.133	0.904	HQ
MFD03250.bin.1.134	0.899	HQ
MFD03250.bin.1.135	0.921	HQ
MFD03250.bin.1.141	0.873	HQ
MFD03250.bin.1.142	0.916	HQ
MFD03250.bin.1.143	0.879	HQ
MFD03250.bin.1.144	0.834	HQ
MFD03250.bin.1.145	0.843	HQ
MFD03250.bin.1.149	0.887	HQ
MFD03250.bin.1.151	0.882	HQ
MFD03250.bin.1.152	0.904	HQ
MFD03250.bin.1.16	0.889	HQ
MFD03250.bin.1.160	0.883	HQ
MFD03250.bin.1.161	0.853	HQ
MFD03250.bin.1.162	0.855	HQ
MFD03250.bin.1.163	0.86	HQ
MFD03250.bin.1.164	0.907	HQ
MFD03250.bin.1.165	0.874	HQ
MFD03250.bin.1.167	0.905	HQ
MFD03250.bin.1.168	0.915	HQ
MFD03250.bin.1.169	0.904	HQ
MFD03250.bin.1.17	0.853	HQ
MFD03250.bin.1.170	0.865	HQ
MFD03250.bin.1.175	0.856	HQ
MFD03250.bin.1.178	0.901	HQ
MFD03250.bin.1.182	0.911	HQ
MFD03250.bin.1.183	0.876	HQ
MFD03250.bin.1.184	0.896	HQ
MFD03250.bin.1.187	0.914	HQ
MFD03250.bin.1.188	0.884	HQ
MFD03250.bin.1.19	0.854	HQ
MFD03250.bin.1.191	0.89	HQ
MFD03250.bin.1.193	0.865	HQ
MFD03250.bin.1.194	0.89	HQ
MFD03250.bin.1.197	0.895	HQ
MFD03250.bin.1.200	0.906	HQ
MFD03250.bin.1.23	0.91	HQ
MFD03250.bin.1.24	0.892	HQ
MFD03250.bin.1.25	0.888	HQ
MFD03250.bin.1.26	0.895	HQ
MFD03250.bin.1.32	0.902	HQ
MFD03250.bin.1.36	0.91	HQ
MFD03250.bin.1.38	0.904	HQ
MFD03250.bin.1.39	0.903	HQ
MFD03250.bin.1.42	0.932	HQ
MFD03250.bin.1.43	0.908	HQ
MFD03250.bin.1.45	0.877	HQ
MFD03250.bin.1.46	0.889	HQ
MFD03250.bin.1.47	0.889	HQ
MFD03250.bin.1.48	0.889	HQ
MFD03250.bin.1.51	0.906	HQ
MFD03250.bin.1.52	0.857	HQ
MFD03250.bin.1.53	0.887	HQ
MFD03250.bin.1.55	0.887	HQ
MFD03250.bin.1.57	0.914	HQ
MFD03250.bin.1.59	0.892	HQ
MFD03250.bin.1.6	0.866	HQ
MFD03250.bin.1.61	0.895	HQ
MFD03250.bin.1.64	0.827	HQ
MFD03250.bin.1.66	0.876	HQ
MFD03250.bin.1.67	0.853	HQ
MFD03250.bin.1.69	0.884	HQ
MFD03250.bin.1.70	0.866	HQ
MFD03250.bin.1.74	0.907	HQ
MFD03250.bin.1.86	0.883	HQ
MFD03250.bin.1.9	0.914	HQ
MFD03250.bin.1.95	0.903	HQ
MFD03250.bin.2.77	0.846	HQ
MFD03250.bin.2.95	0.906	HQ
MFD03250.bin.3.145	0.905	HQ
MFD03323.bin.1.10	0.848	HQ
MFD03323.bin.1.108	0.87	HQ
MFD03323.bin.1.124	0.834	HQ
MFD03323.bin.1.136	0.859	HQ
MFD03323.bin.1.140	0.859	HQ
MFD03323.bin.1.143	0.887	HQ
MFD03323.bin.1.18	0.858	HQ
MFD03323.bin.1.56	0.899	HQ
MFD03323.bin.1.82	0.886	HQ
MFD03323.bin.1.98	0.822	HQ
MFD03323.bin.2.33	0.881	HQ
MFD03323.bin.2.59	0.859	HQ
MFD03346.bin.1.1	0.858	HQ
MFD03346.bin.1.10	0.91	HQ
MFD03346.bin.1.121	0.86	HQ
MFD03346.bin.1.125	0.862	HQ
MFD03346.bin.1.129	0.873	HQ
MFD03346.bin.1.13	0.849	HQ
MFD03346.bin.1.134	0.879	HQ
MFD03346.bin.1.136	0.865	HQ
MFD03346.bin.1.139	0.842	HQ
MFD03346.bin.1.142	0.85	HQ
