bin	Contig_N50	MAG_status
MFD04428.bin.1.177	785779	HQ
MFD04428.bin.1.181	222644	HQ
MFD04428.bin.1.20	253365	HQ
MFD04428.bin.1.4	924192	HQ
MFD04428.bin.1.55	1215143	HQ
MFD04428.bin.1.58	346467	HQ
MFD04428.bin.1.66	1310562	HQ
MFD04428.bin.1.71	524347	HQ
MFD04428.bin.1.72	154525	HQ
MFD04428.bin.1.96	419470	HQ
MFD04428.bin.2.2	311104	HQ
MFD04428.bin.2.43	405128	HQ
MFD04434.bin.1.109	667656	HQ
MFD04434.bin.1.11	3748688	HQ
MFD04434.bin.1.116	367980	HQ
MFD04434.bin.1.117	901051	HQ
MFD04434.bin.1.119	3848513	HQ
MFD04434.bin.1.123	1072246	HQ
MFD04434.bin.1.124	315203	HQ
MFD04434.bin.1.125	2611327	HQ
MFD04434.bin.1.131	1482700	HQ
MFD04434.bin.1.136	883545	HQ
MFD04434.bin.1.140	318163	HQ
MFD04434.bin.1.145	932327	HQ
MFD04434.bin.1.151	1524154	HQ
MFD04434.bin.1.159	428011	HQ
MFD04434.bin.1.16	1296603	HQ
MFD04434.bin.1.169	1136171	HQ
MFD04434.bin.1.17	585947	HQ
MFD04434.bin.1.171	471278	HQ
MFD04434.bin.1.18	2137138	HQ
MFD04434.bin.1.184	648445	HQ
MFD04434.bin.1.190	384628	HQ
MFD04434.bin.1.31	1341826	HQ
MFD04434.bin.1.33	851423	HQ
MFD04434.bin.1.35	367805	HQ
MFD04434.bin.1.36	868218	HQ
MFD04434.bin.1.37	1386423	HQ
MFD04434.bin.1.39	748993	HQ
MFD04434.bin.1.41	1169372	HQ
MFD04434.bin.1.44	1187557	HQ
MFD04434.bin.1.46	1574768	HQ
MFD04434.bin.1.49	3174595	HQ
MFD04434.bin.1.50	3668645	HQ
MFD04434.bin.1.60	3155586	HQ
MFD04434.bin.1.61	683889	HQ
MFD04434.bin.1.78	1299826	HQ
MFD04434.bin.1.80	2183429	HQ
MFD04434.bin.2.133	728506	HQ
MFD04434.bin.3.232	199931	HQ
MFD04463.bin.1.10	992776	HQ
MFD04463.bin.1.103	1743868	HQ
MFD04463.bin.1.106	2358169	HQ
MFD04463.bin.1.108	749078	HQ
MFD04463.bin.1.121	495177	HQ
MFD04463.bin.1.126	1059267	HQ
MFD04463.bin.1.133	650858	HQ
MFD04463.bin.1.137	2666967	HQ
MFD04463.bin.1.138	343471	HQ
MFD04463.bin.1.14	1209941	HQ
MFD04463.bin.1.146	1901429	HQ
MFD04463.bin.1.148	584255	HQ
MFD04463.bin.1.15	5407162	HQ
MFD04463.bin.1.172	1017273	HQ
MFD04463.bin.1.19	4159512	HQ
MFD04463.bin.1.193	846920	HQ
MFD04463.bin.1.197	998721	HQ
MFD04463.bin.1.204	652715	HQ
MFD04463.bin.1.206	428609	HQ
MFD04463.bin.1.207	435331	HQ
MFD04463.bin.1.211	2086020	HQ
MFD04463.bin.1.212	461177	HQ
MFD04463.bin.1.216	508984	HQ
MFD04463.bin.1.219	1084594	HQ
MFD04463.bin.1.221	789459	HQ
MFD04463.bin.1.222	226115	HQ
MFD04463.bin.1.226	3466798	HQ
MFD04463.bin.1.241	2274173	HQ
MFD04463.bin.1.248	852308	HQ
MFD04463.bin.1.253	3060010	HQ
MFD04463.bin.1.255	777713	HQ
MFD04463.bin.1.256	904995	HQ
MFD04463.bin.1.273	1394238	HQ
MFD04463.bin.1.282	321999	HQ
MFD04463.bin.1.284	4709754	HQ
MFD04463.bin.1.288	732559	HQ
MFD04463.bin.1.295	815812	HQ
MFD04463.bin.1.296	596729	HQ
MFD04463.bin.1.298	778785	HQ
MFD04463.bin.1.306	1068119	HQ
MFD04463.bin.1.321	705974	HQ
MFD04463.bin.1.35	803456	HQ
MFD04463.bin.1.41	3280065	HQ
MFD04463.bin.1.43	760550	HQ
MFD04463.bin.1.45	727455	HQ
MFD04463.bin.1.49	503329	HQ
MFD04463.bin.1.56	3652599	HQ
MFD04463.bin.1.58	1108292	HQ
MFD04463.bin.1.59	744030	HQ
MFD04463.bin.1.65	3003312	HQ
MFD04463.bin.1.72	1834618	HQ
MFD04463.bin.1.82	740043	HQ
MFD04463.bin.1.91	719646	HQ
MFD04463.bin.1.93	3053044	HQ
MFD04463.bin.2.22	273789	HQ
MFD04463.bin.2.77	404496	HQ
MFD04463.bin.2.78	232187	HQ
MFD04463.bin.3.24	278851	HQ
MFD04463.bin.3.58	385674	HQ
MFD04492.bin.1.1	498222	HQ
MFD04492.bin.1.102	895799	HQ
MFD04492.bin.1.108	634317	HQ
MFD04492.bin.1.120	784190	HQ
MFD04492.bin.1.127	745943	HQ
MFD04492.bin.1.129	117101	HQ
MFD04492.bin.1.138	116801	HQ
MFD04492.bin.1.14	788937	HQ
MFD04492.bin.1.142	1733188	HQ
MFD04492.bin.1.143	1746605	HQ
MFD04492.bin.1.15	316907	HQ
MFD04492.bin.1.18	5320406	HQ
MFD04492.bin.1.183	1001449	HQ
MFD04492.bin.1.190	143481	HQ
MFD04492.bin.1.203	3271526	HQ
MFD04492.bin.1.27	1201413	HQ
MFD04492.bin.1.43	2494565	HQ
MFD04492.bin.1.56	599729	HQ
MFD04492.bin.1.74	411030	HQ
MFD04492.bin.2.88	276062	HQ
MFD04540.bin.1.1	2976686	HQ
MFD04540.bin.1.106	596164	HQ
MFD04540.bin.1.109	223729	HQ
MFD04540.bin.1.115	228828	HQ
MFD04540.bin.1.122	695673	HQ
MFD04540.bin.1.126	995137	HQ
MFD04540.bin.1.129	537215	HQ
MFD04540.bin.1.13	361616	HQ
MFD04540.bin.1.132	126082	HQ
MFD04540.bin.1.137	1313503	HQ
MFD04540.bin.1.138	510363	HQ
MFD04540.bin.1.139	1815451	HQ
MFD04540.bin.1.14	476779	HQ
MFD04540.bin.1.142	1694540	HQ
MFD04540.bin.1.144	875803	HQ
MFD04540.bin.1.145	382656	HQ
MFD04540.bin.1.147	987759	HQ
MFD04540.bin.1.150	988909	HQ
MFD04540.bin.1.152	501333	HQ
MFD04540.bin.1.154	551117	HQ
MFD04540.bin.1.17	584804	HQ
MFD04540.bin.1.19	448281	HQ
MFD04540.bin.1.21	235148	HQ
MFD04540.bin.1.23	750121	HQ
MFD04540.bin.1.24	1278655	HQ
MFD04540.bin.1.26	466321	HQ
MFD04540.bin.1.28	546360	HQ
MFD04540.bin.1.29	1316652	HQ
MFD04540.bin.1.3	687765	HQ
MFD04540.bin.1.34	1146890	HQ
MFD04540.bin.1.38	8340193	HQ
MFD04540.bin.1.39	783986	HQ
MFD04540.bin.1.4	2997966	HQ
MFD04540.bin.1.40	1287077	HQ
MFD04540.bin.1.59	2224719	HQ
MFD04540.bin.1.6	1036176	HQ
MFD04540.bin.1.68	3429082	HQ
MFD04540.bin.1.70	4014820	HQ
MFD04540.bin.1.71	573073	HQ
MFD04540.bin.1.72	1133263	HQ
MFD04540.bin.1.73	376559	HQ
MFD04540.bin.1.74	304854	HQ
MFD04540.bin.1.76	3025850	HQ
MFD04540.bin.1.79	263957	HQ
MFD04540.bin.1.82	5153049	HQ
MFD04540.bin.1.84	848130	HQ
MFD04540.bin.1.88	656882	HQ
MFD04540.bin.2.100	722444	HQ
MFD04570.bin.1.1	866544	HQ
MFD04570.bin.1.109	550396	HQ
MFD04570.bin.1.112	909628	HQ
MFD04570.bin.1.113	377847	HQ
MFD04570.bin.1.153	335367	HQ
MFD04570.bin.1.19	356930	HQ
MFD04570.bin.1.28	182474	HQ
MFD04570.bin.1.3	1574633	HQ
MFD04570.bin.1.38	272781	HQ
MFD04580.bin.1.117	772084	HQ
MFD04580.bin.1.119	1033837	HQ
MFD04580.bin.1.121	532868	HQ
MFD04580.bin.1.124	2486712	HQ
MFD04580.bin.1.135	2802256	HQ
MFD04580.bin.1.136	480644	HQ
MFD04580.bin.1.141	910327	HQ
MFD04580.bin.1.150	3880321	HQ
MFD04580.bin.1.152	1979381	HQ
MFD04580.bin.1.159	960629	HQ
MFD04580.bin.1.163	504593	HQ
MFD04580.bin.1.164	1054784	HQ
MFD04580.bin.1.17	826801	HQ
MFD04580.bin.1.170	4376578	HQ
MFD04580.bin.1.172	2101175	HQ
MFD04580.bin.1.178	775090	HQ
MFD04580.bin.1.18	581184	HQ
MFD04580.bin.1.19	4098766	HQ
MFD04580.bin.1.28	3438743	HQ
MFD04580.bin.1.32	756176	HQ
MFD04580.bin.1.34	471653	HQ
MFD04580.bin.1.35	2302542	HQ
MFD04580.bin.1.37	3144606	HQ
MFD04580.bin.1.38	964156	HQ
MFD04580.bin.1.40	2160728	HQ
MFD04580.bin.1.42	348907	HQ
MFD04580.bin.1.45	4263133	HQ
MFD04580.bin.1.47	902261	HQ
MFD04580.bin.1.48	547926	HQ
MFD04580.bin.1.6	1661087	HQ
MFD04580.bin.1.68	787607	HQ
MFD04580.bin.1.79	734606	HQ
MFD04580.bin.1.80	509288	HQ
MFD04580.bin.1.82	1315869	HQ
MFD04580.bin.1.85	783267	HQ
MFD04580.bin.1.87	3123268	HQ
MFD04580.bin.1.88	680566	HQ
MFD04580.bin.1.89	572683	HQ
MFD04580.bin.1.9	3617947	HQ
MFD04580.bin.1.91	183435	HQ
MFD04580.bin.2.108	649561	HQ
MFD04580.bin.3.330	967496	HQ
MFD04651.bin.1.106	708673	HQ
MFD04651.bin.1.122	555941	HQ
MFD04651.bin.1.124	847349	HQ
MFD04651.bin.1.127	514621	HQ
MFD04651.bin.1.131	210402	HQ
MFD04651.bin.1.135	253188	HQ
MFD04651.bin.1.136	3568027	HQ
MFD04651.bin.1.138	241733	HQ
MFD04651.bin.1.139	248427	HQ
MFD04651.bin.1.140	417089	HQ
MFD04651.bin.1.141	396355	HQ
MFD04651.bin.1.148	1246730	HQ
MFD04651.bin.1.149	170506	HQ
MFD04651.bin.1.151	2661952	HQ
MFD04651.bin.1.164	1123287	HQ
MFD04651.bin.1.166	1949463	HQ
MFD04651.bin.1.168	692165	HQ
MFD04651.bin.1.17	3701726	HQ
MFD04651.bin.1.172	511741	HQ
MFD04651.bin.1.173	1558466	HQ
MFD04651.bin.1.175	1214086	HQ
MFD04651.bin.1.176	447075	HQ
MFD04651.bin.1.18	731077	HQ
MFD04651.bin.1.182	376354	HQ
MFD04651.bin.1.196	2074241	HQ
MFD04651.bin.1.201	749066	HQ
MFD04651.bin.1.211	3369787	HQ
MFD04651.bin.1.215	1633744	HQ
MFD04651.bin.1.216	1914283	HQ
MFD04651.bin.1.217	672894	HQ
MFD04651.bin.1.22	1399454	HQ
MFD04651.bin.1.221	1347099	HQ
MFD04651.bin.1.223	1449591	HQ
MFD04651.bin.1.226	1239146	HQ
MFD04651.bin.1.228	640756	HQ
MFD04651.bin.1.23	4694772	HQ
MFD04651.bin.1.230	366007	HQ
MFD04651.bin.1.233	1177239	HQ
MFD04651.bin.1.234	1187647	HQ
MFD04651.bin.1.237	3711851	HQ
MFD04651.bin.1.238	475455	HQ
MFD04651.bin.1.239	1217558	HQ
MFD04651.bin.1.240	2048232	HQ
MFD04651.bin.1.26	794360	HQ
MFD04651.bin.1.29	568743	HQ
MFD04651.bin.1.44	841209	HQ
MFD04651.bin.1.47	228612	HQ
MFD04651.bin.1.48	435950	HQ
MFD04651.bin.1.50	287662	HQ
MFD04651.bin.1.52	1029484	HQ
MFD04651.bin.1.55	1390071	HQ
MFD04651.bin.1.60	488862	HQ
MFD04651.bin.1.61	529057	HQ
MFD04651.bin.1.78	459277	HQ
MFD04651.bin.1.92	832021	HQ
MFD04651.bin.2.135	977701	HQ
MFD04651.bin.2.179	707438	HQ
MFD04651.bin.2.4	737186	HQ
MFD04716.bin.1.102	570477	HQ
MFD04716.bin.1.11	862366	HQ
MFD04716.bin.1.114	2138985	HQ
MFD04716.bin.1.116	3753814	HQ
MFD04716.bin.1.117	3624741	HQ
MFD04716.bin.1.125	628439	HQ
MFD04716.bin.1.136	491195	HQ
MFD04716.bin.1.139	539025	HQ
MFD04716.bin.1.149	301075	HQ
MFD04716.bin.1.159	325602	HQ
MFD04716.bin.1.179	418738	HQ
MFD04716.bin.1.185	482252	HQ
MFD04716.bin.1.213	422668	HQ
MFD04716.bin.1.227	1426148	HQ
MFD04716.bin.1.235	1144965	HQ
MFD04716.bin.1.243	122773	HQ
MFD04716.bin.1.245	320945	HQ
MFD04716.bin.1.249	1410117	HQ
MFD04716.bin.1.251	426540	HQ
MFD04716.bin.1.258	419990	HQ
MFD04716.bin.1.266	456045	HQ
MFD04716.bin.1.269	489211	HQ
MFD04716.bin.1.273	330899	HQ
MFD04716.bin.1.274	363196	HQ
MFD04716.bin.1.276	813132	HQ
MFD04716.bin.1.277	386201	HQ
MFD04716.bin.1.280	390639	HQ
MFD04716.bin.1.291	2314610	HQ
MFD04716.bin.1.293	723379	HQ
MFD04716.bin.1.297	245312	HQ
MFD04716.bin.1.3	560194	HQ
MFD04716.bin.1.302	1359999	HQ
MFD04716.bin.1.308	605267	HQ
MFD04716.bin.1.309	1323527	HQ
MFD04716.bin.1.311	534989	HQ
MFD04716.bin.1.312	497320	HQ
MFD04716.bin.1.315	258284	HQ
MFD04716.bin.1.327	363899	HQ
MFD04716.bin.1.353	634367	HQ
MFD04716.bin.1.355	210945	HQ
MFD04716.bin.1.360	476112	HQ
MFD04716.bin.1.37	843242	HQ
MFD04716.bin.1.370	685632	HQ
MFD04716.bin.1.373	396619	HQ
MFD04716.bin.1.381	559232	HQ
MFD04716.bin.1.388	206292	HQ
MFD04716.bin.1.394	276374	HQ
MFD04716.bin.1.395	503027	HQ
MFD04716.bin.1.396	438874	HQ
MFD04716.bin.1.399	2109999	HQ
MFD04716.bin.1.4	808993	HQ
MFD04716.bin.1.40	4037919	HQ
MFD04716.bin.1.405	2376131	HQ
MFD04716.bin.1.406	829341	HQ
MFD04716.bin.1.408	189827	HQ
MFD04716.bin.1.412	319916	HQ
MFD04716.bin.1.416	743149	HQ
MFD04716.bin.1.418	3136011	HQ
MFD04716.bin.1.419	361733	HQ
MFD04716.bin.1.420	552036	HQ
MFD04716.bin.1.45	2201670	HQ
MFD04716.bin.1.53	628163	HQ
MFD04716.bin.1.58	318040	HQ
MFD04716.bin.1.59	436152	HQ
MFD04716.bin.1.66	760572	HQ
MFD04716.bin.1.71	6095823	HQ
MFD04716.bin.1.74	882570	HQ
MFD04716.bin.1.76	2067562	HQ
MFD04716.bin.1.82	2435865	HQ
MFD04716.bin.1.84	941710	HQ
MFD04716.bin.1.85	3389817	HQ
MFD04716.bin.1.88	1074024	HQ
MFD04716.bin.1.95	589869	HQ
MFD04716.bin.1.98	548919	HQ
MFD04716.bin.2.107	165616	HQ
MFD04716.bin.2.163	344290	HQ
MFD04716.bin.2.165	1178113	HQ
MFD04716.bin.2.270	206479	HQ
MFD04716.bin.2.288	1025475	HQ
MFD04716.bin.2.290	425596	HQ
MFD04716.bin.2.301	106499	HQ
MFD04716.bin.2.40	550243	HQ
MFD04716.bin.2.71	455249	HQ
MFD04716.bin.3.317	774646	HQ
MFD04716.bin.3.528	249735	HQ
MFD04716.bin.3.834	1191617	HQ
MFD04752.bin.1.121	357323	HQ
MFD04752.bin.1.127	340841	HQ
MFD04752.bin.1.131	388819	HQ
MFD04752.bin.1.137	1131419	HQ
MFD04752.bin.1.152	407884	HQ
MFD04752.bin.1.164	132449	HQ
MFD04752.bin.1.17	311766	HQ
MFD04752.bin.1.29	497792	HQ
MFD04752.bin.1.3	506120	HQ
MFD04752.bin.1.33	879045	HQ
MFD04752.bin.1.37	607452	HQ
MFD04752.bin.1.7	153472	HQ
MFD04752.bin.1.81	36815	HQ
MFD04752.bin.1.84	211614	HQ
MFD04752.bin.1.91	31370	HQ
MFD04752.bin.1.93	65074	HQ
MFD04752.bin.3.293	105062	HQ
MFD04780.bin.1.106	169935	HQ
MFD04780.bin.1.108	191101	HQ
MFD04780.bin.1.109	520646	HQ
MFD04780.bin.1.111	235140	HQ
MFD04780.bin.1.112	411177	HQ
MFD04780.bin.1.113	690284	HQ
MFD04780.bin.1.147	1918476	HQ
MFD04780.bin.1.16	398891	HQ
MFD04780.bin.1.172	310719	HQ
MFD04780.bin.1.177	3053010	HQ
MFD04780.bin.1.195	1640152	HQ
MFD04780.bin.1.197	387450	HQ
MFD04780.bin.1.202	275533	HQ
MFD04780.bin.1.207	602393	HQ
MFD04780.bin.1.216	292841	HQ
MFD04780.bin.1.217	792559	HQ
MFD04780.bin.1.218	1953777	HQ
MFD04780.bin.1.32	1921053	HQ
MFD04780.bin.1.33	346836	HQ
MFD04780.bin.1.84	124733	HQ
MFD04780.bin.2.113	226187	HQ
MFD04780.bin.2.74	411288	HQ
MFD04780.bin.3.483	467823	HQ
MFD04850.bin.1.1	272011	HQ
MFD04850.bin.1.100	246877	HQ
MFD04850.bin.1.102	518723	HQ
MFD04850.bin.1.105	311865	HQ
MFD04850.bin.1.21	170003	HQ
MFD04850.bin.1.214	466890	HQ
MFD04850.bin.1.220	532005	HQ
MFD04850.bin.1.225	1031997	HQ
MFD04850.bin.1.232	451994	HQ
MFD04850.bin.1.243	230839	HQ
MFD04850.bin.1.250	286764	HQ
MFD04850.bin.1.280	483669	HQ
MFD04850.bin.1.304	137009	HQ
MFD04850.bin.1.353	280355	HQ
MFD04850.bin.1.410	889220	HQ
MFD04850.bin.1.411	746170	HQ
MFD04850.bin.1.43	428593	HQ
MFD04850.bin.1.52	569167	HQ
MFD04850.bin.1.53	2204116	HQ
MFD04850.bin.1.63	725396	HQ
MFD04850.bin.1.72	429437	HQ
MFD04850.bin.1.9	853429	HQ
MFD04850.bin.2.111	338513	HQ
MFD04850.bin.2.129	212474	HQ
MFD04850.bin.2.48	246154	HQ
MFD04935.bin.1.10	4181877	HQ
MFD04935.bin.1.119	639868	HQ
MFD04935.bin.1.13	823627	HQ
MFD04935.bin.1.141	2021497	HQ
MFD04935.bin.1.142	1960533	HQ
MFD04935.bin.1.144	1165399	HQ
MFD04935.bin.1.146	2367134	HQ
MFD04935.bin.1.153	782152	HQ
MFD04935.bin.1.162	2544498	HQ
MFD04935.bin.1.171	1522936	HQ
MFD04935.bin.1.176	2169515	HQ
MFD04935.bin.1.19	1244042	HQ
MFD04935.bin.1.24	649473	HQ
MFD04935.bin.1.25	1025469	HQ
MFD04935.bin.1.3	3749070	HQ
MFD04935.bin.1.4	1244426	HQ
MFD04935.bin.1.50	7921682	HQ
MFD04935.bin.1.56	2449200	HQ
MFD04935.bin.1.62	1864310	HQ
MFD04935.bin.1.7	793293	HQ
MFD04935.bin.1.79	748769	HQ
MFD04935.bin.1.80	1076316	HQ
MFD04935.bin.1.81	1297114	HQ
MFD04935.bin.1.83	760498	HQ
MFD04935.bin.1.89	579553	HQ
MFD04935.bin.1.95	1263367	HQ
MFD04935.bin.2.124	716991	HQ
MFD04935.bin.3.187	466874	HQ
MFD04935.bin.3.316	225818	HQ
MFD04935.bin.3.46	299381	HQ
MFD04935.bin.3.85	1340157	HQ
MFD04944.bin.1.1	4276312	HQ
MFD04944.bin.1.10	570234	HQ
MFD04944.bin.1.103	406210	HQ
MFD04944.bin.1.104	710209	HQ
MFD04944.bin.1.105	1340252	HQ
MFD04944.bin.1.106	608137	HQ
MFD04944.bin.1.11	855649	HQ
MFD04944.bin.1.111	714998	HQ
MFD04944.bin.1.114	954475	HQ
MFD04944.bin.1.137	552915	HQ
MFD04944.bin.1.147	1094589	HQ
MFD04944.bin.1.15	2314346	HQ
MFD04944.bin.1.16	1903852	HQ
MFD04944.bin.1.167	1414866	HQ
MFD04944.bin.1.178	247275	HQ
MFD04944.bin.1.18	1032555	HQ
MFD04944.bin.1.187	187600	HQ
MFD04944.bin.1.190	4577037	HQ
MFD04944.bin.1.191	539297	HQ
MFD04944.bin.1.194	1228244	HQ
MFD04944.bin.1.206	459082	HQ
MFD04944.bin.1.208	1723479	HQ
MFD04944.bin.1.209	2423598	HQ
MFD04944.bin.1.213	682090	HQ
MFD04944.bin.1.216	1144028	HQ
MFD04944.bin.1.217	986159	HQ
MFD04944.bin.1.225	1128721	HQ
MFD04944.bin.1.226	454167	HQ
MFD04944.bin.1.227	4050878	HQ
MFD04944.bin.1.23	1977364	HQ
MFD04944.bin.1.237	962919	HQ
MFD04944.bin.1.246	839943	HQ
MFD04944.bin.1.250	221837	HQ
MFD04944.bin.1.263	3901148	HQ
MFD04944.bin.1.265	1125332	HQ
MFD04944.bin.1.267	1797266	HQ
MFD04944.bin.1.27	982123	HQ
MFD04944.bin.1.270	613695	HQ
MFD04944.bin.1.277	2689925	HQ
MFD04944.bin.1.279	1165930	HQ
MFD04944.bin.1.282	2969263	HQ
MFD04944.bin.1.29	1448225	HQ
MFD04944.bin.1.290	592536	HQ
MFD04944.bin.1.291	3034792	HQ
MFD04944.bin.1.300	488902	HQ
MFD04944.bin.1.302	1746486	HQ
MFD04944.bin.1.304	1029925	HQ
MFD04944.bin.1.305	397469	HQ
MFD04944.bin.1.307	2167168	HQ
MFD04944.bin.1.309	574564	HQ
MFD04944.bin.1.31	3450992	HQ
MFD04944.bin.1.310	810475	HQ
MFD04944.bin.1.316	891044	HQ
MFD04944.bin.1.317	696772	HQ
MFD04944.bin.1.318	611072	HQ
MFD04944.bin.1.320	1434293	HQ
MFD04944.bin.1.323	466069	HQ
MFD04944.bin.1.326	1588111	HQ
MFD04944.bin.1.328	717427	HQ
MFD04944.bin.1.332	552987	HQ
MFD04944.bin.1.334	1527850	HQ
MFD04944.bin.1.336	4462701	HQ
MFD04944.bin.1.337	410292	HQ
MFD04944.bin.1.34	385229	HQ
MFD04944.bin.1.36	4344026	HQ
MFD04944.bin.1.39	2797396	HQ
MFD04944.bin.1.4	1427689	HQ
MFD04944.bin.1.40	1551364	HQ
MFD04944.bin.1.41	1207957	HQ
MFD04944.bin.1.43	1060373	HQ
MFD04944.bin.1.51	2663370	HQ
MFD04944.bin.1.53	1347280	HQ
MFD04944.bin.1.54	5010067	HQ
MFD04944.bin.1.57	685558	HQ
MFD04944.bin.1.58	506743	HQ
MFD04944.bin.1.60	1605021	HQ
MFD04944.bin.1.66	1095826	HQ
MFD04944.bin.1.68	537909	HQ
MFD04944.bin.1.7	508815	HQ
MFD04944.bin.1.71	967655	HQ
MFD04944.bin.1.72	1416788	HQ
MFD04944.bin.1.73	855425	HQ
MFD04944.bin.1.75	4105976	HQ
MFD04944.bin.1.79	902718	HQ
MFD04944.bin.1.85	442758	HQ
MFD04944.bin.1.87	2165143	HQ
MFD04944.bin.1.9	1125088	HQ
MFD04944.bin.1.90	3727537	HQ
MFD04944.bin.1.92	754304	HQ
MFD04944.bin.1.93	762437	HQ
MFD04944.bin.1.97	860804	HQ
MFD04944.bin.2.102	1686996	HQ
MFD04944.bin.2.140	305538	HQ
MFD04944.bin.2.141	292548	HQ
MFD04944.bin.2.148	841257	HQ
MFD04944.bin.2.196	331025	HQ
MFD04944.bin.2.208	212018	HQ
MFD04944.bin.2.216	302274	HQ
MFD04944.bin.2.220	540026	HQ
MFD04944.bin.2.36	336332	HQ
MFD04944.bin.2.37	3313751	HQ
MFD04944.bin.2.54	3566354	HQ
MFD04944.bin.2.63	3706001	HQ
MFD04944.bin.3.75	332330	HQ
MFD04967.bin.1.10	729479	HQ
MFD04967.bin.1.106	866386	HQ
MFD04967.bin.1.114	324777	HQ
MFD04967.bin.1.127	696225	HQ
MFD04967.bin.1.135	705982	HQ
MFD04967.bin.1.138	855843	HQ
MFD04967.bin.1.141	279746	HQ
MFD04967.bin.1.142	561118	HQ
MFD04967.bin.1.146	120694	HQ
MFD04967.bin.1.154	155949	HQ
MFD04967.bin.1.157	5922632	HQ
MFD04967.bin.1.168	545768	HQ
MFD04967.bin.1.171	3054237	HQ
MFD04967.bin.1.175	569411	HQ
MFD04967.bin.1.177	1533537	HQ
MFD04967.bin.1.181	279355	HQ
MFD04967.bin.1.193	776152	HQ
MFD04967.bin.1.194	448423	HQ
MFD04967.bin.1.195	1319051	HQ
MFD04967.bin.1.197	4041207	HQ
MFD04967.bin.1.206	313980	HQ
MFD04967.bin.1.212	979045	HQ
MFD04967.bin.1.213	770154	HQ
MFD04967.bin.1.219	208783	HQ
MFD04967.bin.1.220	607780	HQ
MFD04967.bin.1.221	3770209	HQ
MFD04967.bin.1.226	2870709	HQ
MFD04967.bin.1.230	8672098	HQ
MFD04967.bin.1.231	731425	HQ
MFD04967.bin.1.28	809459	HQ
MFD04967.bin.1.30	477998	HQ
MFD04967.bin.1.31	1257924	HQ
MFD04967.bin.1.34	5116566	HQ
MFD04967.bin.1.35	494083	HQ
MFD04967.bin.1.42	782259	HQ
MFD04967.bin.1.50	767330	HQ
MFD04967.bin.1.52	231032	HQ
MFD04967.bin.1.53	3252086	HQ
MFD04967.bin.1.54	1077693	HQ
MFD04967.bin.1.57	3194671	HQ
MFD04967.bin.1.58	2041098	HQ
MFD04967.bin.1.59	196356	HQ
MFD04967.bin.1.6	4005159	HQ
MFD04967.bin.1.60	4615241	HQ
MFD04967.bin.1.64	373141	HQ
MFD04967.bin.1.78	1500192	HQ
MFD04967.bin.2.159	253625	HQ
MFD04967.bin.2.87	236309	HQ
MFD05088.bin.1.104	264652	HQ
MFD05088.bin.1.118	166406	HQ
MFD05088.bin.1.150	253788	HQ
MFD05088.bin.1.169	808565	HQ
MFD05088.bin.1.176	742235	HQ
MFD05088.bin.1.31	280083	HQ
MFD05088.bin.2.40	172183	HQ
MFD05176.bin.1.125	352625	HQ
MFD05176.bin.1.171	138471	HQ
MFD05176.bin.1.177	433884	HQ
MFD05176.bin.1.208	219454	HQ
MFD05176.bin.1.230	882793	HQ
MFD05176.bin.1.238	377653	HQ
MFD05176.bin.1.278	360183	HQ
MFD05176.bin.1.306	620652	HQ
MFD05176.bin.1.47	297217	HQ
MFD05176.bin.1.61	253779	HQ
MFD05176.bin.1.65	296844	HQ
MFD05176.bin.2.32	215102	HQ
MFD05377.bin.1.102	1783675	HQ
MFD05377.bin.1.113	234353	HQ
MFD05377.bin.1.115	312101	HQ
MFD05377.bin.1.117	3536005	HQ
MFD05377.bin.1.119	289672	HQ
MFD05377.bin.1.126	541032	HQ
MFD05377.bin.1.127	412555	HQ
MFD05377.bin.1.141	183382	HQ
MFD05377.bin.1.15	535089	HQ
MFD05377.bin.1.164	394823	HQ
MFD05377.bin.1.171	3127438	HQ
MFD05377.bin.1.176	668721	HQ
MFD05377.bin.1.182	1312852	HQ
MFD05377.bin.1.184	271912	HQ
MFD05377.bin.1.191	879820	HQ
MFD05377.bin.1.204	1579061	HQ
MFD05377.bin.1.214	509404	HQ
MFD05377.bin.1.218	221652	HQ
MFD05377.bin.1.220	504870	HQ
MFD05377.bin.1.24	1809966	HQ
MFD05377.bin.1.45	191366	HQ
MFD05377.bin.1.47	1084803	HQ
MFD05377.bin.1.52	1726623	HQ
MFD05377.bin.1.56	4085789	HQ
MFD05377.bin.1.58	274037	HQ
MFD05377.bin.1.61	755751	HQ
MFD05377.bin.1.62	3977095	HQ
MFD05377.bin.1.65	1856506	HQ
MFD05377.bin.1.66	844126	HQ
MFD05377.bin.1.8	889033	HQ
MFD05377.bin.1.97	435440	HQ
MFD05377.bin.2.13	941281	HQ
MFD05377.bin.2.149	503456	HQ
MFD05377.bin.2.20	197601	HQ
MFD05377.bin.2.34	358524	HQ
MFD05377.bin.2.85	186127	HQ
MFD05377.bin.3.143	215628	HQ
MFD05377.bin.3.80	396344	HQ
MFD05442.bin.1.1	2463246	HQ
MFD05442.bin.1.101	469937	HQ
MFD05442.bin.1.105	1141328	HQ
MFD05442.bin.1.11	2199336	HQ
MFD05442.bin.1.110	1639360	HQ
MFD05442.bin.1.117	679651	HQ
MFD05442.bin.1.124	452616	HQ
MFD05442.bin.1.13	3455904	HQ
MFD05442.bin.1.130	292785	HQ
