bin	Genome_Size	MAG_status
MFD03804.bin.1.249	6046074	HQ
MFD03804.bin.1.251	5008394	HQ
MFD03804.bin.1.257	6938049	HQ
MFD03804.bin.1.262	4752239	HQ
MFD03804.bin.1.265	3848809	HQ
MFD03804.bin.1.269	5121033	HQ
MFD03804.bin.1.273	4935119	HQ
MFD03804.bin.1.279	5942401	HQ
MFD03804.bin.1.32	2698609	HQ
MFD03804.bin.1.34	3501997	HQ
MFD03804.bin.1.36	3280826	HQ
MFD03804.bin.1.37	5131803	HQ
MFD03804.bin.1.39	5887188	HQ
MFD03804.bin.1.4	5737047	HQ
MFD03804.bin.1.42	4535434	HQ
MFD03804.bin.1.44	5419041	HQ
MFD03804.bin.1.47	5564079	HQ
MFD03804.bin.1.5	2819714	HQ
MFD03804.bin.1.53	2709904	HQ
MFD03804.bin.1.56	3630007	HQ
MFD03804.bin.1.6	2795479	HQ
MFD03804.bin.1.60	4538499	HQ
MFD03804.bin.1.66	3401619	HQ
MFD03804.bin.1.67	3711987	HQ
MFD03804.bin.1.68	5040731	HQ
MFD03804.bin.1.74	3943323	HQ
MFD03804.bin.1.76	3369195	HQ
MFD03804.bin.1.79	3466988	HQ
MFD03804.bin.1.8	4472017	HQ
MFD03804.bin.1.81	5754843	HQ
MFD03804.bin.1.84	5509963	HQ
MFD03804.bin.1.88	6548479	HQ
MFD03804.bin.1.93	7320219	HQ
MFD03804.bin.1.96	2879254	HQ
MFD03804.bin.2.106	4301900	HQ
MFD03804.bin.2.135	5414491	HQ
MFD03804.bin.2.142	6145605	HQ
MFD03804.bin.2.57	3432325	HQ
MFD03804.bin.3.132	5954065	HQ
MFD03899.bin.1.111	2306142	HQ
MFD03899.bin.1.130	5233857	HQ
MFD03899.bin.1.137	3495107	HQ
MFD03899.bin.1.178	3494865	HQ
MFD03899.bin.1.184	3910480	HQ
MFD03899.bin.1.187	4338553	HQ
MFD03899.bin.1.231	7694934	HQ
MFD03899.bin.1.233	3848141	HQ
MFD03899.bin.1.28	2187993	HQ
MFD03899.bin.1.41	5804192	HQ
MFD03899.bin.1.52	4178464	HQ
MFD03899.bin.3.121	4361354	HQ
MFD03899.bin.3.229	3501198	HQ
MFD03975.bin.1.103	2514665	HQ
MFD03975.bin.1.150	3541826	HQ
MFD03975.bin.1.151	2870663	HQ
MFD03975.bin.1.166	2578058	HQ
MFD03975.bin.1.169	4760390	HQ
MFD03975.bin.1.215	3715280	HQ
MFD03975.bin.1.217	6629423	HQ
MFD03975.bin.1.240	4169535	HQ
MFD03975.bin.1.244	3928455	HQ
MFD03975.bin.1.276	4202080	HQ
MFD03975.bin.1.282	5605517	HQ
MFD03975.bin.1.3	5297114	HQ
MFD03975.bin.1.33	4633997	HQ
MFD03975.bin.1.47	6897374	HQ
MFD03975.bin.1.62	5792615	HQ
MFD03975.bin.1.9	7244853	HQ
MFD03975.bin.2.71	6340649	HQ
MFD04212.bin.1.1	4646531	HQ
MFD04212.bin.1.10	4747172	HQ
MFD04212.bin.1.11	6731774	HQ
MFD04212.bin.1.130	4956294	HQ
MFD04212.bin.1.138	5960607	HQ
MFD04212.bin.1.152	4436237	HQ
MFD04212.bin.1.158	3395728	HQ
MFD04212.bin.1.16	7050730	HQ
MFD04212.bin.1.161	4501266	HQ
MFD04212.bin.1.165	5261379	HQ
MFD04212.bin.1.169	3094618	HQ
MFD04212.bin.1.17	6198642	HQ
MFD04212.bin.1.177	3235613	HQ
MFD04212.bin.1.179	6555201	HQ
MFD04212.bin.1.180	2742341	HQ
MFD04212.bin.1.184	2981936	HQ
MFD04212.bin.1.186	3673586	HQ
MFD04212.bin.1.19	3103118	HQ
MFD04212.bin.1.190	8000406	HQ
MFD04212.bin.1.193	3463569	HQ
MFD04212.bin.1.198	3190897	HQ
MFD04212.bin.1.200	4568775	HQ
MFD04212.bin.1.205	4908114	HQ
MFD04212.bin.1.206	6771254	HQ
MFD04212.bin.1.208	3848361	HQ
MFD04212.bin.1.21	3459351	HQ
MFD04212.bin.1.211	5057116	HQ
MFD04212.bin.1.214	9078350	HQ
MFD04212.bin.1.232	5967961	HQ
MFD04212.bin.1.234	10230560	HQ
MFD04212.bin.1.237	3197077	HQ
MFD04212.bin.1.24	3661351	HQ
MFD04212.bin.1.25	4481296	HQ
MFD04212.bin.1.269	3161703	HQ
MFD04212.bin.1.289	4307187	HQ
MFD04212.bin.1.291	9304126	HQ
MFD04212.bin.1.292	3938718	HQ
MFD04212.bin.1.294	5495847	HQ
MFD04212.bin.1.298	4169485	HQ
MFD04212.bin.1.3	6276051	HQ
MFD04212.bin.1.303	7990923	HQ
MFD04212.bin.1.309	2953006	HQ
MFD04212.bin.1.315	7751292	HQ
MFD04212.bin.1.32	3436432	HQ
MFD04212.bin.1.320	6011632	HQ
MFD04212.bin.1.326	4023548	HQ
MFD04212.bin.1.40	3136393	HQ
MFD04212.bin.1.42	7254444	HQ
MFD04212.bin.1.43	2669953	HQ
MFD04212.bin.1.44	2580948	HQ
MFD04212.bin.1.45	2870481	HQ
MFD04212.bin.1.56	3346571	HQ
MFD04212.bin.1.59	3779720	HQ
MFD04212.bin.1.65	3741539	HQ
MFD04212.bin.1.66	10825431	HQ
MFD04212.bin.1.67	4484258	HQ
MFD04212.bin.1.71	4561084	HQ
MFD04212.bin.1.72	3387013	HQ
MFD04212.bin.1.81	5820991	HQ
MFD04212.bin.1.86	5250192	HQ
MFD04212.bin.1.89	2564150	HQ
MFD04212.bin.1.9	3448904	HQ
MFD04212.bin.1.94	4404912	HQ
MFD04212.bin.2.100	3930491	HQ
MFD04212.bin.2.233	5660321	HQ
MFD04212.bin.3.167	7687959	HQ
MFD04408.bin.1.1	4560930	HQ
MFD04408.bin.1.100	1786244	HQ
MFD04408.bin.1.126	2214126	HQ
MFD04408.bin.1.13	3311678	HQ
MFD04408.bin.1.133	1556676	HQ
MFD04408.bin.1.134	5204435	HQ
MFD04408.bin.1.14	4309361	HQ
MFD04408.bin.1.141	1210587	HQ
MFD04408.bin.1.159	2077630	HQ
MFD04408.bin.1.165	4292479	HQ
MFD04408.bin.1.172	2262761	HQ
MFD04408.bin.1.174	4368774	HQ
MFD04408.bin.1.18	5045671	HQ
MFD04408.bin.1.182	1946616	HQ
MFD04408.bin.1.221	3740386	HQ
MFD04408.bin.1.29	4283307	HQ
MFD04408.bin.1.36	3786784	HQ
MFD04408.bin.1.44	2723046	HQ
MFD04408.bin.1.52	707660	HQ
MFD04408.bin.1.55	4001828	HQ
MFD04408.bin.1.58	3224366	HQ
MFD04408.bin.1.61	1285556	HQ
MFD04408.bin.1.9	1977721	HQ
MFD04408.bin.1.96	1345540	HQ
MFD04428.bin.1.10	3812573	HQ
MFD04428.bin.1.101	2805571	HQ
MFD04428.bin.1.112	5983473	HQ
MFD04428.bin.1.147	4724273	HQ
MFD04428.bin.1.152	5100231	HQ
MFD04428.bin.1.167	4118545	HQ
MFD04428.bin.1.17	5642753	HQ
MFD04428.bin.1.177	5049661	HQ
MFD04428.bin.1.181	5107156	HQ
MFD04428.bin.1.20	7405496	HQ
MFD04428.bin.1.4	3916352	HQ
MFD04428.bin.1.55	3598535	HQ
MFD04428.bin.1.58	3042797	HQ
MFD04428.bin.1.66	2604699	HQ
MFD04428.bin.1.71	5271169	HQ
MFD04428.bin.1.72	8035940	HQ
MFD04428.bin.1.96	6749251	HQ
MFD04428.bin.2.2	5583346	HQ
MFD04428.bin.2.43	5509934	HQ
MFD04434.bin.1.109	6212094	HQ
MFD04434.bin.1.11	7434796	HQ
MFD04434.bin.1.116	4126807	HQ
MFD04434.bin.1.117	4534170	HQ
MFD04434.bin.1.119	4718819	HQ
MFD04434.bin.1.123	5527766	HQ
MFD04434.bin.1.124	2300938	HQ
MFD04434.bin.1.125	3868463	HQ
MFD04434.bin.1.131	6203834	HQ
MFD04434.bin.1.136	2861336	HQ
MFD04434.bin.1.140	4706234	HQ
MFD04434.bin.1.145	5857292	HQ
MFD04434.bin.1.151	1691151	HQ
MFD04434.bin.1.159	3333721	HQ
MFD04434.bin.1.16	4890931	HQ
MFD04434.bin.1.169	6427398	HQ
MFD04434.bin.1.17	5220501	HQ
MFD04434.bin.1.171	5911286	HQ
MFD04434.bin.1.18	6221695	HQ
MFD04434.bin.1.184	4355349	HQ
MFD04434.bin.1.190	4245466	HQ
MFD04434.bin.1.31	6345729	HQ
MFD04434.bin.1.33	4837192	HQ
MFD04434.bin.1.35	5229406	HQ
MFD04434.bin.1.36	1591071	HQ
MFD04434.bin.1.37	5369013	HQ
MFD04434.bin.1.39	5760257	HQ
MFD04434.bin.1.41	4611706	HQ
MFD04434.bin.1.44	4657621	HQ
MFD04434.bin.1.46	4843456	HQ
MFD04434.bin.1.49	4810151	HQ
MFD04434.bin.1.50	3714538	HQ
MFD04434.bin.1.60	3192330	HQ
MFD04434.bin.1.61	6802579	HQ
MFD04434.bin.1.78	6264585	HQ
MFD04434.bin.1.80	2716723	HQ
MFD04434.bin.2.133	8397740	HQ
MFD04434.bin.3.232	5151202	HQ
MFD04463.bin.1.10	5842352	HQ
MFD04463.bin.1.103	9727792	HQ
MFD04463.bin.1.106	3590903	HQ
MFD04463.bin.1.108	6601513	HQ
MFD04463.bin.1.121	5433263	HQ
MFD04463.bin.1.126	6314752	HQ
MFD04463.bin.1.133	7890327	HQ
MFD04463.bin.1.137	3416441	HQ
MFD04463.bin.1.138	6841248	HQ
MFD04463.bin.1.14	2394247	HQ
MFD04463.bin.1.146	1901429	HQ
MFD04463.bin.1.148	7171835	HQ
MFD04463.bin.1.15	5407162	HQ
MFD04463.bin.1.172	6491564	HQ
MFD04463.bin.1.19	4159512	HQ
MFD04463.bin.1.193	7766085	HQ
MFD04463.bin.1.197	5351240	HQ
MFD04463.bin.1.204	4035032	HQ
MFD04463.bin.1.206	5817952	HQ
MFD04463.bin.1.207	5266143	HQ
MFD04463.bin.1.211	3738579	HQ
MFD04463.bin.1.212	4515797	HQ
MFD04463.bin.1.216	5602532	HQ
MFD04463.bin.1.219	4909999	HQ
MFD04463.bin.1.221	5630297	HQ
MFD04463.bin.1.222	6804197	HQ
MFD04463.bin.1.226	3466798	HQ
MFD04463.bin.1.241	4202508	HQ
MFD04463.bin.1.248	5328557	HQ
MFD04463.bin.1.253	5616794	HQ
MFD04463.bin.1.255	4795890	HQ
MFD04463.bin.1.256	5750816	HQ
MFD04463.bin.1.273	5279220	HQ
MFD04463.bin.1.282	5661009	HQ
MFD04463.bin.1.284	5092461	HQ
MFD04463.bin.1.288	4696884	HQ
MFD04463.bin.1.295	5717512	HQ
MFD04463.bin.1.296	4844329	HQ
MFD04463.bin.1.298	5767211	HQ
MFD04463.bin.1.306	4215952	HQ
MFD04463.bin.1.321	4150040	HQ
MFD04463.bin.1.35	7213366	HQ
MFD04463.bin.1.41	3735161	HQ
MFD04463.bin.1.43	6979459	HQ
MFD04463.bin.1.45	5996413	HQ
MFD04463.bin.1.49	5641098	HQ
MFD04463.bin.1.56	4826700	HQ
MFD04463.bin.1.58	1676086	HQ
MFD04463.bin.1.59	4952877	HQ
MFD04463.bin.1.65	5530378	HQ
MFD04463.bin.1.72	6664937	HQ
MFD04463.bin.1.82	3825797	HQ
MFD04463.bin.1.91	5426411	HQ
MFD04463.bin.1.93	5451041	HQ
MFD04463.bin.2.22	6055001	HQ
MFD04463.bin.2.77	7026292	HQ
MFD04463.bin.2.78	6483311	HQ
MFD04463.bin.3.24	6411539	HQ
MFD04463.bin.3.58	5759472	HQ
MFD04492.bin.1.1	9301250	HQ
MFD04492.bin.1.102	3971897	HQ
MFD04492.bin.1.108	3110152	HQ
MFD04492.bin.1.120	5426444	HQ
MFD04492.bin.1.127	3430255	HQ
MFD04492.bin.1.129	7514890	HQ
MFD04492.bin.1.138	2478110	HQ
MFD04492.bin.1.14	2487530	HQ
MFD04492.bin.1.142	1733188	HQ
MFD04492.bin.1.143	1746605	HQ
MFD04492.bin.1.15	5975784	HQ
MFD04492.bin.1.18	6378585	HQ
MFD04492.bin.1.183	4500951	HQ
MFD04492.bin.1.190	1334754	HQ
MFD04492.bin.1.203	6326530	HQ
MFD04492.bin.1.27	2334521	HQ
MFD04492.bin.1.43	3979803	HQ
MFD04492.bin.1.56	2284298	HQ
MFD04492.bin.1.74	8332516	HQ
MFD04492.bin.2.88	3661600	HQ
MFD04540.bin.1.1	4343824	HQ
MFD04540.bin.1.106	880060	HQ
MFD04540.bin.1.109	7034121	HQ
MFD04540.bin.1.115	6568417	HQ
MFD04540.bin.1.122	4996161	HQ
MFD04540.bin.1.126	3050169	HQ
MFD04540.bin.1.129	4257208	HQ
MFD04540.bin.1.13	5890892	HQ
MFD04540.bin.1.132	3383376	HQ
MFD04540.bin.1.137	6920882	HQ
MFD04540.bin.1.138	5494167	HQ
MFD04540.bin.1.139	7449089	HQ
MFD04540.bin.1.14	5694038	HQ
MFD04540.bin.1.142	6353324	HQ
MFD04540.bin.1.144	4802800	HQ
MFD04540.bin.1.145	6457407	HQ
MFD04540.bin.1.147	6758610	HQ
MFD04540.bin.1.150	3949962	HQ
MFD04540.bin.1.152	5919083	HQ
MFD04540.bin.1.154	3421266	HQ
MFD04540.bin.1.17	2323113	HQ
MFD04540.bin.1.19	4798808	HQ
MFD04540.bin.1.21	4460007	HQ
MFD04540.bin.1.23	4749763	HQ
MFD04540.bin.1.24	4711559	HQ
MFD04540.bin.1.26	6905457	HQ
MFD04540.bin.1.28	1050277	HQ
MFD04540.bin.1.29	5132608	HQ
MFD04540.bin.1.3	862549	HQ
MFD04540.bin.1.34	3319476	HQ
MFD04540.bin.1.38	9170339	HQ
MFD04540.bin.1.39	4660249	HQ
MFD04540.bin.1.4	2997966	HQ
MFD04540.bin.1.40	3038380	HQ
MFD04540.bin.1.59	2549489	HQ
MFD04540.bin.1.6	3710234	HQ
MFD04540.bin.1.68	5557634	HQ
MFD04540.bin.1.70	4014820	HQ
MFD04540.bin.1.71	5383455	HQ
MFD04540.bin.1.72	4671904	HQ
MFD04540.bin.1.73	7797903	HQ
MFD04540.bin.1.74	2792756	HQ
MFD04540.bin.1.76	4365954	HQ
MFD04540.bin.1.79	2350293	HQ
MFD04540.bin.1.82	5953858	HQ
MFD04540.bin.1.84	5854548	HQ
MFD04540.bin.1.88	5324884	HQ
MFD04540.bin.2.100	5935849	HQ
MFD04570.bin.1.1	5552183	HQ
MFD04570.bin.1.109	5735764	HQ
MFD04570.bin.1.112	3892265	HQ
MFD04570.bin.1.113	5874495	HQ
MFD04570.bin.1.153	4982538	HQ
MFD04570.bin.1.19	6315042	HQ
MFD04570.bin.1.28	4971211	HQ
MFD04570.bin.1.3	5724323	HQ
MFD04570.bin.1.38	6956499	HQ
MFD04580.bin.1.117	3015523	HQ
MFD04580.bin.1.119	4272129	HQ
MFD04580.bin.1.121	4649236	HQ
MFD04580.bin.1.124	3946074	HQ
MFD04580.bin.1.135	2871740	HQ
MFD04580.bin.1.136	4124146	HQ
MFD04580.bin.1.141	4450186	HQ
MFD04580.bin.1.150	4987274	HQ
MFD04580.bin.1.152	6195986	HQ
MFD04580.bin.1.159	4493334	HQ
MFD04580.bin.1.163	3613351	HQ
MFD04580.bin.1.164	4702111	HQ
MFD04580.bin.1.17	5351770	HQ
MFD04580.bin.1.170	5029548	HQ
MFD04580.bin.1.172	4121878	HQ
MFD04580.bin.1.178	4601510	HQ
MFD04580.bin.1.18	3454448	HQ
MFD04580.bin.1.19	4098766	HQ
MFD04580.bin.1.28	5541428	HQ
MFD04580.bin.1.32	5351614	HQ
MFD04580.bin.1.34	3684370	HQ
MFD04580.bin.1.35	3491569	HQ
MFD04580.bin.1.37	3976677	HQ
MFD04580.bin.1.38	4446440	HQ
MFD04580.bin.1.40	3897810	HQ
MFD04580.bin.1.42	6752546	HQ
MFD04580.bin.1.45	4263133	HQ
MFD04580.bin.1.47	4508418	HQ
MFD04580.bin.1.48	6004975	HQ
MFD04580.bin.1.6	3030751	HQ
MFD04580.bin.1.68	2921258	HQ
MFD04580.bin.1.79	5377131	HQ
MFD04580.bin.1.80	4270652	HQ
MFD04580.bin.1.82	3709150	HQ
MFD04580.bin.1.85	5206759	HQ
MFD04580.bin.1.87	3158578	HQ
MFD04580.bin.1.88	4907036	HQ
MFD04580.bin.1.89	3579433	HQ
MFD04580.bin.1.9	4468108	HQ
MFD04580.bin.1.91	8008959	HQ
MFD04580.bin.2.108	4620509	HQ
MFD04580.bin.3.330	3568845	HQ
MFD04651.bin.1.106	3830621	HQ
MFD04651.bin.1.122	4498397	HQ
MFD04651.bin.1.124	3361324	HQ
MFD04651.bin.1.127	5318767	HQ
MFD04651.bin.1.131	5613091	HQ
MFD04651.bin.1.135	4105041	HQ
MFD04651.bin.1.136	4966394	HQ
MFD04651.bin.1.138	5193125	HQ
MFD04651.bin.1.139	4210535	HQ
MFD04651.bin.1.140	3153985	HQ
MFD04651.bin.1.141	3613828	HQ
MFD04651.bin.1.148	5039934	HQ
MFD04651.bin.1.149	3362598	HQ
MFD04651.bin.1.151	3369295	HQ
MFD04651.bin.1.164	4845275	HQ
MFD04651.bin.1.166	5269047	HQ
MFD04651.bin.1.168	6462803	HQ
MFD04651.bin.1.17	3701726	HQ
MFD04651.bin.1.172	7460026	HQ
MFD04651.bin.1.173	5742925	HQ
MFD04651.bin.1.175	4979416	HQ
MFD04651.bin.1.176	4560413	HQ
MFD04651.bin.1.18	3305509	HQ
MFD04651.bin.1.182	5539329	HQ
MFD04651.bin.1.196	3400527	HQ
MFD04651.bin.1.201	5205752	HQ
MFD04651.bin.1.211	5003414	HQ
MFD04651.bin.1.215	3266962	HQ
MFD04651.bin.1.216	5685888	HQ
MFD04651.bin.1.217	3177425	HQ
MFD04651.bin.1.22	3158100	HQ
MFD04651.bin.1.221	3225537	HQ
MFD04651.bin.1.223	5338462	HQ
MFD04651.bin.1.226	4899665	HQ
MFD04651.bin.1.228	4296776	HQ
MFD04651.bin.1.23	4694772	HQ
MFD04651.bin.1.230	4035186	HQ
MFD04651.bin.1.233	4678342	HQ
MFD04651.bin.1.234	3700075	HQ
MFD04651.bin.1.237	6285919	HQ
MFD04651.bin.1.238	3554602	HQ
MFD04651.bin.1.239	5487846	HQ
MFD04651.bin.1.240	6123526	HQ
MFD04651.bin.1.26	3949830	HQ
MFD04651.bin.1.29	4985638	HQ
MFD04651.bin.1.44	4246363	HQ
MFD04651.bin.1.47	1052139	HQ
MFD04651.bin.1.48	5114316	HQ
MFD04651.bin.1.50	3375596	HQ
MFD04651.bin.1.52	4663854	HQ
MFD04651.bin.1.55	4286202	HQ
MFD04651.bin.1.60	2870812	HQ
MFD04651.bin.1.61	3588323	HQ
MFD04651.bin.1.78	3693516	HQ
MFD04651.bin.1.92	3217607	HQ
MFD04651.bin.2.135	5862907	HQ
MFD04651.bin.2.179	4514784	HQ
MFD04651.bin.2.4	5487356	HQ
MFD04716.bin.1.102	2785790	HQ
MFD04716.bin.1.11	1162124	HQ
MFD04716.bin.1.114	3017715	HQ
MFD04716.bin.1.116	5297233	HQ
MFD04716.bin.1.117	3624741	HQ
MFD04716.bin.1.125	883734	HQ
MFD04716.bin.1.136	4786948	HQ
MFD04716.bin.1.139	3923580	HQ
MFD04716.bin.1.149	4265248	HQ
MFD04716.bin.1.159	2566111	HQ
MFD04716.bin.1.179	4306917	HQ
MFD04716.bin.1.185	844186	HQ
MFD04716.bin.1.213	4481051	HQ
MFD04716.bin.1.227	4651299	HQ
MFD04716.bin.1.235	4110289	HQ
MFD04716.bin.1.243	3464944	HQ
MFD04716.bin.1.245	2894927	HQ
MFD04716.bin.1.249	2686196	HQ
MFD04716.bin.1.251	4447549	HQ
MFD04716.bin.1.258	2854133	HQ
MFD04716.bin.1.266	3535791	HQ
MFD04716.bin.1.269	4384924	HQ
MFD04716.bin.1.273	3279223	HQ
MFD04716.bin.1.274	2664881	HQ
MFD04716.bin.1.276	3524372	HQ
MFD04716.bin.1.277	2829538	HQ
MFD04716.bin.1.280	3777191	HQ
MFD04716.bin.1.291	3685268	HQ
MFD04716.bin.1.293	2908041	HQ
MFD04716.bin.1.297	3585285	HQ
MFD04716.bin.1.3	560194	HQ
MFD04716.bin.1.302	2436824	HQ
MFD04716.bin.1.308	2490806	HQ
MFD04716.bin.1.309	1419540	HQ
MFD04716.bin.1.311	3322900	HQ
MFD04716.bin.1.312	3820580	HQ
MFD04716.bin.1.315	2531083	HQ
MFD04716.bin.1.327	3009824	HQ
MFD04716.bin.1.353	2641031	HQ
MFD04716.bin.1.355	808356	HQ
MFD04716.bin.1.360	4209068	HQ
MFD04716.bin.1.37	5535244	HQ
MFD04716.bin.1.370	4093754	HQ
MFD04716.bin.1.373	3091772	HQ
MFD04716.bin.1.381	3612173	HQ
MFD04716.bin.1.388	3554962	HQ
MFD04716.bin.1.394	3114100	HQ
MFD04716.bin.1.395	2451485	HQ
MFD04716.bin.1.396	4818336	HQ
MFD04716.bin.1.399	3520021	HQ
MFD04716.bin.1.4	4770783	HQ
MFD04716.bin.1.40	4037919	HQ
MFD04716.bin.1.405	2512027	HQ
MFD04716.bin.1.406	3189474	HQ
MFD04716.bin.1.408	3083618	HQ
MFD04716.bin.1.412	3713808	HQ
MFD04716.bin.1.416	3872630	HQ
MFD04716.bin.1.418	4822196	HQ
MFD04716.bin.1.419	4004887	HQ
MFD04716.bin.1.420	3877192	HQ
MFD04716.bin.1.45	3352196	HQ
MFD04716.bin.1.53	3721550	HQ
MFD04716.bin.1.58	2393163	HQ
MFD04716.bin.1.59	4536655	HQ
MFD04716.bin.1.66	4637832	HQ
MFD04716.bin.1.71	6095823	HQ
MFD04716.bin.1.74	3527013	HQ
MFD04716.bin.1.76	2685229	HQ
MFD04716.bin.1.82	4850831	HQ
MFD04716.bin.1.84	3630125	HQ
MFD04716.bin.1.85	6477655	HQ
MFD04716.bin.1.88	4109930	HQ
MFD04716.bin.1.95	3518423	HQ
MFD04716.bin.1.98	4337719	HQ
MFD04716.bin.2.107	2487337	HQ
MFD04716.bin.2.163	4985832	HQ
MFD04716.bin.2.165	5703821	HQ
MFD04716.bin.2.270	4881229	HQ
MFD04716.bin.2.288	3240761	HQ
MFD04716.bin.2.290	4025643	HQ
MFD04716.bin.2.301	4252940	HQ
MFD04716.bin.2.40	4131071	HQ
MFD04716.bin.2.71	4758911	HQ
MFD04716.bin.3.317	2728593	HQ
MFD04716.bin.3.528	4053296	HQ
MFD04716.bin.3.834	4272448	HQ
MFD04752.bin.1.121	4556999	HQ
MFD04752.bin.1.127	4405138	HQ
MFD04752.bin.1.131	4197914	HQ
MFD04752.bin.1.137	6124830	HQ
MFD04752.bin.1.152	2395318	HQ
MFD04752.bin.1.164	3345695	HQ
MFD04752.bin.1.17	5461019	HQ
MFD04752.bin.1.29	4025799	HQ
MFD04752.bin.1.3	4994566	HQ
MFD04752.bin.1.33	4605733	HQ
MFD04752.bin.1.37	4143959	HQ
MFD04752.bin.1.7	5995399	HQ
MFD04752.bin.1.81	3498110	HQ
MFD04752.bin.1.84	5373819	HQ
MFD04752.bin.1.91	5608213	HQ
MFD04752.bin.1.93	4014087	HQ
MFD04752.bin.3.293	5432101	HQ
MFD04780.bin.1.106	5152094	HQ
MFD04780.bin.1.108	2050952	HQ
MFD04780.bin.1.109	5773837	HQ
MFD04780.bin.1.111	2133167	HQ
MFD04780.bin.1.112	4603583	HQ
MFD04780.bin.1.113	4022743	HQ
MFD04780.bin.1.147	3569047	HQ
MFD04780.bin.1.16	5546521	HQ
MFD04780.bin.1.172	3268255	HQ
MFD04780.bin.1.177	3978916	HQ
MFD04780.bin.1.195	3696783	HQ
MFD04780.bin.1.197	4314262	HQ
MFD04780.bin.1.202	3242400	HQ
MFD04780.bin.1.207	2396883	HQ
MFD04780.bin.1.216	948343	HQ
MFD04780.bin.1.217	6690867	HQ
MFD04780.bin.1.218	2801772	HQ
MFD04780.bin.1.32	2366465	HQ
MFD04780.bin.1.33	2191162	HQ
MFD04780.bin.1.84	814325	HQ
MFD04780.bin.2.113	630097	HQ
MFD04780.bin.2.74	3561987	HQ
MFD04780.bin.3.483	2545598	HQ
MFD04850.bin.1.1	2934244	HQ
MFD04850.bin.1.100	3214847	HQ
MFD04850.bin.1.102	7461036	HQ
MFD04850.bin.1.105	5820332	HQ
MFD04850.bin.1.21	4417717	HQ
MFD04850.bin.1.214	5957571	HQ
MFD04850.bin.1.220	6197780	HQ
MFD04850.bin.1.225	8769213	HQ
MFD04850.bin.1.232	3826561	HQ
MFD04850.bin.1.243	4064440	HQ
MFD04850.bin.1.250	5582163	HQ
MFD04850.bin.1.280	3004177	HQ
MFD04850.bin.1.304	3308682	HQ
MFD04850.bin.1.353	5911869	HQ
MFD04850.bin.1.410	3222834	HQ
MFD04850.bin.1.411	7929654	HQ
MFD04850.bin.1.43	3842800	HQ
MFD04850.bin.1.52	3825765	HQ
MFD04850.bin.1.53	3744558	HQ
MFD04850.bin.1.63	2498847	HQ
MFD04850.bin.1.72	3532862	HQ
MFD04850.bin.1.9	3934686	HQ
MFD04850.bin.2.111	4256701	HQ
MFD04850.bin.2.129	5265269	HQ
MFD04850.bin.2.48	6204941	HQ
MFD04935.bin.1.10	4181877	HQ
MFD04935.bin.1.119	3865925	HQ
MFD04935.bin.1.13	5251479	HQ
MFD04935.bin.1.141	3692878	HQ
MFD04935.bin.1.142	8829964	HQ
MFD04935.bin.1.144	6885074	HQ
MFD04935.bin.1.146	4333655	HQ
MFD04935.bin.1.153	4467788	HQ
MFD04935.bin.1.162	4615068	HQ
MFD04935.bin.1.171	4654263	HQ
MFD04935.bin.1.176	4262979	HQ
MFD04935.bin.1.19	3613245	HQ
MFD04935.bin.1.24	7936739	HQ
MFD04935.bin.1.25	3416579	HQ
MFD04935.bin.1.3	3855697	HQ
MFD04935.bin.1.4	4337258	HQ
MFD04935.bin.1.50	8588088	HQ
MFD04935.bin.1.56	4377826	HQ
MFD04935.bin.1.62	7279201	HQ
MFD04935.bin.1.7	9949763	HQ
MFD04935.bin.1.79	2568186	HQ
MFD04935.bin.1.80	4356421	HQ
MFD04935.bin.1.81	5155179	HQ
MFD04935.bin.1.83	6500529	HQ
MFD04935.bin.1.89	7700747	HQ
MFD04935.bin.1.95	9860880	HQ
MFD04935.bin.2.124	7509400	HQ
MFD04935.bin.3.187	4414877	HQ
MFD04935.bin.3.316	5861897	HQ
MFD04935.bin.3.46	4858069	HQ
MFD04935.bin.3.85	8562380	HQ
MFD04944.bin.1.1	4281557	HQ
MFD04944.bin.1.10	2647642	HQ
MFD04944.bin.1.103	7829120	HQ
MFD04944.bin.1.104	7152504	HQ
MFD04944.bin.1.105	4576295	HQ
MFD04944.bin.1.106	6317673	HQ
MFD04944.bin.1.11	7298947	HQ
MFD04944.bin.1.111	4585134	HQ
MFD04944.bin.1.114	5054784	HQ
MFD04944.bin.1.137	4838912	HQ
MFD04944.bin.1.147	4933545	HQ
MFD04944.bin.1.15	2345566	HQ
MFD04944.bin.1.16	2711644	HQ
MFD04944.bin.1.167	5991935	HQ
MFD04944.bin.1.178	4175446	HQ
MFD04944.bin.1.18	4049908	HQ
MFD04944.bin.1.187	4813178	HQ
MFD04944.bin.1.190	6753735	HQ
MFD04944.bin.1.191	3314888	HQ
MFD04944.bin.1.194	5351444	HQ
MFD04944.bin.1.206	6562855	HQ
MFD04944.bin.1.208	3445615	HQ
MFD04944.bin.1.209	3867788	HQ
MFD04944.bin.1.213	2930470	HQ
MFD04944.bin.1.216	4643112	HQ
MFD04944.bin.1.217	3531116	HQ
MFD04944.bin.1.225	7780635	HQ
MFD04944.bin.1.226	6270429	HQ
MFD04944.bin.1.227	4933650	HQ
MFD04944.bin.1.23	3651561	HQ
MFD04944.bin.1.237	4985233	HQ
MFD04944.bin.1.246	5933338	HQ
